time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,SO2_Concentration,CO_Concentration
2021-10-06 00:00:00,2,2021,10,6,0,Vesterbro,,4.3,6.77,0.24,0.17
2021-10-06 01:00:00,2,2021,10,6,1,Vesterbro,,3.14,3.61,0.48,0.17
2021-10-06 02:00:00,2,2021,10,6,2,Vesterbro,,3.71,4.49,0.37,0.16
2021-10-06 03:00:00,2,2021,10,6,3,Vesterbro,,5.87,7.96,0.27,0.15
2021-10-06 04:00:00,2,2021,10,6,4,Vesterbro,,7.25,14.34,0.53,0.17
2021-10-06 05:00:00,2,2021,10,6,5,Vesterbro,,25.02,55.44,0.82,0.27
2021-10-06 06:00:00,2,2021,10,6,6,Vesterbro,,37.6,113.55,1.62,0.43
2021-10-06 07:00:00,2,2021,10,6,7,Vesterbro,,41.92,103.14,1.33,0.36
2021-10-06 08:00:00,2,2021,10,6,8,Vesterbro,,37.2,84.0,1.06,0.28
2021-10-06 09:00:00,2,2021,10,6,9,Vesterbro,,35.23,96.06,1.3,0.33
2021-10-06 10:00:00,2,2021,10,6,10,Vesterbro,,34.42,75.66,1.12,0.31
2021-10-06 11:00:00,2,2021,10,6,11,Vesterbro,,35.97,76.4,0.98,0.37
2021-10-06 12:00:00,2,2021,10,6,12,Vesterbro,,30.83,68.39,0.69,0.3
2021-10-06 13:00:00,2,2021,10,6,13,Vesterbro,,27.35,52.12,0.67,0.31
2021-10-06 14:00:00,2,2021,10,6,14,Vesterbro,,38.46,103.93,1.46,0.37
2021-10-06 15:00:00,2,2021,10,6,15,Vesterbro,,20.75,35.4,0.4,0.24
2021-10-06 16:00:00,2,2021,10,6,16,Vesterbro,,35.59,55.46,0.98,0.31
2021-10-06 17:00:00,2,2021,10,6,17,Vesterbro,,40.81,67.55,0.48,0.35
2021-10-06 18:00:00,2,2021,10,6,18,Vesterbro,,45.23,81.57,0.8,0.41
2021-10-06 19:00:00,2,2021,10,6,19,Vesterbro,,38.23,60.34,0.75,0.35
2021-10-06 20:00:00,2,2021,10,6,20,Vesterbro,,20.66,33.47,0.32,0.24
2021-10-06 21:00:00,2,2021,10,6,21,Vesterbro,,19.41,34.02,0.16,0.27
2021-10-06 22:00:00,2,2021,10,6,22,Vesterbro,,10.69,15.36,0.0,0.23
2021-10-06 23:00:00,2,2021,10,6,23,Vesterbro,,7.65,10.44,0.03,0.19
2021-10-07 00:00:00,3,2021,10,7,0,Vesterbro,,5.14,6.43,0.08,0.19
2021-10-07 01:00:00,3,2021,10,7,1,Vesterbro,,6.6,6.75,0.05,0.17
2021-10-07 02:00:00,3,2021,10,7,2,Vesterbro,,5.13,4.92,0.0,0.19
2021-10-07 03:00:00,3,2021,10,7,3,Vesterbro,,5.43,6.1,0.0,0.17
2021-10-07 04:00:00,3,2021,10,7,4,Vesterbro,,8.76,13.23,0.03,0.19
2021-10-07 05:00:00,3,2021,10,7,5,Vesterbro,,29.03,66.99,0.29,0.28
2021-10-07 06:00:00,3,2021,10,7,6,Vesterbro,,37.71,120.01,1.76,0.43
2021-10-07 07:00:00,3,2021,10,7,7,Vesterbro,,38.19,133.76,1.54,0.36
2021-10-07 08:00:00,3,2021,10,7,8,Vesterbro,,28.29,77.86,1.36,0.29
2021-10-07 09:00:00,3,2021,10,7,9,Vesterbro,,35.57,93.56,1.65,0.34
2021-10-07 10:00:00,3,2021,10,7,10,Vesterbro,,24.46,53.74,1.22,0.29
2021-10-07 11:00:00,3,2021,10,7,11,Vesterbro,,17.16,34.23,0.67,0.24
2021-10-07 12:00:00,3,2021,10,7,12,Vesterbro,,15.97,28.21,0.9,0.23
2021-10-07 13:00:00,3,2021,10,7,13,Vesterbro,,31.23,53.57,1.2,0.24
2021-10-07 14:00:00,3,2021,10,7,14,Vesterbro,,40.28,102.72,1.57,0.34
2021-10-07 15:00:00,3,2021,10,7,15,Vesterbro,,41.33,83.31,1.36,0.4
2021-10-07 16:00:00,3,2021,10,7,16,Vesterbro,,40.39,100.52,1.49,0.41
2021-10-07 17:00:00,3,2021,10,7,17,Vesterbro,,44.37,107.75,1.62,0.45
2021-10-07 18:00:00,3,2021,10,7,18,Vesterbro,,53.13,106.41,1.33,0.45
2021-10-07 19:00:00,3,2021,10,7,19,Vesterbro,,38.67,67.36,0.96,0.37
2021-10-07 20:00:00,3,2021,10,7,20,Vesterbro,,44.77,85.64,1.28,0.37
2021-10-07 21:00:00,3,2021,10,7,21,Vesterbro,,54.47,102.89,1.73,0.36
2021-10-07 22:00:00,3,2021,10,7,22,Vesterbro,,33.7,55.23,0.85,0.31
2021-10-07 23:00:00,3,2021,10,7,23,Vesterbro,,22.68,40.33,0.8,0.29
2021-10-08 00:00:00,4,2021,10,8,0,Vesterbro,,12.66,16.41,0.45,0.23
2021-10-08 01:00:00,4,2021,10,8,1,Vesterbro,,11.49,13.96,0.4,0.22
2021-10-08 02:00:00,4,2021,10,8,2,Vesterbro,,12.14,16.87,0.43,0.24
2021-10-08 03:00:00,4,2021,10,8,3,Vesterbro,,13.35,16.41,0.29,0.22
2021-10-08 04:00:00,4,2021,10,8,4,Vesterbro,,28.94,58.03,0.98,0.28
2021-10-08 05:00:00,4,2021,10,8,5,Vesterbro,,40.66,135.0,1.73,0.36
2021-10-08 06:00:00,4,2021,10,8,6,Vesterbro,,41.69,130.57,1.86,0.38
2021-10-08 07:00:00,4,2021,10,8,7,Vesterbro,,42.94,108.42,1.33,0.36
2021-10-08 08:00:00,4,2021,10,8,8,Vesterbro,,39.63,114.1,1.54,0.45
2021-10-08 09:00:00,4,2021,10,8,9,Vesterbro,,35.8,97.14,1.38,0.36
2021-10-08 10:00:00,4,2021,10,8,10,Vesterbro,,34.37,70.11,1.04,0.4
2021-10-08 11:00:00,4,2021,10,8,11,Vesterbro,,21.88,41.9,0.75,0.3
2021-10-08 12:00:00,4,2021,10,8,12,Vesterbro,,19.56,35.34,0.75,0.28
2021-10-08 13:00:00,4,2021,10,8,13,Vesterbro,,14.9,26.68,0.82,0.26
2021-10-08 14:00:00,4,2021,10,8,14,Vesterbro,,28.55,54.14,1.06,0.33
2021-10-08 15:00:00,4,2021,10,8,15,Vesterbro,,43.17,80.71,1.28,0.33
2021-10-08 16:00:00,4,2021,10,8,16,Vesterbro,,33.91,103.45,1.62,0.44
2021-10-08 17:00:00,4,2021,10,8,17,Vesterbro,,48.81,91.7,2.08,0.43
2021-10-08 18:00:00,4,2021,10,8,18,Vesterbro,,31.36,77.3,1.33,0.41
2021-10-08 19:00:00,4,2021,10,8,19,Vesterbro,,38.94,73.44,0.98,0.38
2021-10-08 20:00:00,4,2021,10,8,20,Vesterbro,,42.11,82.29,1.04,0.38
2021-10-08 21:00:00,4,2021,10,8,21,Vesterbro,,41.48,91.86,1.14,0.4
2021-10-08 22:00:00,4,2021,10,8,22,Vesterbro,,26.62,59.5,0.8,0.35
2021-10-08 23:00:00,4,2021,10,8,23,Vesterbro,,26.41,53.65,0.75,0.47
2021-10-09 00:00:00,5,2021,10,9,0,Vesterbro,,21.5,31.44,0.4,0.24
2021-10-09 01:00:00,5,2021,10,9,1,Vesterbro,,12.24,16.26,0.13,0.23
2021-10-09 02:00:00,5,2021,10,9,2,Vesterbro,,12.37,21.99,0.4,0.23
2021-10-09 03:00:00,5,2021,10,9,3,Vesterbro,,12.83,20.22,0.37,0.22
2021-10-09 04:00:00,5,2021,10,9,4,Vesterbro,,11.69,16.16,0.37,0.23
2021-10-09 05:00:00,5,2021,10,9,5,Vesterbro,,35.04,51.31,0.69,0.23
2021-10-09 06:00:00,5,2021,10,9,6,Vesterbro,,17.77,26.95,0.11,0.29
2021-10-09 07:00:00,5,2021,10,9,7,Vesterbro,,21.34,37.91,0.32,0.26
2021-10-09 08:00:00,5,2021,10,9,8,Vesterbro,,30.18,58.5,0.59,0.4
2021-10-09 09:00:00,5,2021,10,9,9,Vesterbro,,33.58,81.61,0.9,0.29
2021-10-09 10:00:00,5,2021,10,9,10,Vesterbro,,25.72,53.28,0.43,0.3
2021-10-09 11:00:00,5,2021,10,9,11,Vesterbro,,41.42,83.35,1.04,0.36
2021-10-09 12:00:00,5,2021,10,9,12,Vesterbro,,34.65,82.18,0.98,0.37
2021-10-09 13:00:00,5,2021,10,9,13,Vesterbro,,27.39,62.44,0.61,0.35
2021-10-09 14:00:00,5,2021,10,9,14,Vesterbro,,28.76,55.73,0.53,0.3
2021-10-09 15:00:00,5,2021,10,9,15,Vesterbro,,29.51,58.14,0.61,0.33
2021-10-09 16:00:00,5,2021,10,9,16,Vesterbro,,31.77,57.68,0.61,0.41
2021-10-09 17:00:00,5,2021,10,9,17,Vesterbro,,51.18,82.7,0.98,0.56
2021-10-09 18:00:00,5,2021,10,9,18,Vesterbro,,70.32,120.74,1.41,0.56
2021-10-09 19:00:00,5,2021,10,9,19,Vesterbro,,43.99,79.27,0.96,0.45
2021-10-09 20:00:00,5,2021,10,9,20,Vesterbro,,42.67,84.95,0.98,0.42
2021-10-09 21:00:00,5,2021,10,9,21,Vesterbro,,42.78,127.51,1.7,0.4
2021-10-09 22:00:00,5,2021,10,9,22,Vesterbro,,44.03,90.73,1.14,0.41
2021-10-09 23:00:00,5,2021,10,9,23,Vesterbro,,29.53,46.23,0.64,0.28
2021-10-10 00:00:00,6,2021,10,10,0,Vesterbro,,19.91,29.05,0.37,0.27
2021-10-10 01:00:00,6,2021,10,10,1,Vesterbro,,14.99,20.52,0.08,0.26
2021-10-10 02:00:00,6,2021,10,10,2,Vesterbro,,16.66,30.6,0.72,0.27
2021-10-10 03:00:00,6,2021,10,10,3,Vesterbro,,14.96,21.78,0.61,0.28
2021-10-10 04:00:00,6,2021,10,10,4,Vesterbro,,13.41,20.02,0.43,0.31
2021-10-10 05:00:00,6,2021,10,10,5,Vesterbro,,11.4,15.41,0.59,0.24
2021-10-10 06:00:00,6,2021,10,10,6,Vesterbro,,20.14,30.54,0.32,0.24
2021-10-10 07:00:00,6,2021,10,10,7,Vesterbro,,17.61,26.89,0.45,0.28
2021-10-10 08:00:00,6,2021,10,10,8,Vesterbro,,26.83,48.77,0.9,0.28
2021-10-10 09:00:00,6,2021,10,10,9,Vesterbro,,19.91,36.34,0.67,0.28
2021-10-10 10:00:00,6,2021,10,10,10,Vesterbro,,27.31,57.62,1.06,0.35
2021-10-10 11:00:00,6,2021,10,10,11,Vesterbro,,30.03,59.75,1.14,0.5
2021-10-10 12:00:00,6,2021,10,10,12,Vesterbro,,17.88,27.94,0.8,0.33
2021-10-10 13:00:00,6,2021,10,10,13,Vesterbro,,21.19,37.27,1.17,0.31
2021-10-10 14:00:00,6,2021,10,10,14,Vesterbro,,19.28,32.99,0.96,0.33
2021-10-10 15:00:00,6,2021,10,10,15,Vesterbro,,16.39,24.63,1.17,0.3
2021-10-10 16:00:00,6,2021,10,10,16,Vesterbro,,37.1,58.14,1.22,0.36
2021-10-10 17:00:00,6,2021,10,10,17,Vesterbro,,33.95,53.09,1.04,0.4
2021-10-10 18:00:00,6,2021,10,10,18,Vesterbro,,27.43,47.51,0.9,0.41
2021-10-10 19:00:00,6,2021,10,10,19,Vesterbro,,11.8,14.96,0.48,0.28
2021-10-10 20:00:00,6,2021,10,10,20,Vesterbro,,4.65,5.55,0.37,0.22
2021-10-10 21:00:00,6,2021,10,10,21,Vesterbro,,3.37,4.17,0.37,0.19
2021-10-10 22:00:00,6,2021,10,10,22,Vesterbro,,2.68,3.63,0.53,0.2
2021-10-10 23:00:00,6,2021,10,10,23,Vesterbro,,1.57,1.45,0.16,0.17
2021-10-11 00:00:00,0,2021,10,11,0,Vesterbro,,1.03,0.8,0.45,0.19
2021-10-11 01:00:00,0,2021,10,11,1,Vesterbro,,0.86,0.48,0.29,0.15
2021-10-11 02:00:00,0,2021,10,11,2,Vesterbro,,0.98,0.77,0.43,0.17
2021-10-11 03:00:00,0,2021,10,11,3,Vesterbro,,0.9,0.0,0.32,0.15
2021-10-11 04:00:00,0,2021,10,11,4,Vesterbro,,3.17,4.8,0.0,0.16
2021-10-11 05:00:00,0,2021,10,11,5,Vesterbro,,6.64,9.64,0.03,0.17
2021-10-11 06:00:00,0,2021,10,11,6,Vesterbro,,7.52,12.18,0.13,0.2
2021-10-11 07:00:00,0,2021,10,11,7,Vesterbro,,16.33,25.03,0.11,0.21
2021-10-11 08:00:00,0,2021,10,11,8,Vesterbro,,11.17,19.68,0.16,0.2
2021-10-11 09:00:00,0,2021,10,11,9,Vesterbro,,12.39,22.11,0.21,0.17
2021-10-11 10:00:00,0,2021,10,11,10,Vesterbro,,11.7,21.78,0.0,0.17
2021-10-11 11:00:00,0,2021,10,11,11,Vesterbro,,11.26,21.9,0.24,0.19
2021-10-11 12:00:00,0,2021,10,11,12,Vesterbro,,10.46,21.36,0.0,0.17
2021-10-11 13:00:00,0,2021,10,11,13,Vesterbro,,8.74,16.39,0.0,0.15
2021-10-11 14:00:00,0,2021,10,11,14,Vesterbro,,7.9,14.92,0.0,0.17
2021-10-11 15:00:00,0,2021,10,11,15,Vesterbro,,9.72,17.17,0.0,0.19
2021-10-11 16:00:00,0,2021,10,11,16,Vesterbro,,11.76,20.18,0.0,0.17
2021-10-11 17:00:00,0,2021,10,11,17,Vesterbro,,11.65,19.03,0.11,0.17
2021-10-11 18:00:00,0,2021,10,11,18,Vesterbro,,8.51,11.69,0.0,0.22
2021-10-11 19:00:00,0,2021,10,11,19,Vesterbro,,7.71,11.02,0.08,0.22
2021-10-11 20:00:00,0,2021,10,11,20,Vesterbro,,7.71,10.46,0.0,0.19
2021-10-11 21:00:00,0,2021,10,11,21,Vesterbro,,13.67,22.17,0.13,0.19
2021-10-11 22:00:00,0,2021,10,11,22,Vesterbro,,6.31,7.57,0.03,0.21
2021-10-11 23:00:00,0,2021,10,11,23,Vesterbro,,4.57,5.68,0.13,0.19
2021-10-12 00:00:00,1,2021,10,12,0,Vesterbro,,3.69,3.88,0.0,0.17
2021-10-12 01:00:00,1,2021,10,12,1,Vesterbro,,3.56,3.69,0.0,0.15
2021-10-12 02:00:00,1,2021,10,12,2,Vesterbro,,2.14,2.01,0.0,0.14
2021-10-12 03:00:00,1,2021,10,12,3,Vesterbro,,3.42,3.4,0.32,0.15
2021-10-12 04:00:00,1,2021,10,12,4,Vesterbro,,6.52,7.71,0.08,0.16
2021-10-12 05:00:00,1,2021,10,12,5,Vesterbro,,32.36,48.27,0.67,0.29
2021-10-12 06:00:00,1,2021,10,12,6,Vesterbro,,46.89,87.4,0.88,0.31
2021-10-12 07:00:00,1,2021,10,12,7,Vesterbro,,53.45,110.29,1.22,0.5
2021-10-12 08:00:00,1,2021,10,12,8,Vesterbro,,54.68,114.18,1.17,0.35
2021-10-12 09:00:00,1,2021,10,12,9,Vesterbro,,58.52,131.1,1.44,0.28
2021-10-12 10:00:00,1,2021,10,12,10,Vesterbro,,32.55,56.51,1.04,0.23
2021-10-12 11:00:00,1,2021,10,12,11,Vesterbro,,14.13,35.65,0.82,0.23
2021-10-12 12:00:00,1,2021,10,12,12,Vesterbro,,21.92,37.14,0.88,0.21
2021-10-12 13:00:00,1,2021,10,12,13,Vesterbro,,29.2,68.51,1.06,0.26
2021-10-12 14:00:00,1,2021,10,12,14,Vesterbro,,28.78,61.62,1.01,0.29
2021-10-12 15:00:00,1,2021,10,12,15,Vesterbro,,5.3,37.24,0.8,0.24
2021-10-12 16:00:00,1,2021,10,12,16,Vesterbro,,17.86,30.81,0.51,0.22
2021-10-12 17:00:00,1,2021,10,12,17,Vesterbro,,46.03,72.54,0.9,0.26
2021-10-12 18:00:00,1,2021,10,12,18,Vesterbro,,24.08,35.71,0.32,0.27
2021-10-12 19:00:00,1,2021,10,12,19,Vesterbro,,23.94,41.71,0.45,0.3
2021-10-12 20:00:00,1,2021,10,12,20,Vesterbro,,20.5,26.07,0.45,0.28
2021-10-12 21:00:00,1,2021,10,12,21,Vesterbro,,29.64,48.77,0.48,0.37
2021-10-12 22:00:00,1,2021,10,12,22,Vesterbro,,37.87,73.54,0.85,0.33
2021-10-12 23:00:00,1,2021,10,12,23,Vesterbro,,42.84,75.54,0.93,0.35
2021-10-13 00:00:00,2,2021,10,13,0,Vesterbro,,16.87,19.26,0.35,0.22
2021-10-13 01:00:00,2,2021,10,13,1,Vesterbro,,11.65,13.73,0.35,0.21
2021-10-13 02:00:00,2,2021,10,13,2,Vesterbro,,8.8,11.48,0.4,0.22
2021-10-13 03:00:00,2,2021,10,13,3,Vesterbro,,13.96,16.72,0.32,0.21
2021-10-13 04:00:00,2,2021,10,13,4,Vesterbro,,32.59,41.81,0.45,0.21
2021-10-13 05:00:00,2,2021,10,13,5,Vesterbro,,42.53,86.73,1.09,0.26
2021-10-13 06:00:00,2,2021,10,13,6,Vesterbro,,18.93,32.93,0.37,0.26
2021-10-13 07:00:00,2,2021,10,13,7,Vesterbro,,52.23,140.78,1.94,0.41
2021-10-13 08:00:00,2,2021,10,13,8,Vesterbro,,32.55,72.01,0.32,0.27
2021-10-13 09:00:00,2,2021,10,13,9,Vesterbro,,19.03,35.8,0.64,0.26
2021-10-13 10:00:00,2,2021,10,13,10,Vesterbro,,14.59,26.64,0.61,0.28
2021-10-13 11:00:00,2,2021,10,13,11,Vesterbro,,11.95,20.58,0.43,0.23
2021-10-13 12:00:00,2,2021,10,13,12,Vesterbro,,21.92,42.0,0.61,0.27
2021-10-13 13:00:00,2,2021,10,13,13,Vesterbro,,17.23,28.3,0.43,0.26
2021-10-13 14:00:00,2,2021,10,13,14,Vesterbro,,12.57,24.84,0.27,0.24
2021-10-13 15:00:00,2,2021,10,13,15,Vesterbro,,12.39,21.73,0.32,0.24
2021-10-13 16:00:00,2,2021,10,13,16,Vesterbro,,13.1,20.39,0.37,0.23
2021-10-13 17:00:00,2,2021,10,13,17,Vesterbro,,8.63,12.09,0.29,0.23
2021-10-13 18:00:00,2,2021,10,13,18,Vesterbro,,20.67,33.26,0.4,0.29
2021-10-13 19:00:00,2,2021,10,13,19,Vesterbro,,20.58,28.73,0.21,0.27
2021-10-13 20:00:00,2,2021,10,13,20,Vesterbro,,29.62,47.93,0.35,0.31
2021-10-13 21:00:00,2,2021,10,13,21,Vesterbro,,29.32,51.37,0.35,0.3
2021-10-13 22:00:00,2,2021,10,13,22,Vesterbro,,20.67,33.77,0.35,0.3
2021-10-13 23:00:00,2,2021,10,13,23,Vesterbro,,5.85,6.45,0.05,0.23
2021-10-14 00:00:00,3,2021,10,14,0,Vesterbro,,1.42,0.69,0.16,0.19
2021-10-14 01:00:00,3,2021,10,14,1,Vesterbro,,1.7,1.13,0.08,0.19
2021-10-14 02:00:00,3,2021,10,14,2,Vesterbro,,2.16,1.8,0.0,0.17
2021-10-14 03:00:00,3,2021,10,14,3,Vesterbro,,0.73,0.0,0.05,0.16
2021-10-14 04:00:00,3,2021,10,14,4,Vesterbro,,3.88,7.46,0.27,0.14
2021-10-14 05:00:00,3,2021,10,14,5,Vesterbro,,3.5,6.54,0.27,0.13
2021-10-14 06:00:00,3,2021,10,14,6,Vesterbro,,8.3,14.44,0.19,0.13
2021-10-14 07:00:00,3,2021,10,14,7,Vesterbro,,8.34,15.99,0.13,0.15
2021-10-14 08:00:00,3,2021,10,14,8,Vesterbro,,8.57,14.15,0.32,0.16
2021-10-14 09:00:00,3,2021,10,14,9,Vesterbro,,10.02,18.55,0.19,0.15
2021-10-14 10:00:00,3,2021,10,14,10,Vesterbro,,10.1,18.53,0.51,0.16
2021-10-14 11:00:00,3,2021,10,14,11,Vesterbro,,6.6,14.08,0.67,0.15
2021-10-14 12:00:00,3,2021,10,14,12,Vesterbro,,6.85,15.01,0.45,0.14
2021-10-14 13:00:00,3,2021,10,14,13,Vesterbro,,9.96,19.83,0.61,0.19
2021-10-14 14:00:00,3,2021,10,14,14,Vesterbro,,9.22,16.85,0.72,0.19
2021-10-14 15:00:00,3,2021,10,14,15,Vesterbro,,11.36,19.01,0.59,0.2
2021-10-14 16:00:00,3,2021,10,14,16,Vesterbro,,10.58,19.76,0.43,0.22
2021-10-14 17:00:00,3,2021,10,14,17,Vesterbro,,13.56,23.85,0.8,0.23
2021-10-14 18:00:00,3,2021,10,14,18,Vesterbro,,13.48,20.87,0.59,0.22
2021-10-14 19:00:00,3,2021,10,14,19,Vesterbro,,8.01,13.83,0.19,0.17
2021-10-14 20:00:00,3,2021,10,14,20,Vesterbro,,6.52,10.6,0.53,0.2
2021-10-14 21:00:00,3,2021,10,14,21,Vesterbro,,8.38,14.21,0.45,0.2
2021-10-14 22:00:00,3,2021,10,14,22,Vesterbro,,4.55,7.75,0.48,0.17
2021-10-14 23:00:00,3,2021,10,14,23,Vesterbro,,2.39,4.11,0.48,0.15
2021-10-15 00:00:00,4,2021,10,15,0,Vesterbro,,2.08,3.19,0.51,0.15
2021-10-15 01:00:00,4,2021,10,15,1,Vesterbro,,1.76,2.33,0.59,0.16
2021-10-15 02:00:00,4,2021,10,15,2,Vesterbro,,1.15,2.62,0.29,0.12
2021-10-15 03:00:00,4,2021,10,15,3,Vesterbro,,1.64,4.04,0.35,0.14
2021-10-15 04:00:00,4,2021,10,15,4,Vesterbro,,2.6,3.73,0.53,0.14
2021-10-15 05:00:00,4,2021,10,15,5,Vesterbro,,6.73,12.83,0.43,0.19
2021-10-15 06:00:00,4,2021,10,15,6,Vesterbro,,4.82,9.45,0.51,0.2
2021-10-15 07:00:00,4,2021,10,15,7,Vesterbro,,11.84,22.4,0.16,0.2
2021-10-15 08:00:00,4,2021,10,15,8,Vesterbro,,15.82,28.04,0.29,0.29
2021-10-15 09:00:00,4,2021,10,15,9,Vesterbro,,11.53,20.04,0.48,0.21
2021-10-15 10:00:00,4,2021,10,15,10,Vesterbro,,11.49,20.16,0.19,0.22
2021-10-15 11:00:00,4,2021,10,15,11,Vesterbro,,10.52,20.39,0.29,0.22
2021-10-15 12:00:00,4,2021,10,15,12,Vesterbro,,18.36,30.89,0.35,0.22
2021-10-15 13:00:00,4,2021,10,15,13,Vesterbro,,18.25,35.08,0.11,0.22
2021-10-15 14:00:00,4,2021,10,15,14,Vesterbro,,19.07,39.28,0.35,0.24
2021-10-15 15:00:00,4,2021,10,15,15,Vesterbro,,31.31,70.42,0.85,0.26
2021-10-15 16:00:00,4,2021,10,15,16,Vesterbro,,20.75,38.84,0.24,0.22
2021-10-15 17:00:00,4,2021,10,15,17,Vesterbro,,15.84,29.7,0.27,0.23
2021-10-15 18:00:00,4,2021,10,15,18,Vesterbro,,10.08,20.62,0.13,0.22
2021-10-15 19:00:00,4,2021,10,15,19,Vesterbro,,12.58,20.41,0.05,0.24
2021-10-15 20:00:00,4,2021,10,15,20,Vesterbro,,6.14,10.86,0.0,0.21
2021-10-15 21:00:00,4,2021,10,15,21,Vesterbro,,11.13,19.58,0.0,0.26
2021-10-15 22:00:00,4,2021,10,15,22,Vesterbro,,12.53,22.95,0.37,0.23
2021-10-15 23:00:00,4,2021,10,15,23,Vesterbro,,6.79,9.54,0.13,0.23
2021-10-16 00:00:00,5,2021,10,16,0,Vesterbro,,3.46,6.06,0.0,0.21
2021-10-16 01:00:00,5,2021,10,16,1,Vesterbro,,1.34,2.33,0.0,0.2
2021-10-16 02:00:00,5,2021,10,16,2,Vesterbro,,2.39,2.72,0.0,0.19
2021-10-16 03:00:00,5,2021,10,16,3,Vesterbro,,1.05,1.82,0.0,0.17
2021-10-16 04:00:00,5,2021,10,16,4,Vesterbro,,1.24,1.45,0.0,0.17
2021-10-16 05:00:00,5,2021,10,16,5,Vesterbro,,1.2,1.99,0.03,0.16
2021-10-16 06:00:00,5,2021,10,16,6,Vesterbro,,3.21,3.29,0.03,0.15
2021-10-16 07:00:00,5,2021,10,16,7,Vesterbro,,2.52,1.2,0.13,0.15
2021-10-16 08:00:00,5,2021,10,16,8,Vesterbro,,4.23,4.7,0.29,0.16
2021-10-16 09:00:00,5,2021,10,16,9,Vesterbro,,5.16,6.43,0.03,0.14
2021-10-16 10:00:00,5,2021,10,16,10,Vesterbro,,5.47,7.04,0.43,0.16
2021-10-16 11:00:00,5,2021,10,16,11,Vesterbro,,5.64,7.4,0.16,0.17
2021-10-16 12:00:00,5,2021,10,16,12,Vesterbro,,5.95,8.57,0.21,0.15
2021-10-16 13:00:00,5,2021,10,16,13,Vesterbro,,5.93,7.61,0.19,0.15
2021-10-16 14:00:00,5,2021,10,16,14,Vesterbro,,6.02,7.36,0.21,0.14
2021-10-16 15:00:00,5,2021,10,16,15,Vesterbro,,7.27,9.83,0.4,0.15
2021-10-16 16:00:00,5,2021,10,16,16,Vesterbro,,6.33,8.03,0.29,0.15
2021-10-16 17:00:00,5,2021,10,16,17,Vesterbro,,9.31,12.99,0.4,0.2
2021-10-16 18:00:00,5,2021,10,16,18,Vesterbro,,8.07,9.89,0.4,0.17
2021-10-16 19:00:00,5,2021,10,16,19,Vesterbro,,9.08,11.76,0.45,0.19
2021-10-16 20:00:00,5,2021,10,16,20,Vesterbro,,18.28,28.11,0.48,0.21
2021-10-16 21:00:00,5,2021,10,16,21,Vesterbro,,6.48,6.83,0.03,0.16
2021-10-16 22:00:00,5,2021,10,16,22,Vesterbro,,8.93,12.72,0.05,0.2
2021-10-16 23:00:00,5,2021,10,16,23,Vesterbro,,6.22,7.0,0.37,0.17
2021-10-17 00:00:00,6,2021,10,17,0,Vesterbro,,6.48,6.85,0.27,0.17
2021-10-17 01:00:00,6,2021,10,17,1,Vesterbro,,5.26,5.36,0.16,0.16
2021-10-17 02:00:00,6,2021,10,17,2,Vesterbro,,4.55,4.19,0.43,0.17
2021-10-17 03:00:00,6,2021,10,17,3,Vesterbro,,3.9,3.23,0.29,0.17
2021-10-17 04:00:00,6,2021,10,17,4,Vesterbro,,2.83,4.15,0.05,0.19
2021-10-17 05:00:00,6,2021,10,17,5,Vesterbro,,4.84,5.66,0.16,0.19
2021-10-17 06:00:00,6,2021,10,17,6,Vesterbro,,4.44,5.14,0.11,0.19
2021-10-17 07:00:00,6,2021,10,17,7,Vesterbro,,4.04,6.08,0.0,0.16
2021-10-17 08:00:00,6,2021,10,17,8,Vesterbro,,5.85,8.22,0.21,0.2
2021-10-17 09:00:00,6,2021,10,17,9,Vesterbro,,7.36,11.53,0.05,0.2
2021-10-17 10:00:00,6,2021,10,17,10,Vesterbro,,8.17,11.46,0.29,0.2
2021-10-17 11:00:00,6,2021,10,17,11,Vesterbro,,7.25,11.82,0.08,0.21
2021-10-17 12:00:00,6,2021,10,17,12,Vesterbro,,8.55,15.28,0.19,0.2
2021-10-17 13:00:00,6,2021,10,17,13,Vesterbro,,9.58,15.01,0.19,0.19
2021-10-17 14:00:00,6,2021,10,17,14,Vesterbro,,14.29,23.06,0.35,0.2
2021-10-17 15:00:00,6,2021,10,17,15,Vesterbro,,10.54,16.75,0.16,0.19
2021-10-17 16:00:00,6,2021,10,17,16,Vesterbro,,17.69,26.55,0.32,0.23
2021-10-17 17:00:00,6,2021,10,17,17,Vesterbro,,27.12,45.96,0.32,0.28
2021-10-17 18:00:00,6,2021,10,17,18,Vesterbro,,24.88,34.44,0.21,0.3
2021-10-17 19:00:00,6,2021,10,17,19,Vesterbro,,45.75,89.91,0.56,0.41
2021-10-17 20:00:00,6,2021,10,17,20,Vesterbro,,62.39,210.59,2.82,0.66
2021-10-17 21:00:00,6,2021,10,17,21,Vesterbro,,59.08,179.87,1.86,0.54
2021-10-17 22:00:00,6,2021,10,17,22,Vesterbro,,46.42,96.7,0.93,0.41
2021-10-17 23:00:00,6,2021,10,17,23,Vesterbro,,33.89,56.38,0.35,0.37
2021-10-18 00:00:00,0,2021,10,18,0,Vesterbro,,32.44,49.82,0.27,0.26
2021-10-18 01:00:00,0,2021,10,18,1,Vesterbro,,26.87,39.36,0.29,0.23
