time,time_week,time_year,time_month,time_day,time_hour,station_id,PM25_Concentration,NO2_Concentration,NOx_Concentration,O3_Concentration
2021-10-09 15:00:00,5,2021,10,9,15,Oesterbro,,6.92,8.24,43.71
2021-10-09 16:00:00,5,2021,10,9,16,Oesterbro,,7.67,8.13,42.81
2021-10-09 17:00:00,5,2021,10,9,17,Oesterbro,,13.18,13.67,35.44
2021-10-09 18:00:00,5,2021,10,9,18,Oesterbro,,16.68,16.73,30.57
2021-10-09 19:00:00,5,2021,10,9,19,Oesterbro,,12.57,12.68,34.57
2021-10-09 20:00:00,5,2021,10,9,20,Oesterbro,,13.5,13.77,30.29
2021-10-09 21:00:00,5,2021,10,9,21,Oesterbro,,14.25,14.54,25.88
2021-10-09 22:00:00,5,2021,10,9,22,Oesterbro,,14.11,14.48,23.93
2021-10-09 23:00:00,5,2021,10,9,23,Oesterbro,,16.14,16.81,20.89
2021-10-10 00:00:00,6,2021,10,10,0,Oesterbro,,13.41,13.44,21.71
2021-10-10 01:00:00,6,2021,10,10,1,Oesterbro,,,,22.35
2021-10-10 02:00:00,6,2021,10,10,2,Oesterbro,,11.26,11.49,
2021-10-10 03:00:00,6,2021,10,10,3,Oesterbro,,7.5,7.5,27.48
2021-10-10 04:00:00,6,2021,10,10,4,Oesterbro,,7.02,7.13,26.1
2021-10-10 05:00:00,6,2021,10,10,5,Oesterbro,,6.25,5.99,26.78
2021-10-10 06:00:00,6,2021,10,10,6,Oesterbro,,6.77,6.71,25.01
2021-10-10 07:00:00,6,2021,10,10,7,Oesterbro,,7.98,8.2,27.22
2021-10-10 08:00:00,6,2021,10,10,8,Oesterbro,,10.67,12.26,23.73
2021-10-10 09:00:00,6,2021,10,10,9,Oesterbro,,13.16,15.24,23.23
2021-10-10 10:00:00,6,2021,10,10,10,Oesterbro,,9.96,12.68,27.14
2021-10-10 11:00:00,6,2021,10,10,11,Oesterbro,,9.93,12.05,26.06
2021-10-10 12:00:00,6,2021,10,10,12,Oesterbro,,8.76,10.79,30.0
2021-10-10 13:00:00,6,2021,10,10,13,Oesterbro,,9.26,12.09,32.93
2021-10-10 14:00:00,6,2021,10,10,14,Oesterbro,,8.13,9.66,36.66
2021-10-10 15:00:00,6,2021,10,10,15,Oesterbro,,8.63,9.91,37.06
2021-10-10 16:00:00,6,2021,10,10,16,Oesterbro,,12.09,12.95,32.55
2021-10-10 17:00:00,6,2021,10,10,17,Oesterbro,,12.76,13.87,29.34
2021-10-10 18:00:00,6,2021,10,10,18,Oesterbro,,14.42,15.15,26.56
2021-10-10 19:00:00,6,2021,10,10,19,Oesterbro,,10.19,10.23,29.2
2021-10-10 20:00:00,6,2021,10,10,20,Oesterbro,,,,
2021-10-10 21:00:00,6,2021,10,10,21,Oesterbro,,3.46,3.14,36.68
2021-10-10 22:00:00,6,2021,10,10,22,Oesterbro,,3.23,2.87,36.88
2021-10-10 23:00:00,6,2021,10,10,23,Oesterbro,,2.35,1.95,36.26
2021-10-11 00:00:00,0,2021,10,11,0,Oesterbro,,2.08,1.57,35.86
2021-10-11 01:00:00,0,2021,10,11,1,Oesterbro,,1.61,1.24,
2021-10-11 02:00:00,0,2021,10,11,2,Oesterbro,,1.63,0.78,38.9
2021-10-11 03:00:00,0,2021,10,11,3,Oesterbro,,4.05,3.5,36.96
2021-10-11 04:00:00,0,2021,10,11,4,Oesterbro,,4.95,5.62,35.8
2021-10-11 05:00:00,0,2021,10,11,5,Oesterbro,,4.93,5.74,37.96
2021-10-11 06:00:00,0,2021,10,11,6,Oesterbro,,5.36,6.23,38.22
2021-10-11 07:00:00,0,2021,10,11,7,Oesterbro,,10.4,11.51,33.49
2021-10-11 08:00:00,0,2021,10,11,8,Oesterbro,,4.84,6.04,40.09
2021-10-11 09:00:00,0,2021,10,11,9,Oesterbro,,4.72,6.18,40.41
2021-10-11 10:00:00,0,2021,10,11,10,Oesterbro,,4.82,6.33,41.49
2021-10-11 11:00:00,0,2021,10,11,11,Oesterbro,,4.26,6.16,39.57
2021-10-11 12:00:00,0,2021,10,11,12,Oesterbro,,3.48,4.82,43.09
2021-10-11 13:00:00,0,2021,10,11,13,Oesterbro,,3.21,4.36,46.96
2021-10-11 14:00:00,0,2021,10,11,14,Oesterbro,,2.95,4.13,48.7
2021-10-11 15:00:00,0,2021,10,11,15,Oesterbro,,3.02,3.63,47.12
2021-10-11 16:00:00,0,2021,10,11,16,Oesterbro,,3.21,3.86,46.1
2021-10-11 17:00:00,0,2021,10,11,17,Oesterbro,,3.31,3.46,46.38
2021-10-11 18:00:00,0,2021,10,11,18,Oesterbro,,2.81,3.17,46.62
2021-10-11 19:00:00,0,2021,10,11,19,Oesterbro,,3.29,3.42,45.9
2021-10-11 20:00:00,0,2021,10,11,20,Oesterbro,,2.68,3.02,45.52
2021-10-11 21:00:00,0,2021,10,11,21,Oesterbro,,2.31,2.41,45.2
2021-10-11 22:00:00,0,2021,10,11,22,Oesterbro,,1.82,1.78,44.84
2021-10-11 23:00:00,0,2021,10,11,23,Oesterbro,,1.26,1.49,43.83
2021-10-12 00:00:00,1,2021,10,12,0,Oesterbro,,1.57,1.8,42.21
2021-10-12 01:00:00,1,2021,10,12,1,Oesterbro,,2.64,2.56,40.61
2021-10-12 02:00:00,1,2021,10,12,2,Oesterbro,,1.64,1.64,
2021-10-12 03:00:00,1,2021,10,12,3,Oesterbro,,1.74,1.76,43.27
2021-10-12 04:00:00,1,2021,10,12,4,Oesterbro,,2.35,2.6,42.23
2021-10-12 05:00:00,1,2021,10,12,5,Oesterbro,,11.95,12.45,33.59
2021-10-12 06:00:00,1,2021,10,12,6,Oesterbro,,17.63,18.74,29.5
2021-10-12 07:00:00,1,2021,10,12,7,Oesterbro,,40.22,48.12,15.93
2021-10-12 08:00:00,1,2021,10,12,8,Oesterbro,,37.06,49.44,16.84
2021-10-12 09:00:00,1,2021,10,12,9,Oesterbro,,22.91,30.31,27.38
2021-10-12 10:00:00,1,2021,10,12,10,Oesterbro,,10.52,14.54,35.18
2021-10-12 11:00:00,1,2021,10,12,11,Oesterbro,,4.51,6.23,40.21
2021-10-12 12:00:00,1,2021,10,12,12,Oesterbro,,2.93,3.98,43.01
2021-10-12 13:00:00,1,2021,10,12,13,Oesterbro,,3.48,4.59,44.03
2021-10-12 14:00:00,1,2021,10,12,14,Oesterbro,,3.65,4.93,44.48
2021-10-12 15:00:00,1,2021,10,12,15,Oesterbro,,4.28,5.6,42.75
2021-10-12 16:00:00,1,2021,10,12,16,Oesterbro,,3.84,4.02,42.19
2021-10-12 17:00:00,1,2021,10,12,17,Oesterbro,,9.18,9.91,37.42
2021-10-12 18:00:00,1,2021,10,12,18,Oesterbro,,12.35,13.31,33.29
2021-10-12 19:00:00,1,2021,10,12,19,Oesterbro,,12.22,12.87,33.35
2021-10-12 20:00:00,1,2021,10,12,20,Oesterbro,,12.57,12.76,31.19
2021-10-12 21:00:00,1,2021,10,12,21,Oesterbro,,20.14,20.85,22.47
2021-10-12 22:00:00,1,2021,10,12,22,Oesterbro,,18.57,19.43,20.5
2021-10-12 23:00:00,1,2021,10,12,23,Oesterbro,,13.73,13.79,20.72
2021-10-13 00:00:00,2,2021,10,13,0,Oesterbro,,8.47,8.36,24.87
2021-10-13 01:00:00,2,2021,10,13,1,Oesterbro,,,,24.95
2021-10-13 02:00:00,2,2021,10,13,2,Oesterbro,,6.43,6.69,22.91
2021-10-13 03:00:00,2,2021,10,13,3,Oesterbro,,6.9,6.96,
2021-10-13 04:00:00,2,2021,10,13,4,Oesterbro,,8.3,8.59,21.41
2021-10-13 05:00:00,2,2021,10,13,5,Oesterbro,,19.58,21.73,14.41
2021-10-13 06:00:00,2,2021,10,13,6,Oesterbro,,46.19,95.09,1.44
2021-10-13 07:00:00,2,2021,10,13,7,Oesterbro,,44.1,82.33,2.99
2021-10-13 08:00:00,2,2021,10,13,8,Oesterbro,,35.17,60.38,9.4
2021-10-13 09:00:00,2,2021,10,13,9,Oesterbro,,15.8,22.55,25.15
2021-10-13 10:00:00,2,2021,10,13,10,Oesterbro,,8.22,11.63,29.7
2021-10-13 11:00:00,2,2021,10,13,11,Oesterbro,,5.93,7.8,33.25
2021-10-13 12:00:00,2,2021,10,13,12,Oesterbro,,9.56,12.22,33.69
2021-10-13 13:00:00,2,2021,10,13,13,Oesterbro,,10.02,11.55,34.71
2021-10-13 14:00:00,2,2021,10,13,14,Oesterbro,,5.58,6.39,40.21
2021-10-13 15:00:00,2,2021,10,13,15,Oesterbro,,5.74,6.52,40.07
2021-10-13 16:00:00,2,2021,10,13,16,Oesterbro,,6.85,7.54,38.6
2021-10-13 17:00:00,2,2021,10,13,17,Oesterbro,,7.61,8.09,39.47
2021-10-13 18:00:00,2,2021,10,13,18,Oesterbro,,10.67,11.25,36.24
2021-10-13 19:00:00,2,2021,10,13,19,Oesterbro,,10.71,11.26,32.17
2021-10-13 20:00:00,2,2021,10,13,20,Oesterbro,,17.02,18.13,28.14
2021-10-13 21:00:00,2,2021,10,13,21,Oesterbro,,6.73,7.19,38.12
2021-10-13 22:00:00,2,2021,10,13,22,Oesterbro,,5.16,5.26,33.21
2021-10-13 23:00:00,2,2021,10,13,23,Oesterbro,,5.91,6.08,27.12
2021-10-14 00:00:00,3,2021,10,14,0,Oesterbro,,1.72,1.43,38.34
2021-10-14 01:00:00,3,2021,10,14,1,Oesterbro,,1.42,1.28,
2021-10-14 02:00:00,3,2021,10,14,2,Oesterbro,,1.09,0.8,49.51
2021-10-14 03:00:00,3,2021,10,14,3,Oesterbro,,1.4,1.3,48.16
2021-10-14 04:00:00,3,2021,10,14,4,Oesterbro,,3.1,3.04,47.2
2021-10-14 05:00:00,3,2021,10,14,5,Oesterbro,,2.51,2.7,48.95
2021-10-14 06:00:00,3,2021,10,14,6,Oesterbro,,6.5,7.36,47.42
2021-10-14 07:00:00,3,2021,10,14,7,Oesterbro,,7.4,8.64,44.74
2021-10-14 08:00:00,3,2021,10,14,8,Oesterbro,,5.68,6.81,45.5
2021-10-14 09:00:00,3,2021,10,14,9,Oesterbro,,6.85,8.64,44.28
2021-10-14 10:00:00,3,2021,10,14,10,Oesterbro,,4.84,6.48,45.1
2021-10-14 11:00:00,3,2021,10,14,11,Oesterbro,,5.36,6.67,42.83
2021-10-14 12:00:00,3,2021,10,14,12,Oesterbro,,3.96,5.34,45.6
2021-10-14 13:00:00,3,2021,10,14,13,Oesterbro,,6.6,8.99,42.51
2021-10-14 14:00:00,3,2021,10,14,14,Oesterbro,,5.2,6.73,42.99
2021-10-14 15:00:00,3,2021,10,14,15,Oesterbro,,8.61,10.46,39.99
2021-10-14 16:00:00,3,2021,10,14,16,Oesterbro,,7.61,9.18,41.87
2021-10-14 17:00:00,3,2021,10,14,17,Oesterbro,,7.19,8.11,37.96
2021-10-14 18:00:00,3,2021,10,14,18,Oesterbro,,5.7,6.6,40.53
2021-10-14 19:00:00,3,2021,10,14,19,Oesterbro,,2.96,3.52,44.12
2021-10-14 20:00:00,3,2021,10,14,20,Oesterbro,,3.42,3.84,41.63
2021-10-14 21:00:00,3,2021,10,14,21,Oesterbro,,3.44,3.88,39.04
2021-10-14 22:00:00,3,2021,10,14,22,Oesterbro,,2.31,2.62,41.29
2021-10-14 23:00:00,3,2021,10,14,23,Oesterbro,,1.68,1.82,41.99
2021-10-15 00:00:00,4,2021,10,15,0,Oesterbro,,1.36,1.59,40.87
2021-10-15 01:00:00,4,2021,10,15,1,Oesterbro,,1.19,1.09,52.37
2021-10-15 02:00:00,4,2021,10,15,2,Oesterbro,,0.99,0.94,
2021-10-15 03:00:00,4,2021,10,15,3,Oesterbro,,0.92,1.15,49.37
2021-10-15 04:00:00,4,2021,10,15,4,Oesterbro,,1.22,1.32,47.78
2021-10-15 05:00:00,4,2021,10,15,5,Oesterbro,,2.28,2.64,47.02
2021-10-15 06:00:00,4,2021,10,15,6,Oesterbro,,4.25,4.88,45.58
2021-10-15 07:00:00,4,2021,10,15,7,Oesterbro,,6.23,6.98,48.83
2021-10-15 08:00:00,4,2021,10,15,8,Oesterbro,,4.93,6.02,47.06
2021-10-15 09:00:00,4,2021,10,15,9,Oesterbro,,6.04,7.57,45.52
2021-10-15 10:00:00,4,2021,10,15,10,Oesterbro,,4.53,6.31,45.34
2021-10-15 11:00:00,4,2021,10,15,11,Oesterbro,,4.28,5.74,43.15
2021-10-15 12:00:00,4,2021,10,15,12,Oesterbro,,4.38,6.27,45.58
2021-10-15 13:00:00,4,2021,10,15,13,Oesterbro,,6.39,8.84,45.56
2021-10-15 14:00:00,4,2021,10,15,14,Oesterbro,,6.43,8.51,45.12
2021-10-15 15:00:00,4,2021,10,15,15,Oesterbro,,6.2,7.8,44.38
2021-10-15 16:00:00,4,2021,10,15,16,Oesterbro,,5.76,6.52,44.01
2021-10-15 17:00:00,4,2021,10,15,17,Oesterbro,,5.53,6.14,42.27
2021-10-15 18:00:00,4,2021,10,15,18,Oesterbro,,4.11,4.61,42.05
2021-10-15 19:00:00,4,2021,10,15,19,Oesterbro,,3.52,3.48,42.85
2021-10-15 20:00:00,4,2021,10,15,20,Oesterbro,,2.75,2.66,44.7
2021-10-15 21:00:00,4,2021,10,15,21,Oesterbro,,3.06,2.79,44.56
2021-10-15 22:00:00,4,2021,10,15,22,Oesterbro,,2.33,2.56,45.64
2021-10-15 23:00:00,4,2021,10,15,23,Oesterbro,,1.8,1.66,46.56
2021-10-16 00:00:00,5,2021,10,16,0,Oesterbro,,1.03,0.73,47.6
2021-10-16 01:00:00,5,2021,10,16,1,Oesterbro,,0.73,0.57,48.04
2021-10-16 02:00:00,5,2021,10,16,2,Oesterbro,,0.71,0.75,47.2
2021-10-16 03:00:00,5,2021,10,16,3,Oesterbro,,0.84,0.65,
2021-10-16 04:00:00,5,2021,10,16,4,Oesterbro,,0.92,0.52,46.96
2021-10-16 05:00:00,5,2021,10,16,5,Oesterbro,,1.13,0.92,47.32
2021-10-16 06:00:00,5,2021,10,16,6,Oesterbro,,2.14,2.33,45.2
2021-10-16 07:00:00,5,2021,10,16,7,Oesterbro,,2.45,2.6,44.62
2021-10-16 08:00:00,5,2021,10,16,8,Oesterbro,,2.58,3.25,44.62
2021-10-16 09:00:00,5,2021,10,16,9,Oesterbro,,2.52,3.23,43.73
2021-10-16 10:00:00,5,2021,10,16,10,Oesterbro,,2.31,3.06,44.96
2021-10-16 11:00:00,5,2021,10,16,11,Oesterbro,,2.08,2.91,43.07
2021-10-16 12:00:00,5,2021,10,16,12,Oesterbro,,2.83,3.39,44.34
2021-10-16 13:00:00,5,2021,10,16,13,Oesterbro,,2.75,3.37,45.36
2021-10-16 14:00:00,5,2021,10,16,14,Oesterbro,,2.16,2.68,47.12
2021-10-16 15:00:00,5,2021,10,16,15,Oesterbro,,2.52,2.51,46.62
2021-10-16 16:00:00,5,2021,10,16,16,Oesterbro,,3.65,3.77,45.9
2021-10-16 17:00:00,5,2021,10,16,17,Oesterbro,,5.93,6.23,42.63
2021-10-16 18:00:00,5,2021,10,16,18,Oesterbro,,6.52,6.85,41.47
2021-10-16 19:00:00,5,2021,10,16,19,Oesterbro,,5.78,6.46,40.15
2021-10-16 20:00:00,5,2021,10,16,20,Oesterbro,,6.31,6.79,34.29
2021-10-16 21:00:00,5,2021,10,16,21,Oesterbro,,5.34,5.74,40.63
2021-10-16 22:00:00,5,2021,10,16,22,Oesterbro,,5.26,5.49,35.38
2021-10-16 23:00:00,5,2021,10,16,23,Oesterbro,,2.47,2.33,39.51
2021-10-17 00:00:00,6,2021,10,17,0,Oesterbro,,2.2,2.54,40.61
2021-10-17 01:00:00,6,2021,10,17,1,Oesterbro,,2.58,2.45,
2021-10-17 02:00:00,6,2021,10,17,2,Oesterbro,,3.54,3.67,39.38
2021-10-17 03:00:00,6,2021,10,17,3,Oesterbro,,3.08,3.0,39.44
2021-10-17 04:00:00,6,2021,10,17,4,Oesterbro,,3.04,3.16,39.34
2021-10-17 05:00:00,6,2021,10,17,5,Oesterbro,,2.77,2.72,38.54
2021-10-17 06:00:00,6,2021,10,17,6,Oesterbro,,4.51,4.34,36.4
2021-10-17 07:00:00,6,2021,10,17,7,Oesterbro,,6.5,6.73,34.11
2021-10-17 08:00:00,6,2021,10,17,8,Oesterbro,,6.73,7.52,35.64
2021-10-17 09:00:00,6,2021,10,17,9,Oesterbro,,7.46,8.78,37.14
2021-10-17 10:00:00,6,2021,10,17,10,Oesterbro,,3.48,3.98,40.91
2021-10-17 11:00:00,6,2021,10,17,11,Oesterbro,,3.46,4.69,40.17
2021-10-17 12:00:00,6,2021,10,17,12,Oesterbro,,2.98,3.81,45.1
2021-10-17 13:00:00,6,2021,10,17,13,Oesterbro,,3.54,4.38,46.1
2021-10-17 14:00:00,6,2021,10,17,14,Oesterbro,,4.57,5.53,45.74
2021-10-17 15:00:00,6,2021,10,17,15,Oesterbro,,5.64,6.64,45.02
2021-10-17 16:00:00,6,2021,10,17,16,Oesterbro,,4.9,5.26,44.6
2021-10-17 17:00:00,6,2021,10,17,17,Oesterbro,,12.05,12.22,36.88
2021-10-17 18:00:00,6,2021,10,17,18,Oesterbro,,13.0,13.5,32.51
2021-10-17 19:00:00,6,2021,10,17,19,Oesterbro,,38.94,43.01,12.25
2021-10-17 20:00:00,6,2021,10,17,20,Oesterbro,,40.45,57.6,4.51
2021-10-17 21:00:00,6,2021,10,17,21,Oesterbro,,42.76,55.96,3.13
2021-10-17 22:00:00,6,2021,10,17,22,Oesterbro,,33.09,45.29,2.35
2021-10-17 23:00:00,6,2021,10,17,23,Oesterbro,,31.15,34.92,4.69
2021-10-18 00:00:00,0,2021,10,18,0,Oesterbro,,24.79,25.76,7.46
2021-10-18 01:00:00,0,2021,10,18,1,Oesterbro,,18.09,18.78,9.5
2021-10-18 02:00:00,0,2021,10,18,2,Oesterbro,,19.35,19.89,
2021-10-18 03:00:00,0,2021,10,18,3,Oesterbro,,14.65,14.86,18.04
2021-10-18 04:00:00,0,2021,10,18,4,Oesterbro,,15.97,16.28,20.64
2021-10-18 05:00:00,0,2021,10,18,5,Oesterbro,,31.56,35.19,11.42
2021-10-18 06:00:00,0,2021,10,18,6,Oesterbro,,24.29,26.66,19.12
2021-10-18 07:00:00,0,2021,10,18,7,Oesterbro,,28.82,34.02,16.88
2021-10-18 08:00:00,0,2021,10,18,8,Oesterbro,,43.49,61.95,8.54
2021-10-18 09:00:00,0,2021,10,18,9,Oesterbro,,32.76,42.67,15.07
2021-10-18 10:00:00,0,2021,10,18,10,Oesterbro,,20.83,27.62,24.41
2021-10-18 11:00:00,0,2021,10,18,11,Oesterbro,,9.01,11.3,31.85
2021-10-18 12:00:00,0,2021,10,18,12,Oesterbro,,9.7,11.59,31.25
2021-10-18 13:00:00,0,2021,10,18,13,Oesterbro,,8.97,11.32,32.49
2021-10-18 14:00:00,0,2021,10,18,14,Oesterbro,,10.17,13.35,33.73
2021-10-18 15:00:00,0,2021,10,18,15,Oesterbro,,11.23,12.7,32.27
2021-10-18 16:00:00,0,2021,10,18,16,Oesterbro,,8.2,9.01,36.12
2021-10-18 17:00:00,0,2021,10,18,17,Oesterbro,,8.32,8.78,36.56
2021-10-18 18:00:00,0,2021,10,18,18,Oesterbro,,6.35,7.08,37.94
2021-10-18 19:00:00,0,2021,10,18,19,Oesterbro,,11.65,11.95,34.49
2021-10-18 20:00:00,0,2021,10,18,20,Oesterbro,,4.3,4.25,35.92
2021-10-18 21:00:00,0,2021,10,18,21,Oesterbro,,6.18,6.98,31.17
2021-10-18 22:00:00,0,2021,10,18,22,Oesterbro,,4.53,4.19,30.02
2021-10-18 23:00:00,0,2021,10,18,23,Oesterbro,,4.76,4.84,28.1
2021-10-19 00:00:00,1,2021,10,19,0,Oesterbro,,5.81,5.95,25.72
2021-10-19 01:00:00,1,2021,10,19,1,Oesterbro,,5.57,5.45,23.17
2021-10-19 02:00:00,1,2021,10,19,2,Oesterbro,,5.49,5.41,20.72
2021-10-19 03:00:00,1,2021,10,19,3,Oesterbro,,6.77,6.69,
2021-10-19 04:00:00,1,2021,10,19,4,Oesterbro,,9.91,10.27,14.53
2021-10-19 05:00:00,1,2021,10,19,5,Oesterbro,,13.04,14.1,11.5
2021-10-19 06:00:00,1,2021,10,19,6,Oesterbro,,21.61,30.01,6.05
2021-10-19 07:00:00,1,2021,10,19,7,Oesterbro,,26.6,39.68,4.13
2021-10-19 08:00:00,1,2021,10,19,8,Oesterbro,,21.48,30.37,4.77
2021-10-19 09:00:00,1,2021,10,19,9,Oesterbro,,19.3,29.84,6.05
2021-10-19 10:00:00,1,2021,10,19,10,Oesterbro,,18.03,28.84,6.98
2021-10-19 11:00:00,1,2021,10,19,11,Oesterbro,,15.34,25.21,8.66
2021-10-19 12:00:00,1,2021,10,19,12,Oesterbro,,19.87,34.64,6.55
2021-10-19 13:00:00,1,2021,10,19,13,Oesterbro,,18.65,33.58,7.02
2021-10-19 14:00:00,1,2021,10,19,14,Oesterbro,,18.15,30.96,6.33
2021-10-19 15:00:00,1,2021,10,19,15,Oesterbro,,19.39,30.05,5.79
2021-10-19 16:00:00,1,2021,10,19,16,Oesterbro,,19.7,26.74,5.71
2021-10-19 17:00:00,1,2021,10,19,17,Oesterbro,,16.93,20.33,7.76
2021-10-19 18:00:00,1,2021,10,19,18,Oesterbro,,14.31,16.24,8.88
2021-10-19 19:00:00,1,2021,10,19,19,Oesterbro,,14.75,16.96,7.42
2021-10-19 20:00:00,1,2021,10,19,20,Oesterbro,,13.33,14.99,8.28
2021-10-19 21:00:00,1,2021,10,19,21,Oesterbro,,15.51,17.12,6.87
2021-10-19 22:00:00,1,2021,10,19,22,Oesterbro,,12.07,12.97,7.76
2021-10-19 23:00:00,1,2021,10,19,23,Oesterbro,,4.26,4.28,21.83
2021-10-20 00:00:00,2,2021,10,20,0,Oesterbro,,2.73,3.25,27.86
2021-10-20 01:00:00,2,2021,10,20,1,Oesterbro,,2.66,2.54,
2021-10-20 02:00:00,2,2021,10,20,2,Oesterbro,,,,29.6
2021-10-20 03:00:00,2,2021,10,20,3,Oesterbro,,2.6,2.79,31.19
2021-10-20 04:00:00,2,2021,10,20,4,Oesterbro,,3.54,3.42,29.18
2021-10-20 05:00:00,2,2021,10,20,5,Oesterbro,,4.82,5.07,27.34
2021-10-20 06:00:00,2,2021,10,20,6,Oesterbro,,6.01,6.58,26.96
2021-10-20 07:00:00,2,2021,10,20,7,Oesterbro,,7.92,9.49,29.26
2021-10-20 08:00:00,2,2021,10,20,8,Oesterbro,,7.34,8.51,30.67
2021-10-20 09:00:00,2,2021,10,20,9,Oesterbro,,6.83,8.22,31.99
2021-10-20 10:00:00,2,2021,10,20,10,Oesterbro,,8.38,9.64,30.55
2021-10-20 11:00:00,2,2021,10,20,11,Oesterbro,,7.44,8.82,29.56
2021-10-20 12:00:00,2,2021,10,20,12,Oesterbro,,7.4,8.85,31.03
2021-10-20 13:00:00,2,2021,10,20,13,Oesterbro,,5.68,6.6,34.59
2021-10-20 14:00:00,2,2021,10,20,14,Oesterbro,,9.39,11.32,34.07
2021-10-20 15:00:00,2,2021,10,20,15,Oesterbro,,6.56,7.54,36.88
2021-10-20 16:00:00,2,2021,10,20,16,Oesterbro,,5.58,6.43,41.45
2021-10-20 17:00:00,2,2021,10,20,17,Oesterbro,,6.94,7.82,40.11
2021-10-20 18:00:00,2,2021,10,20,18,Oesterbro,,4.86,5.18,39.65
2021-10-20 19:00:00,2,2021,10,20,19,Oesterbro,,5.13,5.13,45.7
2021-10-20 20:00:00,2,2021,10,20,20,Oesterbro,,4.69,4.65,42.51
2021-10-20 21:00:00,2,2021,10,20,21,Oesterbro,,4.23,4.26,41.63
2021-10-20 22:00:00,2,2021,10,20,22,Oesterbro,,3.54,3.79,40.11
2021-10-20 23:00:00,2,2021,10,20,23,Oesterbro,,2.56,2.52,37.58
2021-10-21 00:00:00,3,2021,10,21,0,Oesterbro,,2.35,2.28,38.18
2021-10-21 01:00:00,3,2021,10,21,1,Oesterbro,,2.08,1.15,42.47
2021-10-21 02:00:00,3,2021,10,21,2,Oesterbro,,1.89,1.43,
2021-10-21 03:00:00,3,2021,10,21,3,Oesterbro,,1.76,1.28,45.8
2021-10-21 04:00:00,3,2021,10,21,4,Oesterbro,,2.87,2.54,44.88
2021-10-21 05:00:00,3,2021,10,21,5,Oesterbro,,11.55,12.07,35.5
2021-10-21 06:00:00,3,2021,10,21,6,Oesterbro,,13.81,14.61,34.23
2021-10-21 07:00:00,3,2021,10,21,7,Oesterbro,,16.35,19.37,30.49
2021-10-21 08:00:00,3,2021,10,21,8,Oesterbro,,8.4,8.68,40.29
2021-10-21 09:00:00,3,2021,10,21,9,Oesterbro,,12.3,13.66,42.81
2021-10-21 10:00:00,3,2021,10,21,10,Oesterbro,,7.61,9.75,46.46
2021-10-21 11:00:00,3,2021,10,21,11,Oesterbro,,5.58,7.42,44.38
2021-10-21 12:00:00,3,2021,10,21,12,Oesterbro,,4.88,6.18,44.74
2021-10-21 13:00:00,3,2021,10,21,13,Oesterbro,,6.83,8.41,43.05
2021-10-21 14:00:00,3,2021,10,21,14,Oesterbro,,4.95,5.93,43.23
2021-10-21 15:00:00,3,2021,10,21,15,Oesterbro,,4.92,5.91,43.39
2021-10-21 16:00:00,3,2021,10,21,16,Oesterbro,,2.81,3.08,48.04
2021-10-21 17:00:00,3,2021,10,21,17,Oesterbro,,3.06,2.77,48.08
2021-10-21 18:00:00,3,2021,10,21,18,Oesterbro,,2.64,2.6,50.07
2021-10-21 19:00:00,3,2021,10,21,19,Oesterbro,,2.49,2.31,47.86
2021-10-21 20:00:00,3,2021,10,21,20,Oesterbro,,1.74,1.7,46.04
2021-10-21 21:00:00,3,2021,10,21,21,Oesterbro,,1.55,1.51,46.4
2021-10-21 22:00:00,3,2021,10,21,22,Oesterbro,,0.78,0.06,51.11
2021-10-21 23:00:00,3,2021,10,21,23,Oesterbro,,1.43,0.94,51.51
2021-10-22 00:00:00,4,2021,10,22,0,Oesterbro,,0.71,0.42,50.15
2021-10-22 01:00:00,4,2021,10,22,1,Oesterbro,,0.71,0.36,48.64
2021-10-22 02:00:00,4,2021,10,22,2,Oesterbro,,0.5,0.0,48.12
2021-10-22 03:00:00,4,2021,10,22,3,Oesterbro,,1.13,0.46,
2021-10-22 04:00:00,4,2021,10,22,4,Oesterbro,,3.25,2.79,46.62
2021-10-22 05:00:00,4,2021,10,22,5,Oesterbro,,6.16,5.79,45.28
2021-10-22 06:00:00,4,2021,10,22,6,Oesterbro,,12.35,14.69,42.79
2021-10-22 07:00:00,4,2021,10,22,7,Oesterbro,,10.65,12.34,42.55
2021-10-22 08:00:00,4,2021,10,22,8,Oesterbro,,5.64,6.73,44.03
2021-10-22 09:00:00,4,2021,10,22,9,Oesterbro,,4.8,6.27,47.12
2021-10-22 10:00:00,4,2021,10,22,10,Oesterbro,,3.48,4.53,50.97
2021-10-22 11:00:00,4,2021,10,22,11,Oesterbro,,2.85,4.3,47.24
2021-10-22 12:00:00,4,2021,10,22,12,Oesterbro,,5.03,7.13,46.62
2021-10-22 13:00:00,4,2021,10,22,13,Oesterbro,,5.68,8.07,47.1
2021-10-22 14:00:00,4,2021,10,22,14,Oesterbro,,5.89,8.09,45.56
2021-10-22 15:00:00,4,2021,10,22,15,Oesterbro,,4.92,6.43,44.05
2021-10-22 16:00:00,4,2021,10,22,16,Oesterbro,,3.75,4.67,44.54
2021-10-22 17:00:00,4,2021,10,22,17,Oesterbro,,3.54,4.61,43.07
2021-10-22 18:00:00,4,2021,10,22,18,Oesterbro,,3.42,4.46,41.37
2021-10-22 19:00:00,4,2021,10,22,19,Oesterbro,,2.66,3.44,41.75
2021-10-22 20:00:00,4,2021,10,22,20,Oesterbro,,2.14,2.93,42.29
