Recorded,NO2,NOx,heat_index,rh,pressure,wdir,wdir_cardinal,wspd,station_id
2022-01-15 15:00:00,11.19,15.43,4.0,87.0,1023.64,250.0,WSW,19.0,Gade
2022-01-15 15:30:00,13.04,17.33,4.0,87.0,1022.64,250.0,WSW,19.0,Gade
2022-01-15 16:00:00,13.25,18.21,4.0,87.0,1022.64,250.0,WSW,20.0,Gade
2022-01-15 16:30:00,13.1,18.74,4.0,87.0,1022.64,240.0,WSW,13.0,Gade
2022-01-15 17:00:00,15.64,27.98,4.0,87.0,1022.64,250.0,WSW,17.0,Gade
2022-01-15 17:30:00,17.14,25.28,4.0,93.0,1021.64,240.0,WSW,15.0,Gade
2022-01-15 18:00:00,17.02,27.21,4.0,93.0,1021.64,230.0,SW,15.0,Gade
2022-01-15 18:30:00,21.23,33.81,3.0,100.0,1021.64,220.0,SW,11.0,Gade
2022-01-15 19:00:00,14.76,22.24,4.0,93.0,1020.64,230.0,SW,17.0,Gade
2022-01-15 19:30:00,15.03,23.01,4.0,93.0,1020.64,230.0,SW,19.0,Gade
2022-01-15 20:00:00,13.96,20.04,4.0,93.0,1020.64,220.0,SW,19.0,Gade
2022-01-15 20:30:00,10.79,15.7,4.0,100.0,1020.64,220.0,SW,19.0,Gade
2022-01-15 21:00:00,8.59,13.06,4.0,100.0,1021.64,220.0,SW,17.0,Gade
2022-01-15 21:30:00,8.89,14.15,4.0,100.0,1019.64,220.0,SW,20.0,Gade
2022-01-15 22:00:00,11.49,19.11,4.0,100.0,1018.64,220.0,SW,17.0,Gade
2022-01-15 22:30:00,12.47,19.24,5.0,93.0,1018.64,230.0,SW,19.0,Gade
2022-01-15 23:00:00,10.82,15.11,5.0,93.0,1018.64,220.0,SW,19.0,Gade
2022-01-15 23:30:00,6.1,9.56,5.0,93.0,1018.64,210.0,SSW,17.0,Gade
2022-01-16 00:00:00,4.86,7.17,5.0,93.0,1018.64,220.0,SW,17.0,Gade
2022-01-16 00:30:00,5.39,9.03,5.0,93.0,1017.64,220.0,SW,19.0,Gade
2022-01-16 01:00:00,3.61,4.17,5.0,93.0,1017.64,220.0,SW,19.0,Gade
2022-01-16 01:30:00,3.23,3.39,5.0,93.0,1016.64,220.0,SW,19.0,Gade
2022-01-16 02:00:00,2.81,2.73,5.0,93.0,1016.64,220.0,SW,22.0,Gade
2022-01-16 02:30:00,2.68,2.26,4.0,100.0,1015.64,230.0,SW,24.0,Gade
2022-01-16 03:00:00,2.49,2.18,4.0,100.0,1015.64,230.0,SW,24.0,Gade
2022-01-16 03:30:00,2.52,2.64,5.0,93.0,1014.64,230.0,SW,24.0,Gade
2022-01-16 04:00:00,,,5.0,93.0,1014.64,230.0,SW,26.0,Gade
2022-01-16 04:30:00,4.0,4.69,5.0,93.0,1013.64,230.0,SW,24.0,Gade
2022-01-16 05:00:00,5.41,5.95,4.0,100.0,1013.64,230.0,SW,26.0,Gade
2022-01-16 05:30:00,7.25,7.59,5.0,93.0,1013.64,230.0,SW,26.0,Gade
2022-01-16 06:00:00,8.53,9.89,5.0,93.0,1012.64,230.0,SW,22.0,Gade
2022-01-16 06:30:00,8.17,9.12,4.0,100.0,1012.64,230.0,SW,24.0,Gade
2022-01-16 07:00:00,8.55,10.37,4.0,100.0,1011.64,230.0,SW,24.0,Gade
2022-01-16 07:30:00,8.03,10.17,4.0,100.0,1011.64,230.0,SW,24.0,Gade
2022-01-16 08:00:00,8.43,9.73,4.0,100.0,1010.64,240.0,WSW,22.0,Gade
2022-01-16 08:30:00,6.5,7.71,4.0,100.0,1010.64,230.0,SW,26.0,Gade
2022-01-16 09:00:00,5.57,7.9,4.0,100.0,1010.64,240.0,WSW,22.0,Gade
2022-01-16 09:30:00,5.37,7.59,5.0,93.0,1009.64,230.0,SW,26.0,Gade
2022-01-16 10:00:00,6.71,8.97,4.0,100.0,1010.64,240.0,WSW,26.0,Gade
2022-01-16 10:30:00,6.08,8.28,4.0,100.0,1009.64,240.0,WSW,26.0,Gade
2022-01-16 11:00:00,6.27,8.49,5.0,93.0,1009.64,240.0,WSW,26.0,Gade
2022-01-16 11:30:00,6.29,9.41,5.0,100.0,1009.64,240.0,WSW,26.0,Gade
2022-01-16 12:00:00,6.71,9.37,5.0,100.0,1009.64,240.0,WSW,26.0,Gade
2022-01-16 12:30:00,6.14,10.44,5.0,100.0,1009.64,240.0,WSW,26.0,Gade
2022-01-16 13:00:00,5.7,9.45,6.0,93.0,1008.64,250.0,WSW,30.0,Gade
2022-01-16 13:30:00,4.93,7.76,6.0,93.0,1008.64,250.0,WSW,30.0,Gade
2022-01-16 14:00:00,4.84,7.92,6.0,93.0,1008.64,250.0,WSW,28.0,Gade
2022-01-16 14:30:00,5.76,8.09,7.0,93.0,1007.64,250.0,WSW,24.0,Gade
2022-01-16 15:00:00,6.39,9.81,6.0,93.0,1007.64,250.0,WSW,28.0,Gade
2022-01-16 15:30:00,5.68,8.66,7.0,93.0,1007.64,270.0,W,31.0,Gade
2022-01-16 16:00:00,6.14,10.71,7.0,87.0,1007.64,270.0,W,37.0,Gade
2022-01-16 16:30:00,6.22,11.21,7.0,81.0,1007.64,280.0,W,41.0,Gade
2022-01-16 17:00:00,6.35,11.32,6.0,81.0,1007.64,280.0,W,41.0,Gade
2022-01-16 17:30:00,5.7,9.75,5.0,87.0,1008.64,280.0,W,41.0,Gade
2022-01-16 18:00:00,5.14,8.95,5.0,81.0,1008.64,290.0,WNW,37.0,Gade
2022-01-16 18:30:00,6.35,11.69,5.0,76.0,1008.64,290.0,WNW,46.0,Gade
2022-01-16 19:00:00,6.88,11.19,5.0,76.0,1009.64,290.0,WNW,43.0,Gade
2022-01-16 19:30:00,4.4,7.25,5.0,76.0,1008.64,290.0,WNW,39.0,Gade
2022-01-16 20:00:00,3.44,6.06,5.0,76.0,1009.64,280.0,W,35.0,Gade
2022-01-16 20:30:00,3.63,5.2,5.0,76.0,1009.64,280.0,W,31.0,Gade
2022-01-16 21:00:00,2.43,4.11,5.0,76.0,1009.64,280.0,W,37.0,Gade
2022-01-16 21:30:00,2.43,3.23,5.0,81.0,1009.64,270.0,W,37.0,Gade
2022-01-16 22:00:00,3.04,4.17,6.0,76.0,1008.64,270.0,W,41.0,Gade
2022-01-16 22:30:00,1.97,3.44,6.0,76.0,1007.64,270.0,W,44.0,Gade
2022-01-16 23:00:00,1.78,3.86,6.0,81.0,1007.64,270.0,W,48.0,Gade
2022-01-16 23:30:00,0.94,2.33,7.0,76.0,1006.64,270.0,W,52.0,Gade
2022-01-17 00:00:00,0.61,0.98,7.0,81.0,1006.64,270.0,W,50.0,Gade
2022-01-17 00:30:00,1.05,2.08,7.0,81.0,1005.64,270.0,W,54.0,Gade
2022-01-17 01:00:00,1.09,0.61,7.0,87.0,1005.64,280.0,W,57.0,Gade
2022-01-17 01:30:00,0.88,0.96,7.0,87.0,1005.64,270.0,W,52.0,Gade
2022-01-17 02:00:00,0.8,0.92,7.0,87.0,1005.64,280.0,W,48.0,Gade
2022-01-17 02:30:00,0.88,0.57,7.0,93.0,1004.64,280.0,W,50.0,Gade
2022-01-17 03:00:00,,,8.0,81.0,1004.64,280.0,W,50.0,Gade
2022-01-17 03:30:00,1.61,2.66,7.0,81.0,1005.64,290.0,WNW,46.0,Gade
2022-01-17 04:00:00,2.01,3.19,6.0,87.0,1005.64,290.0,WNW,41.0,Gade
2022-01-17 04:30:00,2.33,0.8,6.0,81.0,1005.64,290.0,WNW,35.0,Gade
2022-01-17 05:00:00,,,6.0,81.0,1005.64,290.0,WNW,39.0,Gade
2022-01-17 05:30:00,4.09,4.26,6.0,70.0,1006.64,300.0,WNW,33.0,Gade
2022-01-17 06:00:00,5.53,8.32,6.0,70.0,1007.64,300.0,WNW,30.0,Gade
2022-01-17 06:30:00,9.89,13.73,6.0,70.0,1008.64,300.0,WNW,28.0,Gade
2022-01-17 07:00:00,10.4,14.78,6.0,61.0,1009.64,330.0,NNW,28.0,Gade
2022-01-17 07:30:00,16.64,24.69,5.0,53.0,1010.64,330.0,NNW,24.0,Gade
2022-01-17 08:00:00,15.8,21.84,5.0,53.0,1011.64,330.0,NNW,24.0,Gade
2022-01-17 08:30:00,20.94,29.45,5.0,42.0,1012.64,330.0,NNW,28.0,Gade
2022-01-17 09:00:00,11.25,14.69,4.0,52.0,1014.64,320.0,NW,19.0,Gade
2022-01-17 09:30:00,10.98,16.12,4.0,56.0,1014.64,320.0,NW,13.0,Gade
2022-01-17 10:00:00,11.76,15.8,3.0,60.0,1015.64,310.0,NW,17.0,Gade
2022-01-17 10:30:00,11.57,16.24,3.0,56.0,1015.64,310.0,NW,20.0,Gade
2022-01-17 11:00:00,11.05,16.5,4.0,49.0,1017.64,330.0,NNW,17.0,Gade
2022-01-17 11:30:00,11.8,18.02,4.0,52.0,1017.64,310.0,NW,19.0,Gade
2022-01-17 12:00:00,8.28,13.96,4.0,52.0,1018.64,320.0,NW,19.0,Gade
2022-01-17 12:30:00,9.1,15.78,5.0,49.0,1019.64,320.0,NW,22.0,Gade
2022-01-17 13:00:00,10.35,16.03,5.0,49.0,1019.64,320.0,NW,22.0,Gade
2022-01-17 13:30:00,9.81,15.43,5.0,49.0,1020.64,320.0,NW,26.0,Gade
2022-01-17 14:00:00,12.66,27.04,5.0,53.0,1021.64,320.0,NW,28.0,Gade
2022-01-17 14:30:00,18.09,26.93,5.0,53.0,1021.64,310.0,NW,22.0,Gade
2022-01-17 15:00:00,12.51,19.85,5.0,53.0,1021.64,310.0,NW,24.0,Gade
2022-01-17 15:30:00,17.04,24.82,5.0,53.0,1022.64,310.0,NW,19.0,Gade
2022-01-17 16:00:00,21.44,36.57,5.0,57.0,1022.64,310.0,NW,22.0,Gade
2022-01-17 16:30:00,32.67,52.78,4.0,61.0,1023.64,310.0,NW,19.0,Gade
2022-01-17 17:00:00,31.09,56.07,4.0,61.0,1023.64,310.0,NW,19.0,Gade
2022-01-17 17:30:00,21.57,28.0,3.0,65.0,1023.64,310.0,NW,13.0,Gade
2022-01-17 18:00:00,24.77,32.61,3.0,65.0,1024.64,320.0,NW,9.0,Gade
2022-01-17 18:30:00,18.19,23.62,2.0,70.0,1024.64,310.0,NW,6.0,Gade
2022-01-17 19:00:00,18.36,27.21,2.0,70.0,1024.64,310.0,NW,6.0,Gade
2022-01-17 19:30:00,23.66,31.5,2.0,70.0,1025.63,320.0,NW,9.0,Gade
2022-01-17 20:00:00,17.25,22.09,1.0,70.0,1025.63,280.0,W,7.0,Gade
2022-01-17 20:30:00,16.83,22.76,2.0,70.0,1025.63,300.0,WNW,13.0,Gade
2022-01-17 21:00:00,15.2,20.5,2.0,70.0,1026.63,300.0,WNW,9.0,Gade
2022-01-17 21:30:00,17.23,21.57,2.0,70.0,1026.63,310.0,NW,9.0,Gade
2022-01-17 22:00:00,10.6,11.88,2.0,75.0,1026.63,300.0,WNW,9.0,Gade
2022-01-17 22:30:00,10.98,14.21,3.0,70.0,1026.63,310.0,NW,9.0,Gade
2022-01-17 23:00:00,11.74,15.43,3.0,75.0,1027.63,310.0,NW,17.0,Gade
2022-01-17 23:30:00,4.9,5.16,1.0,87.0,1027.63,300.0,WNW,13.0,Gade
2022-01-18 00:00:00,5.32,4.86,3.0,75.0,1027.63,310.0,NW,11.0,Gade
2022-01-18 00:30:00,3.94,3.19,3.0,81.0,1028.63,300.0,WNW,9.0,Gade
2022-01-18 01:00:00,10.08,12.09,3.0,81.0,1028.63,310.0,NW,9.0,Gade
2022-01-18 01:30:00,11.84,15.11,1.0,87.0,1028.63,310.0,CALM,0.0,Gade
2022-01-18 02:00:00,3.96,3.4,3.0,81.0,1028.63,270.0,W,7.0,Gade
2022-01-18 02:30:00,5.34,4.84,2.0,87.0,1028.63,260.0,W,4.0,Gade
2022-01-18 03:00:00,5.39,5.68,1.0,93.0,1029.63,290.0,WNW,6.0,Gade
2022-01-18 03:30:00,4.9,4.36,0.0,93.0,1029.63,270.0,W,7.0,Gade
2022-01-18 04:00:00,3.52,3.06,0.0,93.0,1029.63,270.0,W,9.0,Gade
2022-01-18 04:30:00,4.95,4.9,1.0,93.0,1029.63,280.0,W,11.0,Gade
2022-01-18 05:00:00,5.89,5.64,0.0,100.0,1029.63,260.0,W,11.0,Gade
2022-01-18 05:30:00,7.1,6.81,1.0,93.0,1029.63,230.0,SW,9.0,Gade
2022-01-18 06:00:00,,,3.0,100.0,1029.63,250.0,WSW,9.0,Gade
2022-01-18 06:30:00,8.24,11.63,4.0,93.0,1029.63,270.0,W,13.0,Gade
2022-01-18 07:00:00,12.97,20.5,3.0,100.0,1029.63,250.0,WSW,13.0,Gade
2022-01-18 07:30:00,,,3.0,100.0,1029.63,230.0,SW,17.0,Gade
2022-01-18 08:00:00,,,3.0,100.0,1029.63,250.0,WSW,11.0,Gade
2022-01-18 08:30:00,8.2,11.9,5.0,93.0,1028.63,270.0,W,20.0,Gade
2022-01-18 09:00:00,7.46,11.99,4.0,100.0,1029.63,260.0,W,13.0,Gade
2022-01-18 09:30:00,6.5,10.82,4.0,100.0,1028.63,270.0,W,24.0,Gade
2022-01-18 10:00:00,6.48,10.38,5.0,93.0,1028.63,260.0,W,19.0,Gade
2022-01-18 10:30:00,7.11,11.93,5.0,100.0,1028.63,260.0,W,24.0,Gade
2022-01-18 11:00:00,7.21,12.22,6.0,93.0,1029.63,260.0,W,28.0,Gade
2022-01-18 11:30:00,5.74,10.12,6.0,93.0,1029.63,260.0,W,24.0,Gade
2022-01-18 12:00:00,8.4,14.29,6.0,93.0,1028.63,270.0,W,35.0,Gade
2022-01-18 12:30:00,6.5,10.17,6.0,93.0,1029.63,270.0,W,33.0,Gade
2022-01-18 13:00:00,5.91,10.33,6.0,93.0,1029.63,260.0,W,26.0,Gade
2022-01-18 13:30:00,9.26,13.73,6.0,93.0,1029.63,260.0,W,30.0,Gade
2022-01-18 14:00:00,,,6.0,87.0,1029.63,260.0,W,30.0,Gade
2022-01-18 14:30:00,,,6.0,93.0,1028.63,270.0,W,33.0,Gade
2022-01-18 15:00:00,,,6.0,87.0,1029.63,270.0,W,30.0,Gade
2022-01-18 15:30:00,7.48,13.64,7.0,81.0,1028.63,260.0,W,30.0,Gade
2022-01-18 16:00:00,,,7.0,81.0,1028.63,260.0,W,33.0,Gade
2022-01-18 16:30:00,,,6.0,87.0,1028.63,260.0,W,35.0,Gade
2022-01-18 17:00:00,,,6.0,87.0,1028.63,250.0,WSW,30.0,Gade
2022-01-18 17:30:00,,,5.0,93.0,1028.63,250.0,WSW,28.0,Gade
2022-01-18 18:00:00,7.54,12.01,5.0,93.0,1027.63,250.0,WSW,26.0,Gade
2022-01-18 18:30:00,9.7,15.09,6.0,87.0,1027.63,250.0,WSW,26.0,Gade
2022-01-18 19:00:00,8.7,11.93,6.0,93.0,1027.63,250.0,WSW,28.0,Gade
2022-01-18 19:30:00,9.33,11.67,5.0,93.0,1027.63,250.0,WSW,28.0,Gade
2022-01-18 20:00:00,9.07,11.38,6.0,93.0,1026.63,250.0,WSW,22.0,Gade
2022-01-18 20:30:00,9.41,11.99,5.0,93.0,1026.63,240.0,WSW,20.0,Gade
2022-01-18 21:00:00,8.97,10.92,5.0,100.0,1026.63,240.0,WSW,24.0,Gade
2022-01-18 21:30:00,10.0,14.32,5.0,100.0,1026.63,240.0,WSW,22.0,Gade
2022-01-18 22:00:00,11.26,13.9,5.0,93.0,1026.63,250.0,WSW,22.0,Gade
2022-01-18 22:30:00,12.01,13.71,5.0,93.0,1025.63,240.0,WSW,17.0,Gade
2022-01-18 23:00:00,11.84,13.67,5.0,93.0,1025.63,230.0,SW,20.0,Gade
2022-01-18 23:30:00,12.18,13.23,5.0,93.0,1024.64,230.0,SW,24.0,Gade
2022-01-19 00:00:00,12.72,14.38,5.0,93.0,1024.64,230.0,SW,24.0,Gade
2022-01-19 00:30:00,11.38,12.76,5.0,93.0,1023.64,230.0,SW,20.0,Gade
2022-01-19 01:00:00,10.08,11.9,4.0,100.0,1023.64,240.0,WSW,15.0,Gade
2022-01-19 01:30:00,9.33,10.52,5.0,93.0,1022.64,240.0,WSW,20.0,Gade
2022-01-19 02:00:00,8.85,9.47,5.0,87.0,1022.64,240.0,WSW,24.0,Gade
2022-01-19 02:30:00,9.39,10.02,5.0,93.0,1021.64,230.0,SW,30.0,Gade
2022-01-19 03:00:00,9.64,10.65,5.0,87.0,1021.64,230.0,SW,28.0,Gade
2022-01-19 03:30:00,11.63,12.49,5.0,87.0,1020.64,230.0,SW,30.0,Gade
2022-01-19 04:00:00,,,5.0,93.0,1019.64,230.0,SW,30.0,Gade
2022-01-19 04:30:00,17.92,22.87,5.0,93.0,1019.64,230.0,SW,28.0,Gade
2022-01-19 05:00:00,17.02,21.17,5.0,93.0,1018.64,230.0,SW,28.0,Gade
2022-01-19 05:30:00,16.66,22.61,5.0,93.0,1018.64,230.0,SW,28.0,Gade
2022-01-19 06:00:00,18.7,26.12,5.0,93.0,1017.64,220.0,SW,26.0,Gade
2022-01-19 06:30:00,16.16,24.27,5.0,93.0,1016.64,230.0,SW,28.0,Gade
2022-01-19 07:00:00,13.06,21.76,5.0,93.0,1015.64,230.0,SW,30.0,Gade
2022-01-19 07:30:00,15.26,24.02,5.0,93.0,1015.64,220.0,SW,33.0,Gade
2022-01-19 08:00:00,13.0,20.48,6.0,87.0,1014.64,230.0,SW,33.0,Gade
2022-01-19 08:30:00,12.93,19.03,6.0,87.0,1014.64,230.0,SW,35.0,Gade
2022-01-19 09:00:00,13.0,20.75,6.0,87.0,1013.64,240.0,WSW,31.0,Gade
2022-01-19 09:30:00,13.64,20.56,6.0,87.0,1013.64,240.0,WSW,33.0,Gade
2022-01-19 10:00:00,13.06,19.66,6.0,87.0,1012.64,240.0,WSW,35.0,Gade
2022-01-19 10:30:00,11.38,16.87,6.0,87.0,1011.64,230.0,SW,33.0,Gade
2022-01-19 11:00:00,9.87,16.43,6.0,87.0,1011.64,230.0,SW,37.0,Gade
2022-01-19 11:30:00,9.1,15.28,6.0,87.0,1011.64,230.0,SW,37.0,Gade
2022-01-19 12:00:00,11.7,19.28,6.0,93.0,1009.64,230.0,SW,35.0,Gade
2022-01-19 12:30:00,13.37,22.66,6.0,93.0,1009.64,230.0,SW,37.0,Gade
2022-01-19 13:00:00,11.95,20.92,6.0,93.0,1008.64,230.0,SW,35.0,Gade
2022-01-19 13:30:00,14.19,22.99,6.0,93.0,1007.64,230.0,SW,33.0,Gade
2022-01-19 14:00:00,16.31,31.75,6.0,93.0,1006.64,230.0,SW,33.0,Gade
2022-01-19 14:30:00,14.61,25.03,6.0,93.0,1005.64,230.0,SW,33.0,Gade
2022-01-19 15:00:00,14.67,27.0,6.0,93.0,1004.64,230.0,SW,35.0,Gade
2022-01-19 15:30:00,11.55,20.18,6.0,93.0,1002.64,220.0,SW,37.0,Gade
2022-01-19 16:00:00,9.05,15.53,6.0,93.0,1001.64,230.0,SW,37.0,Gade
2022-01-19 16:30:00,7.31,12.35,6.0,100.0,1000.64,220.0,SW,37.0,Gade
2022-01-19 17:00:00,6.18,8.99,6.0,100.0,999.64,230.0,SW,43.0,Gade
2022-01-19 17:30:00,8.09,13.16,6.0,100.0,998.65,230.0,SW,44.0,Gade
2022-01-19 18:00:00,6.02,10.63,6.0,87.0,998.65,270.0,W,35.0,Gade
2022-01-19 18:30:00,6.08,11.25,6.0,87.0,998.65,270.0,W,35.0,Gade
2022-01-19 19:00:00,5.51,9.6,5.0,87.0,998.65,270.0,W,35.0,Gade
2022-01-19 19:30:00,5.3,8.89,5.0,81.0,998.65,280.0,W,39.0,Gade
2022-01-19 20:00:00,3.6,6.39,4.0,75.0,999.64,290.0,WNW,39.0,Gade
2022-01-19 20:30:00,2.6,4.97,4.0,65.0,999.64,300.0,WNW,37.0,Gade
2022-01-19 21:00:00,2.87,5.89,4.0,61.0,999.64,300.0,WNW,41.0,Gade
2022-01-19 21:30:00,3.6,6.71,3.0,56.0,1000.64,300.0,WNW,39.0,Gade
2022-01-19 22:00:00,3.52,6.23,3.0,48.0,1001.64,300.0,WNW,41.0,Gade
2022-01-19 22:30:00,2.49,4.69,3.0,48.0,1002.64,310.0,NW,39.0,Gade
2022-01-19 23:00:00,2.39,4.55,3.0,48.0,1002.64,310.0,NW,37.0,Gade
2022-01-19 23:30:00,1.84,3.23,3.0,48.0,1003.64,310.0,NW,39.0,Gade
2022-01-20 00:00:00,0.99,2.6,2.0,52.0,1003.64,320.0,NW,37.0,Gade
2022-01-20 00:30:00,1.43,3.12,2.0,48.0,1003.64,320.0,NW,30.0,Gade
2022-01-20 01:00:00,0.94,1.84,2.0,44.0,1004.64,320.0,NW,31.0,Gade
2022-01-20 01:30:00,1.28,2.58,2.0,41.0,1004.64,310.0,NW,33.0,Gade
2022-01-20 02:00:00,0.94,1.87,2.0,38.0,1004.64,320.0,NW,30.0,Gade
2022-01-20 02:30:00,1.05,2.95,1.0,44.0,1005.64,320.0,NW,37.0,Gade
2022-01-20 03:00:00,0.73,2.22,1.0,44.0,1005.64,310.0,NW,31.0,Gade
2022-01-20 03:30:00,2.14,4.25,1.0,48.0,1006.64,310.0,NW,24.0,Gade
2022-01-20 04:00:00,1.3,2.54,1.0,44.0,1006.64,320.0,NW,33.0,Gade
2022-01-20 04:30:00,1.13,1.59,1.0,44.0,1006.64,310.0,NW,31.0,Gade
2022-01-20 05:00:00,,,1.0,48.0,1006.64,320.0,NW,30.0,Gade
2022-01-20 05:30:00,3.29,5.53,2.0,48.0,1007.64,320.0,NW,31.0,Gade
2022-01-20 06:00:00,5.36,9.45,2.0,48.0,1007.64,320.0,NW,35.0,Gade
2022-01-20 06:30:00,8.57,13.66,3.0,45.0,1007.64,330.0,NNW,31.0,Gade
2022-01-20 07:00:00,10.16,17.71,2.0,52.0,1008.64,320.0,NW,26.0,Gade
2022-01-20 07:30:00,11.32,21.13,2.0,48.0,1008.64,330.0,NNW,33.0,Gade
2022-01-20 08:00:00,10.16,17.77,2.0,52.0,1009.64,330.0,NNW,20.0,Gade
2022-01-20 08:30:00,11.63,19.47,2.0,52.0,1009.64,330.0,NNW,24.0,Gade
2022-01-20 09:00:00,11.13,18.36,2.0,48.0,1010.64,320.0,NW,24.0,Gade
2022-01-20 09:30:00,10.14,17.6,2.0,48.0,1010.64,330.0,NNW,24.0,Gade
2022-01-20 10:00:00,11.4,19.55,1.0,52.0,1011.64,330.0,NNW,19.0,Gade
2022-01-20 10:30:00,9.91,19.89,2.0,48.0,1011.64,330.0,NNW,20.0,Gade
2022-01-20 11:00:00,13.98,27.58,2.0,48.0,1012.64,330.0,NNW,20.0,Gade
2022-01-20 11:30:00,11.21,22.07,2.0,44.0,1012.64,340.0,NNW,20.0,Gade
2022-01-20 12:00:00,10.06,19.26,2.0,44.0,1013.64,340.0,NNW,22.0,Gade
2022-01-20 12:30:00,13.75,27.21,2.0,44.0,1013.64,340.0,NNW,20.0,Gade
2022-01-20 13:00:00,12.49,23.73,2.0,44.0,1014.64,340.0,NNW,20.0,Gade
2022-01-20 13:30:00,16.24,34.96,2.0,41.0,1015.64,340.0,NNW,24.0,Gade
2022-01-20 14:00:00,17.31,31.04,3.0,38.0,1015.64,340.0,NNW,26.0,Gade
2022-01-20 14:30:00,12.53,25.13,3.0,38.0,1015.64,340.0,NNW,22.0,Gade
2022-01-20 15:00:00,12.13,23.35,2.0,38.0,1015.64,340.0,NNW,24.0,Gade
2022-01-20 15:30:00,12.89,23.16,2.0,38.0,1016.64,340.0,NNW,22.0,Gade
2022-01-20 16:00:00,13.02,25.57,2.0,38.0,1016.64,340.0,NNW,22.0,Gade
2022-01-20 16:30:00,10.33,18.05,2.0,35.0,1017.64,330.0,NNW,24.0,Gade
2022-01-20 17:00:00,9.62,18.15,2.0,38.0,1017.64,330.0,NNW,20.0,Gade
2022-01-20 17:30:00,11.3,21.31,2.0,38.0,1018.64,330.0,NNW,22.0,Gade
2022-01-20 18:00:00,8.97,15.13,1.0,44.0,1018.64,320.0,NW,17.0,Gade
2022-01-20 18:30:00,8.87,15.4,1.0,44.0,1018.64,330.0,NNW,19.0,Gade
2022-01-20 19:00:00,7.99,11.67,1.0,48.0,1018.64,320.0,NW,17.0,Gade
2022-01-20 19:30:00,5.57,7.88,1.0,48.0,1019.64,320.0,NW,19.0,Gade
2022-01-20 20:00:00,7.92,12.55,1.0,48.0,1019.64,320.0,NW,17.0,Gade
2022-01-20 20:30:00,7.57,11.84,1.0,52.0,1020.64,320.0,NW,17.0,Gade
2022-01-20 21:00:00,7.17,10.6,1.0,48.0,1020.64,320.0,NW,17.0,Gade
2022-01-20 21:30:00,10.56,15.17,1.0,52.0,1020.64,310.0,NW,17.0,Gade
2022-01-20 22:00:00,7.96,11.51,1.0,52.0,1021.64,320.0,NW,17.0,Gade
2022-01-20 22:30:00,7.96,10.56,1.0,52.0,1021.64,310.0,NW,11.0,Gade
2022-01-20 23:00:00,6.88,12.41,1.0,52.0,1021.64,320.0,NW,13.0,Gade
2022-01-20 23:30:00,3.56,5.22,0.0,55.0,1021.64,310.0,NW,11.0,Gade
2022-01-21 00:00:00,8.36,11.44,0.0,55.0,1022.64,310.0,NW,11.0,Gade
2022-01-21 00:30:00,9.72,14.52,0.0,55.0,1022.64,310.0,NW,9.0,Gade
2022-01-21 01:00:00,2.73,2.87,0.0,55.0,1022.64,310.0,NW,7.0,Gade
2022-01-21 01:30:00,2.14,2.51,0.0,60.0,1022.64,310.0,NW,9.0,Gade
2022-01-21 02:00:00,2.98,4.23,0.0,60.0,1022.64,320.0,NW,9.0,Gade
2022-01-21 02:30:00,4.15,4.92,-1.0,60.0,1022.64,320.0,NW,7.0,Gade
2022-01-21 03:00:00,3.14,3.94,-1.0,64.0,1023.64,320.0,NW,7.0,Gade
2022-01-21 03:30:00,3.08,4.19,-3.0,69.0,1023.64,300.0,WNW,9.0,Gade
2022-01-21 04:00:00,3.71,4.11,-2.0,69.0,1023.64,300.0,WNW,7.0,Gade
2022-01-21 04:30:00,3.58,4.23,-1.0,64.0,1022.64,300.0,WNW,7.0,Gade
2022-01-21 05:00:00,3.82,5.39,0.0,64.0,1022.64,310.0,NW,7.0,Gade
2022-01-21 05:30:00,6.96,9.08,-2.0,69.0,1022.64,310.0,NW,9.0,Gade
2022-01-21 06:00:00,,,-2.0,74.0,1022.64,290.0,WNW,11.0,Gade
2022-01-21 06:30:00,24.15,33.74,0.0,69.0,1022.64,310.0,NW,7.0,Gade
2022-01-21 07:00:00,24.48,33.18,-1.0,69.0,1022.64,280.0,W,9.0,Gade
2022-01-21 07:30:00,26.97,38.42,0.0,69.0,1022.64,300.0,WNW,6.0,Gade
2022-01-21 08:00:00,23.52,30.58,-1.0,75.0,1022.64,300.0,WNW,9.0,Gade
2022-01-21 08:30:00,16.05,22.95,0.0,69.0,1022.64,300.0,WNW,6.0,Gade
2022-01-21 09:00:00,16.06,21.84,-1.0,80.0,1022.64,270.0,W,6.0,Gade
2022-01-21 09:30:00,26.3,42.44,1.0,75.0,1022.64,280.0,W,11.0,Gade
2022-01-21 10:00:00,22.19,35.29,2.0,75.0,1022.64,290.0,WNW,15.0,Gade
2022-01-21 10:30:00,19.95,32.57,3.0,75.0,1022.64,300.0,WNW,17.0,Gade
2022-01-21 11:00:00,15.72,24.46,4.0,75.0,1022.64,290.0,WNW,11.0,Gade
2022-01-21 11:30:00,14.23,20.6,5.0,70.0,1022.64,300.0,WNW,19.0,Gade
2022-01-21 12:00:00,25.95,34.56,4.0,81.0,1022.64,290.0,WNW,19.0,Gade
2022-01-21 12:30:00,11.23,17.54,5.0,81.0,1022.64,290.0,WNW,19.0,Gade
2022-01-21 13:00:00,10.0,15.66,5.0,87.0,1021.64,280.0,W,17.0,Gade
