,NO2,NOX
3251,28.441835,67.97179
3252,28.419487,67.27136
3253,28.153082,66.615364
3254,27.984818,65.16959
3255,27.489017,63.694916
3256,27.180187,61.825607
3257,26.763466,60.803024
3258,26.158962,57.898933
3259,25.491398,54.534725
3260,25.01168,53.26426
3261,24.371254,50.625916
3262,23.472408,47.77011
3263,22.762466,45.26435
3264,21.674883,41.18547
3265,20.430607,37.8893
3266,19.052729,35.069675
3267,17.961327,31.57
3268,16.783024,28.47215
3269,15.222753,25.770088
3270,13.86858,22.382446
3271,12.592767,19.966415
3272,11.546707,17.946041
3273,10.760326,15.825403
3274,10.3857765,14.865999
3275,10.028545,13.802227
3276,10.1372385,14.361137
3277,10.719364,15.206707
3278,11.138672,16.763113
3279,12.09199,18.907263
3280,13.083765,21.619457
3281,14.2595625,24.810997
3282,15.539841,28.252584
3283,17.046976,31.837221
3284,18.504278,35.24875
3285,19.42717,39.42837
3286,20.580261,42.593727
3287,21.772528,45.46343
3288,22.637066,47.892056
3289,23.67707,51.378613
3290,24.509808,53.907013
3291,25.462952,57.73075
3292,26.190664,60.02581
3293,26.55876,61.74633
3294,27.03823,62.985786
3295,27.21107,63.74432
3296,27.618319,65.12353
3297,27.746044,64.5071
3298,27.532381,64.27425
3299,27.41207,64.08805
3300,27.319496,63.22814
3301,27.088821,62.153564
3302,26.82122,60.56783
3303,26.237709,58.882423
3304,25.829443,57.201225
3305,25.580807,55.5984
3306,24.834904,52.894497
3307,24.191229,49.928143
3308,23.547556,48.38085
3309,22.845884,45.87418
3310,21.833624,43.02931
3311,20.936617,40.327755
3312,5.903141,7.719097
3313,5.7150755,7.504778
3314,5.370201,7.043604
3315,5.186018,6.630142
3316,4.9413395,6.1117516
3317,4.6813316,5.6877384
3318,4.458847,5.3842487
3319,4.164934,4.833353
3320,4.1142826,5.0658226
3321,4.0828934,4.75642
3322,4.0173817,4.510935
3323,3.9268913,4.6280212
3324,4.081978,4.866316
3325,4.21793,5.0044193
3326,4.52059,5.3193474
3327,4.6304884,6.152769
3328,4.907649,6.5456333
3329,5.2847214,6.9579277
3330,5.6873236,7.8576565
3331,6.0960875,8.558212
3332,6.5595493,9.4169235
3333,6.963854,10.384277
3334,7.258526,11.195658
3335,7.613248,11.991051
3336,8.089109,12.910988
3337,8.343094,13.529242
3338,8.648421,14.145937
3339,9.083148,15.16246
3340,9.546809,15.7904415
3341,9.650059,16.12015
3342,10.024438,16.776129
3343,10.062219,17.117273
3344,10.468197,18.222424
3345,10.512844,18.168316
3346,10.820365,18.588776
3347,11.101501,18.905128
3348,11.153099,19.111734
3349,11.38139,19.020866
3350,11.496056,18.809109
3351,11.289698,18.817398
3352,11.397089,19.348063
3353,11.360544,18.658949
3354,11.275294,18.251045
3355,11.23148,17.896084
3356,10.839687,17.845871
3357,10.7817,17.29044
3358,10.37376,16.796913
3359,9.939468,15.847958
3360,4.272315,4.8148327
3361,4.18172,4.812153
3362,4.0118256,4.5916634
3363,3.8906708,4.3854637
3364,3.7796755,4.099928
3365,3.5834608,3.8886776
3366,3.5224686,3.8238297
3367,3.2830076,3.5123806
3368,3.325778,3.890688
3369,3.3474884,3.8282738
3370,3.304534,3.6411572
3371,3.2827864,3.9154205
3372,3.5050097,4.172039
3373,3.5566807,4.2820625
3374,3.8374472,4.567196
3375,3.9408998,5.30233
3376,4.1741896,5.599373
3377,4.4594812,5.786457
3378,4.812896,6.481722
3379,5.0861444,6.903429
3380,5.4773264,7.594076
3381,5.833172,8.382679
3382,6.0813246,9.004255
3383,6.3802633,9.532768
3384,6.7258854,10.334469
3385,6.9351244,10.728773
3386,7.2021685,11.245398
3387,7.543374,12.008799
3388,7.9812126,12.451546
3389,7.9350767,12.630232
3390,8.306923,13.078047
3391,8.269902,13.458883
3392,8.612167,14.181248
3393,8.673523,14.110628
3394,8.9691515,14.585615
3395,9.176406,14.736605
3396,9.30982,14.932798
3397,9.499051,14.966953
3398,9.645345,14.852114
3399,9.543298,14.9611
3400,9.714268,15.521618
3401,9.726611,15.210484
3402,9.745058,15.031807
3403,9.77668,14.838026
3404,9.500089,15.050768
3405,9.615392,14.917202
3406,9.227741,14.611689
3407,8.981173,13.96105
