Recorded;NO2;NOx;O3;PM_2.5_Lvs;comment
27-04-2020 00:00:00;83.74;2.37;2.52;6.42;Data er manuelt kontrolleret
26-04-2020 23:30:00;81.71;2.95;2.92;;Data er manuelt kontrolleret
26-04-2020 23:00:00;83.42;2.66;2.52;;Data er manuelt kontrolleret
26-04-2020 22:30:00;87.11;2.53;2.23;;Data er manuelt kontrolleret
26-04-2020 22:00:00;84.79;3.28;3.0;;Data er manuelt kontrolleret
26-04-2020 21:30:00;84.11;5.01;5.03;;Data er manuelt kontrolleret
26-04-2020 21:00:00;85.22;4.87;4.96;;Data er manuelt kontrolleret
26-04-2020 20:30:00;87.33;3.64;4.13;;Data er manuelt kontrolleret
26-04-2020 20:00:00;85.48;5.14;5.5;;Data er manuelt kontrolleret
26-04-2020 19:30:00;88.04;2.99;3.27;;Data er manuelt kontrolleret
26-04-2020 19:00:00;87.37;4.08;4.54;;Data er manuelt kontrolleret
26-04-2020 18:30:00;89.51;3.26;3.75;;Data er manuelt kontrolleret
26-04-2020 18:00:00;89.96;3.24;3.21;;Data er manuelt kontrolleret
26-04-2020 17:30:00;89.92;3.05;3.27;;Data er manuelt kontrolleret
26-04-2020 17:00:00;90.34;2.62;3.04;;Data er manuelt kontrolleret
26-04-2020 16:30:00;91.33;2.89;3.27;;Data er manuelt kontrolleret
26-04-2020 16:00:00;92.4;2.31;2.98;;Data er manuelt kontrolleret
26-04-2020 15:30:00;92.8;2.3;2.56;;Data er manuelt kontrolleret
26-04-2020 15:00:00;91.99;2.16;1.98;;Data er manuelt kontrolleret
26-04-2020 14:30:00;92.82;2.12;2.48;;Data er manuelt kontrolleret
26-04-2020 14:00:00;93.04;2.53;2.83;;Data er manuelt kontrolleret
26-04-2020 13:30:00;92.92;2.09;2.19;;Data er manuelt kontrolleret
26-04-2020 13:00:00;92.2;2.35;2.71;;Data er manuelt kontrolleret
26-04-2020 12:30:00;92.05;2.26;2.83;;Data er manuelt kontrolleret
26-04-2020 12:00:00;91.01;2.64;3.15;;Data er manuelt kontrolleret
26-04-2020 11:30:00;91.15;1.93;2.67;;Data er manuelt kontrolleret
26-04-2020 11:00:00;89.53;2.5;3.19;;Data er manuelt kontrolleret
26-04-2020 10:30:00;89.92;2.06;2.85;;Data er manuelt kontrolleret
26-04-2020 10:00:00;90.0;1.97;2.5;;Data er manuelt kontrolleret
26-04-2020 09:30:00;88.12;2.99;3.75;;Data er manuelt kontrolleret
26-04-2020 09:00:00;87.14;2.62;3.33;;Data er manuelt kontrolleret
26-04-2020 08:30:00;86.96;1.97;2.52;;Data er manuelt kontrolleret
26-04-2020 08:00:00;85.28;2.66;3.25;;Data er manuelt kontrolleret
26-04-2020 07:30:00;83.81;2.12;2.39;;Data er manuelt kontrolleret
26-04-2020 07:00:00;84.46;2.35;2.73;;Data er manuelt kontrolleret
26-04-2020 06:30:00;81.47;2.78;2.62;;Data er manuelt kontrolleret
26-04-2020 06:00:00;79.21;3.31;3.18;;Data er manuelt kontrolleret
26-04-2020 05:30:00;84.7;2.28;1.73;;Data er manuelt kontrolleret
26-04-2020 05:00:00;78.75;3.7;3.66;;Data er manuelt kontrolleret
26-04-2020 04:30:00;79.54;3.01;2.99;;Data er manuelt kontrolleret
26-04-2020 03:30:00;78.96;2.99;2.97;;Data er manuelt kontrolleret
26-04-2020 03:00:00;81.11;2.99;3.29;;Data er manuelt kontrolleret
26-04-2020 02:30:00;82.34;2.41;2.31;;Data er manuelt kontrolleret
26-04-2020 02:00:00;83.45;2.08;2.31;;Data er manuelt kontrolleret
26-04-2020 01:30:00;80.41;2.62;2.49;;Data er manuelt kontrolleret
26-04-2020 01:00:00;;3.14;3.22;;Data er manuelt kontrolleret
26-04-2020 00:30:00;83.21;2.31;2.35;;Data er manuelt kontrolleret
26-04-2020 00:00:00;79.94;2.55;2.49;4.94;Data er manuelt kontrolleret
25-04-2020 23:30:00;75.83;3.58;3.72;;Data er manuelt kontrolleret
25-04-2020 23:00:00;76.3;3.72;3.76;;Data er manuelt kontrolleret
25-04-2020 22:30:00;69.02;4.93;5.1;;Data er manuelt kontrolleret
25-04-2020 22:00:00;67.85;5.41;5.52;;Data er manuelt kontrolleret
25-04-2020 21:30:00;68.6;6.25;6.54;;Data er manuelt kontrolleret
25-04-2020 21:00:00;71.1;6.85;7.22;;Data er manuelt kontrolleret
25-04-2020 20:30:00;77.47;4.75;5.54;;Data er manuelt kontrolleret
25-04-2020 20:00:00;82.24;3.14;3.58;;Data er manuelt kontrolleret
25-04-2020 19:30:00;85.51;3.33;3.47;;Data er manuelt kontrolleret
25-04-2020 19:00:00;87.1;4.04;4.72;;Data er manuelt kontrolleret
25-04-2020 18:30:00;91.22;2.91;3.2;;Data er manuelt kontrolleret
25-04-2020 18:00:00;91.14;3.27;3.55;;Data er manuelt kontrolleret
25-04-2020 17:30:00;91.44;2.6;3.07;;Data er manuelt kontrolleret
25-04-2020 17:00:00;92.1;2.95;3.07;;Data er manuelt kontrolleret
25-04-2020 16:30:00;92.79;3.04;3.62;;Data er manuelt kontrolleret
25-04-2020 16:00:00;93.43;2.39;2.53;;Data er manuelt kontrolleret
25-04-2020 15:30:00;93.05;2.98;3.35;;Data er manuelt kontrolleret
25-04-2020 15:00:00;94.16;2.87;3.33;;Data er manuelt kontrolleret
25-04-2020 14:30:00;92.47;3.16;3.68;;Data er manuelt kontrolleret
25-04-2020 14:00:00;92.38;2.29;2.91;;Data er manuelt kontrolleret
25-04-2020 13:30:00;92.51;2.41;3.18;;Data er manuelt kontrolleret
25-04-2020 13:00:00;90.81;2.47;2.76;;Data er manuelt kontrolleret
25-04-2020 12:30:00;89.97;2.49;3.05;;Data er manuelt kontrolleret
25-04-2020 12:00:00;89.79;2.47;3.26;;Data er manuelt kontrolleret
25-04-2020 11:30:00;88.98;3.0;3.72;;Data er manuelt kontrolleret
25-04-2020 11:00:00;84.87;5.44;7.66;;Data er manuelt kontrolleret
25-04-2020 10:30:00;84.52;3.54;4.16;;Data er manuelt kontrolleret
25-04-2020 10:00:00;82.05;4.4;6.01;;Data er manuelt kontrolleret
25-04-2020 09:30:00;83.92;2.71;3.38;;Data er manuelt kontrolleret
25-04-2020 09:00:00;82.87;2.89;3.53;;Data er manuelt kontrolleret
25-04-2020 08:30:00;75.68;4.66;5.61;;Data er manuelt kontrolleret
25-04-2020 08:00:00;70.44;5.08;6.24;;Data er manuelt kontrolleret
25-04-2020 07:30:00;68.4;5.85;6.88;;Data er manuelt kontrolleret
25-04-2020 07:00:00;66.57;8.0;9.7;;Data er manuelt kontrolleret
25-04-2020 06:30:00;71.61;5.98;6.61;;Data er manuelt kontrolleret
25-04-2020 05:30:00;71.4;6.58;6.89;;Data er manuelt kontrolleret
25-04-2020 05:00:00;72.05;5.83;5.91;;Data er manuelt kontrolleret
25-04-2020 04:30:00;67.67;7.27;7.91;;Data er manuelt kontrolleret
25-04-2020 04:00:00;68.48;6.35;6.66;;Data er manuelt kontrolleret
25-04-2020 03:30:00;69.73;5.25;5.55;;Data er manuelt kontrolleret
25-04-2020 03:00:00;;5.14;5.59;;Data er manuelt kontrolleret
25-04-2020 02:30:00;67.7;4.98;5.26;;Data er manuelt kontrolleret
25-04-2020 02:00:00;65.38;5.16;5.47;;Data er manuelt kontrolleret
25-04-2020 01:30:00;66.81;4.41;4.69;;Data er manuelt kontrolleret
25-04-2020 01:00:00;65.02;6.29;6.84;;Data er manuelt kontrolleret
25-04-2020 00:30:00;68.36;6.41;6.67;;Data er manuelt kontrolleret
25-04-2020 00:00:00;70.98;5.1;5.15;4.41;Data er manuelt kontrolleret
24-04-2020 23:30:00;74.25;4.08;4.47;;Data er manuelt kontrolleret
24-04-2020 23:00:00;75.24;3.44;3.73;;Data er manuelt kontrolleret
24-04-2020 22:30:00;74.19;4.0;4.01;;Data er manuelt kontrolleret
24-04-2020 22:00:00;74.67;3.93;4.03;;Data er manuelt kontrolleret
24-04-2020 21:30:00;77.6;3.85;3.9;;Data er manuelt kontrolleret
24-04-2020 21:00:00;80.46;4.2;4.4;;Data er manuelt kontrolleret
24-04-2020 20:30:00;84.11;3.41;3.55;;Data er manuelt kontrolleret
24-04-2020 20:00:00;84.65;3.5;3.44;;Data er manuelt kontrolleret
24-04-2020 19:30:00;84.83;3.68;3.61;;Data er manuelt kontrolleret
24-04-2020 19:00:00;87.51;3.94;4.11;;Data er manuelt kontrolleret
24-04-2020 18:30:00;89.61;2.71;3.13;;Data er manuelt kontrolleret
24-04-2020 18:00:00;88.75;2.73;2.67;;Data er manuelt kontrolleret
24-04-2020 17:30:00;86.13;3.62;4.13;;Data er manuelt kontrolleret
24-04-2020 17:00:00;87.05;3.1;3.52;;Data er manuelt kontrolleret
24-04-2020 16:30:00;87.46;3.92;5.11;;Data er manuelt kontrolleret
24-04-2020 16:00:00;87.09;3.35;3.98;;Data er manuelt kontrolleret
24-04-2020 15:30:00;87.21;3.61;4.42;;Data er manuelt kontrolleret
24-04-2020 15:00:00;86.91;3.9;4.69;;Data er manuelt kontrolleret
24-04-2020 14:30:00;84.77;4.63;6.09;;Data er manuelt kontrolleret
24-04-2020 14:00:00;85.84;4.02;4.75;;Data er manuelt kontrolleret
24-04-2020 13:30:00;85.44;5.25;6.54;;Data er manuelt kontrolleret
24-04-2020 13:00:00;84.01;5.8;7.17;;Data er manuelt kontrolleret
24-04-2020 12:30:00;77.36;7.49;9.36;;Data er manuelt kontrolleret
24-04-2020 12:00:00;73.27;7.84;10.49;;Data er manuelt kontrolleret
24-04-2020 11:30:00;70.0;9.49;12.53;;Data er manuelt kontrolleret
24-04-2020 11:00:00;64.32;12.23;16.65;;Data er manuelt kontrolleret
24-04-2020 10:30:00;68.79;11.03;14.76;;Data er manuelt kontrolleret
24-04-2020 10:00:00;76.69;8.32;11.11;;Data er manuelt kontrolleret
24-04-2020 09:30:00;67.46;12.93;17.17;;Data er manuelt kontrolleret
24-04-2020 09:00:00;69.94;9.7;12.61;;Data er manuelt kontrolleret
24-04-2020 08:30:00;71.78;8.68;11.52;;Data er manuelt kontrolleret
24-04-2020 08:00:00;74.48;8.45;11.11;;Data er manuelt kontrolleret
24-04-2020 07:30:00;69.42;8.55;10.88;;Data er manuelt kontrolleret
24-04-2020 07:00:00;64.78;9.37;12.44;;Data er manuelt kontrolleret
24-04-2020 06:30:00;60.1;13.01;16.48;;Data er manuelt kontrolleret
24-04-2020 06:00:00;59.58;13.41;16.32;;Data er manuelt kontrolleret
24-04-2020 05:30:00;67.08;7.63;8.6;;Data er manuelt kontrolleret
24-04-2020 04:30:00;68.15;7.36;7.85;;Data er manuelt kontrolleret
24-04-2020 04:00:00;68.88;5.71;6.12;;Data er manuelt kontrolleret
24-04-2020 03:30:00;67.59;4.84;5.17;;Data er manuelt kontrolleret
24-04-2020 03:00:00;66.8;5.27;5.73;;Data er manuelt kontrolleret
24-04-2020 02:30:00;68.45;4.44;4.69;;Data er manuelt kontrolleret
24-04-2020 01:30:00;73.33;3.73;3.6;;Data er manuelt kontrolleret
24-04-2020 01:00:00;76.37;3.0;2.77;;Data er manuelt kontrolleret
24-04-2020 00:30:00;77.75;3.29;3.56;;Data er manuelt kontrolleret
24-04-2020 00:00:00;78.21;3.62;3.87;6.4;Data er manuelt kontrolleret
23-04-2020 23:30:00;79.18;3.56;3.93;;Data er manuelt kontrolleret
23-04-2020 23:00:00;79.62;4.5;4.58;;Data er manuelt kontrolleret
23-04-2020 22:30:00;82.57;4.17;4.2;;Data er manuelt kontrolleret
23-04-2020 22:00:00;83.65;5.5;5.75;;Data er manuelt kontrolleret
23-04-2020 21:30:00;84.62;5.75;5.85;;Data er manuelt kontrolleret
23-04-2020 21:00:00;87.89;5.71;5.75;;Data er manuelt kontrolleret
23-04-2020 20:30:00;87.85;7.0;7.48;;Data er manuelt kontrolleret
23-04-2020 20:00:00;89.62;6.71;6.91;;Data er manuelt kontrolleret
23-04-2020 19:30:00;92.08;5.46;5.72;;Data er manuelt kontrolleret
23-04-2020 19:00:00;95.19;4.46;4.6;;Data er manuelt kontrolleret
23-04-2020 18:30:00;99.78;3.35;3.58;;Data er manuelt kontrolleret
23-04-2020 18:00:00;100.85;3.92;4.12;;Data er manuelt kontrolleret
23-04-2020 17:30:00;102.83;4.13;5.01;;Data er manuelt kontrolleret
23-04-2020 17:00:00;102.81;4.84;5.93;;Data er manuelt kontrolleret
23-04-2020 16:30:00;103.55;4.73;5.29;;Data er manuelt kontrolleret
23-04-2020 16:00:00;103.47;5.01;6.35;;Data er manuelt kontrolleret
23-04-2020 15:30:00;105.21;4.53;5.87;;Data er manuelt kontrolleret
23-04-2020 15:00:00;105.09;4.32;5.3;;Data er manuelt kontrolleret
23-04-2020 14:30:00;101.76;4.92;5.8;;Data er manuelt kontrolleret
23-04-2020 14:00:00;104.04;3.44;4.45;;Data er manuelt kontrolleret
23-04-2020 13:30:00;102.61;4.73;5.93;;Data er manuelt kontrolleret
23-04-2020 13:00:00;103.6;4.82;5.91;;Data er manuelt kontrolleret
23-04-2020 12:30:00;101.18;5.59;7.03;;Data er manuelt kontrolleret
23-04-2020 12:00:00;101.6;4.15;5.16;;Data er manuelt kontrolleret
23-04-2020 11:30:00;97.18;5.69;6.78;;Data er manuelt kontrolleret
23-04-2020 11:00:00;94.3;5.61;7.04;;Data er manuelt kontrolleret
23-04-2020 10:30:00;91.32;7.76;9.85;;Data er manuelt kontrolleret
23-04-2020 10:00:00;92.43;7.11;8.97;;Data er manuelt kontrolleret
23-04-2020 09:30:00;85.75;10.46;14.95;;Data er manuelt kontrolleret
23-04-2020 09:00:00;79.06;12.25;17.1;;Data er manuelt kontrolleret
23-04-2020 08:30:00;74.04;14.49;21.46;;Data er manuelt kontrolleret
23-04-2020 08:00:00;69.99;16.63;22.6;;Data er manuelt kontrolleret
23-04-2020 07:30:00;70.29;17.32;22.56;;Data er manuelt kontrolleret
23-04-2020 07:00:00;24.29;47.15;84.6;;Data er manuelt kontrolleret
23-04-2020 06:30:00;14.47;48.11;85.64;;Data er manuelt kontrolleret
23-04-2020 06:00:00;16.53;41.26;63.46;;Data er manuelt kontrolleret
23-04-2020 05:30:00;13.0;39.8;60.31;;Data er manuelt kontrolleret
23-04-2020 05:00:00;16.71;32.82;42.53;;Data er manuelt kontrolleret
23-04-2020 04:30:00;33.79;17.57;18.12;;Data er manuelt kontrolleret
23-04-2020 03:30:00;37.54;12.17;12.47;;Data er manuelt kontrolleret
23-04-2020 03:00:00;38.22;13.11;13.49;;Data er manuelt kontrolleret
23-04-2020 02:30:00;35.58;14.24;14.68;;Data er manuelt kontrolleret
23-04-2020 02:00:00;42.46;13.42;13.78;;Data er manuelt kontrolleret
23-04-2020 01:30:00;49.17;12.9;12.95;;Data er manuelt kontrolleret
23-04-2020 01:00:00;;14.45;14.64;;Data er manuelt kontrolleret
23-04-2020 00:30:00;47.17;15.13;15.49;;Data er manuelt kontrolleret
23-04-2020 00:00:00;44.59;17.72;18.04;6.72;Data er manuelt kontrolleret
22-04-2020 23:30:00;38.87;24.7;25.1;;Data er manuelt kontrolleret
22-04-2020 23:00:00;48.1;21.1;21.52;;Data er manuelt kontrolleret
22-04-2020 22:30:00;65.38;12.03;12.24;;Data er manuelt kontrolleret
22-04-2020 22:00:00;65.62;13.2;13.35;;Data er manuelt kontrolleret
22-04-2020 21:30:00;73.62;11.3;10.7;;Data er manuelt kontrolleret
22-04-2020 21:00:00;65.94;18.93;19.16;;Data er manuelt kontrolleret
22-04-2020 20:30:00;71.63;12.97;12.97;;Data er manuelt kontrolleret
22-04-2020 20:00:00;67.72;17.32;17.76;;Data er manuelt kontrolleret
22-04-2020 19:30:00;69.67;14.51;14.87;;Data er manuelt kontrolleret
22-04-2020 19:00:00;88.84;6.17;5.99;;Data er manuelt kontrolleret
22-04-2020 18:30:00;92.84;4.55;5.21;;Data er manuelt kontrolleret
22-04-2020 18:00:00;92.82;5.29;5.5;;Data er manuelt kontrolleret
22-04-2020 17:30:00;92.23;5.53;6.53;;Data er manuelt kontrolleret
22-04-2020 17:00:00;94.53;4.07;4.78;;Data er manuelt kontrolleret
22-04-2020 16:30:00;91.85;5.86;7.03;;Data er manuelt kontrolleret
22-04-2020 16:00:00;92.76;6.97;8.36;;Data er manuelt kontrolleret
22-04-2020 15:30:00;95.6;5.34;6.76;;Data er manuelt kontrolleret
22-04-2020 15:00:00;94.05;6.76;8.34;;Data er manuelt kontrolleret
22-04-2020 14:30:00;89.27;9.43;12.01;;Data er manuelt kontrolleret
22-04-2020 14:00:00;91.87;7.57;9.2;;Data er manuelt kontrolleret
22-04-2020 13:30:00;89.69;8.68;10.69;;Data er manuelt kontrolleret
22-04-2020 13:00:00;88.63;8.49;10.57;;Data er manuelt kontrolleret
22-04-2020 12:30:00;87.03;9.03;11.28;;Data er manuelt kontrolleret
22-04-2020 12:00:00;77.72;16.51;22.3;;Data er manuelt kontrolleret
22-04-2020 11:30:00;75.77;16.87;23.26;;Data er manuelt kontrolleret
22-04-2020 11:00:00;81.75;12.04;15.84;;Data er manuelt kontrolleret
22-04-2020 10:30:00;87.18;6.16;7.96;;Data er manuelt kontrolleret
22-04-2020 10:00:00;86.57;5.91;7.65;;Data er manuelt kontrolleret
22-04-2020 09:30:00;74.66;9.45;12.05;;Data er manuelt kontrolleret
22-04-2020 09:00:00;72.3;10.33;13.69;;Data er manuelt kontrolleret
22-04-2020 08:30:00;69.3;8.16;10.19;;Data er manuelt kontrolleret
22-04-2020 08:00:00;64.32;8.83;11.27;;Data er manuelt kontrolleret
22-04-2020 07:30:00;61.45;14.77;18.7;;Data er manuelt kontrolleret
22-04-2020 07:00:00;43.72;30.46;39.25;;Data er manuelt kontrolleret
22-04-2020 06:30:00;22.18;48.44;71.24;;Data er manuelt kontrolleret
22-04-2020 05:30:00;19.02;42.16;58.55;;Data er manuelt kontrolleret
22-04-2020 05:00:00;36.78;23.88;28.62;;Data er manuelt kontrolleret
22-04-2020 04:30:00;45.61;13.32;13.9;;Data er manuelt kontrolleret
22-04-2020 04:00:00;45.31;13.88;13.82;;Data er manuelt kontrolleret
22-04-2020 03:30:00;45.95;10.8;10.73;;Data er manuelt kontrolleret
22-04-2020 03:00:00;;11.32;11.71;;Data er manuelt kontrolleret
22-04-2020 02:30:00;37.19;13.7;13.92;;Data er manuelt kontrolleret
22-04-2020 02:00:00;43.5;13.51;13.59;;Data er manuelt kontrolleret
22-04-2020 01:30:00;54.76;9.76;10.02;;Data er manuelt kontrolleret
22-04-2020 01:00:00;59.78;8.95;9.17;;Data er manuelt kontrolleret
22-04-2020 00:30:00;57.95;9.01;8.94;;Data er manuelt kontrolleret
22-04-2020 00:00:00;58.17;10.15;10.27;6.42;Data er manuelt kontrolleret
21-04-2020 23:30:00;62.04;9.28;9.1;;Data er manuelt kontrolleret
21-04-2020 23:00:00;65.55;8.07;8.15;;Data er manuelt kontrolleret
21-04-2020 22:30:00;68.23;7.66;8.08;;Data er manuelt kontrolleret
21-04-2020 22:00:00;68.45;8.34;8.77;;Data er manuelt kontrolleret
21-04-2020 21:30:00;70.75;8.22;8.25;;Data er manuelt kontrolleret
21-04-2020 21:00:00;65.09;12.16;12.4;;Data er manuelt kontrolleret
21-04-2020 20:30:00;64.04;12.28;12.46;;Data er manuelt kontrolleret
21-04-2020 20:00:00;63.7;15.22;15.63;;Data er manuelt kontrolleret
21-04-2020 19:30:00;64.44;16.78;16.59;;Data er manuelt kontrolleret
21-04-2020 19:00:00;76.5;9.86;10.14;;Data er manuelt kontrolleret
21-04-2020 18:30:00;82.55;10.87;11.67;;Data er manuelt kontrolleret
21-04-2020 18:00:00;83.74;9.39;10.02;;Data er manuelt kontrolleret
21-04-2020 17:30:00;85.83;6.32;6.98;;Data er manuelt kontrolleret
21-04-2020 17:00:00;84.2;6.78;8.04;;Data er manuelt kontrolleret
21-04-2020 16:30:00;83.33;6.97;8.39;;Data er manuelt kontrolleret
21-04-2020 16:00:00;83.21;7.2;8.89;;Data er manuelt kontrolleret
21-04-2020 15:30:00;83.68;6.62;8.54;;Data er manuelt kontrolleret
21-04-2020 15:00:00;83.03;7.83;10.21;;Data er manuelt kontrolleret
21-04-2020 14:30:00;83.54;8.04;10.35;;Data er manuelt kontrolleret
21-04-2020 14:00:00;82.12;9.29;12.27;;Data er manuelt kontrolleret
21-04-2020 13:30:00;81.16;9.12;11.71;;Data er manuelt kontrolleret
21-04-2020 13:00:00;81.14;8.45;11.04;;Data er manuelt kontrolleret
21-04-2020 12:30:00;81.86;7.56;9.56;;Data er manuelt kontrolleret
21-04-2020 12:00:00;81.68;7.6;9.79;;Data er manuelt kontrolleret
21-04-2020 11:30:00;78.78;8.73;11.98;;Data er manuelt kontrolleret
21-04-2020 11:00:00;72.73;8.96;12.16;;Data er manuelt kontrolleret
21-04-2020 10:30:00;72.01;8.67;12.02;;Data er manuelt kontrolleret
21-04-2020 10:00:00;70.72;8.5;11.68;;Data er manuelt kontrolleret
21-04-2020 09:30:00;64.47;10.21;14.08;;Data er manuelt kontrolleret
21-04-2020 09:00:00;49.15;16.2;24.02;;Data er manuelt kontrolleret
21-04-2020 08:30:00;34.39;27.16;43.83;;Data er manuelt kontrolleret
21-04-2020 08:00:00;29.69;29.8;50.58;;Data er manuelt kontrolleret
21-04-2020 07:30:00;25.56;34.62;57.19;;Data er manuelt kontrolleret
21-04-2020 07:00:00;9.64;48.07;111.05;;Data er manuelt kontrolleret
21-04-2020 06:30:00;6.01;47.17;126.98;;Data er manuelt kontrolleret
21-04-2020 06:00:00;5.64;38.96;94.6;;Data er manuelt kontrolleret
21-04-2020 05:30:00;12.18;28.63;63.33;;Data er manuelt kontrolleret
21-04-2020 04:30:00;10.89;28.51;31.28;;Data er manuelt kontrolleret
21-04-2020 04:00:00;14.21;22.38;24.35;;Data er manuelt kontrolleret
21-04-2020 03:30:00;14.27;25.54;26.0;;Data er manuelt kontrolleret
21-04-2020 03:00:00;41.57;11.58;12.04;;Data er manuelt kontrolleret
21-04-2020 02:30:00;34.55;13.68;13.89;;Data er manuelt kontrolleret
21-04-2020 02:00:00;;17.62;17.58;;Data er manuelt kontrolleret
21-04-2020 01:30:00;29.54;16.41;16.5;;Data er manuelt kontrolleret
21-04-2020 01:00:00;35.2;15.22;15.29;;Data er manuelt kontrolleret
21-04-2020 00:30:00;37.4;15.43;15.26;;Data er manuelt kontrolleret
21-04-2020 00:00:00;35.97;18.43;18.22;6.64;Data er manuelt kontrolleret
20-04-2020 23:30:00;40.72;16.83;16.95;;Data er manuelt kontrolleret
20-04-2020 23:00:00;45.54;16.87;16.93;;Data er manuelt kontrolleret
20-04-2020 22:30:00;48.2;17.0;17.22;;Data er manuelt kontrolleret
20-04-2020 22:00:00;53.04;15.43;15.49;;Data er manuelt kontrolleret
20-04-2020 21:30:00;56.67;14.97;15.04;;Data er manuelt kontrolleret
20-04-2020 21:00:00;61.83;10.59;10.51;;Data er manuelt kontrolleret
20-04-2020 20:30:00;59.11;12.3;12.28;;Data er manuelt kontrolleret
20-04-2020 20:00:00;59.57;13.84;13.7;;Data er manuelt kontrolleret
20-04-2020 19:30:00;62.05;12.81;12.78;;Data er manuelt kontrolleret
20-04-2020 19:00:00;65.32;9.85;10.36;;Data er manuelt kontrolleret
20-04-2020 18:30:00;69.05;7.93;8.61;;Data er manuelt kontrolleret
20-04-2020 18:00:00;71.59;7.6;8.43;;Data er manuelt kontrolleret
20-04-2020 17:30:00;75.42;5.76;6.95;;Data er manuelt kontrolleret
20-04-2020 17:00:00;75.54;6.8;7.9;;Data er manuelt kontrolleret
20-04-2020 16:30:00;77.28;6.93;8.57;;Data er manuelt kontrolleret
20-04-2020 16:00:00;78.24;7.43;9.36;;Data er manuelt kontrolleret
20-04-2020 15:30:00;78.65;8.73;11.14;;Data er manuelt kontrolleret
20-04-2020 15:00:00;78.71;9.25;12.32;;Data er manuelt kontrolleret
20-04-2020 14:30:00;78.81;10.17;13.74;;Data er manuelt kontrolleret
20-04-2020 14:00:00;78.42;11.18;16.72;;Data er manuelt kontrolleret
20-04-2020 13:30:00;81.39;6.37;7.76;;Data er manuelt kontrolleret
20-04-2020 13:00:00;80.5;5.56;7.07;;Data er manuelt kontrolleret
20-04-2020 12:30:00;77.54;6.83;8.59;;Data er manuelt kontrolleret
20-04-2020 12:00:00;74.82;7.45;9.57;;Data er manuelt kontrolleret
20-04-2020 11:30:00;74.96;6.21;8.46;;Data er manuelt kontrolleret
20-04-2020 11:00:00;73.71;6.12;8.09;;Data er manuelt kontrolleret
20-04-2020 10:30:00;73.51;7.17;9.45;;Data er manuelt kontrolleret
20-04-2020 10:00:00;72.96;7.06;9.17;;Data er manuelt kontrolleret
20-04-2020 09:30:00;71.29;8.18;10.63;;Data er manuelt kontrolleret
20-04-2020 09:00:00;65.46;10.15;13.26;;Data er manuelt kontrolleret
20-04-2020 08:30:00;57.2;13.2;17.84;;Data er manuelt kontrolleret
20-04-2020 08:00:00;42.53;19.97;30.14;;Data er manuelt kontrolleret
20-04-2020 07:30:00;33.8;29.24;45.69;;Data er manuelt kontrolleret
20-04-2020 07:00:00;28.74;26.51;40.67;;Data er manuelt kontrolleret
20-04-2020 06:30:00;6.72;47.31;124.84;;Data er manuelt kontrolleret
20-04-2020 06:00:00;5.84;45.77;106.64;;Data er manuelt kontrolleret
20-04-2020 05:30:00;7.59;40.33;73.48;;Data er manuelt kontrolleret
20-04-2020 05:00:00;10.9;30.23;37.19;;Data er manuelt kontrolleret
20-04-2020 04:30:00;17.57;22.73;24.87;;Data er manuelt kontrolleret
20-04-2020 03:30:00;24.5;16.39;16.9;;Data er manuelt kontrolleret
20-04-2020 03:00:00;26.56;16.87;17.09;;Data er manuelt kontrolleret
20-04-2020 02:30:00;29.48;15.79;16.46;;Data er manuelt kontrolleret
20-04-2020 02:00:00;31.46;15.68;15.92;;Data er manuelt kontrolleret
20-04-2020 01:30:00;33.8;17.54;17.65;;Data er manuelt kontrolleret
20-04-2020 01:00:00;;16.94;17.3;;Data er manuelt kontrolleret
20-04-2020 00:30:00;33.84;20.79;20.88;;Data er manuelt kontrolleret
20-04-2020 00:00:00;37.77;22.69;22.64;6.69;Data er manuelt kontrolleret
19-04-2020 23:30:00;43.62;19.58;19.49;;Data er manuelt kontrolleret
19-04-2020 23:00:00;53.27;14.97;15.13;;Data er manuelt kontrolleret
19-04-2020 22:30:00;56.14;12.43;12.71;;Data er manuelt kontrolleret
19-04-2020 22:00:00;58.42;11.06;11.17;;Data er manuelt kontrolleret
19-04-2020 21:30:00;59.38;9.35;9.61;;Data er manuelt kontrolleret
19-04-2020 21:00:00;65.53;8.91;9.13;;Data er manuelt kontrolleret
19-04-2020 20:30:00;69.78;8.1;8.19;;Data er manuelt kontrolleret
19-04-2020 20:00:00;72.14;8.78;8.81;;Data er manuelt kontrolleret
19-04-2020 19:30:00;76.4;7.39;7.81;;Data er manuelt kontrolleret
19-04-2020 19:00:00;76.62;7.89;8.08;;Data er manuelt kontrolleret
19-04-2020 18:30:00;80.61;5.49;5.96;;Data er manuelt kontrolleret
19-04-2020 18:00:00;81.3;5.74;6.5;;Data er manuelt kontrolleret
19-04-2020 17:30:00;73.07;14.0;16.54;;Data er manuelt kontrolleret
19-04-2020 17:00:00;78.03;9.65;11.67;;Data er manuelt kontrolleret
19-04-2020 16:30:00;82.29;6.12;7.69;;Data er manuelt kontrolleret
19-04-2020 16:00:00;84.66;4.3;5.18;;Data er manuelt kontrolleret
19-04-2020 15:30:00;83.74;4.98;6.35;;Data er manuelt kontrolleret
19-04-2020 15:00:00;83.13;5.42;7.27;;Data er manuelt kontrolleret
19-04-2020 14:30:00;85.33;4.47;5.62;;Data er manuelt kontrolleret
19-04-2020 14:00:00;86.08;4.79;6.06;;Data er manuelt kontrolleret
