station_id,Recorded,NO2,NOx
Vesterbro,2021-08-23 13:30:00,27.77,49.69
Oesterbro,2021-08-23 14:00:00,6.01,7.42
Vesterbro,2021-08-23 14:00:00,21.11,34.06
Vesterbro,2021-08-23 14:30:00,16.62,26.22
Oesterbro,2021-08-23 14:30:00,5.6,7.15
Oesterbro,2021-08-23 15:00:00,4.63,5.64
Vesterbro,2021-08-23 15:00:00,27.5,46.11
Oesterbro,2021-08-23 15:30:00,4.69,5.58
Vesterbro,2021-08-23 15:30:00,38.9,64.28
Oesterbro,2021-08-23 16:00:00,4.48,5.13
Vesterbro,2021-08-23 16:00:00,26.34,43.07
Oesterbro,2021-08-23 16:30:00,5.72,6.64
Vesterbro,2021-08-23 16:30:00,24.54,39.86
Oesterbro,2021-08-23 17:00:00,10.9,13.04
Vesterbro,2021-08-23 17:00:00,21.02,36.28
Vesterbro,2021-08-23 17:30:00,30.37,60.22
Oesterbro,2021-08-23 17:30:00,7.32,9.18
Vesterbro,2021-08-23 18:00:00,32.05,65.2
Oesterbro,2021-08-23 18:00:00,9.33,10.9
Oesterbro,2021-08-23 18:30:00,9.01,9.96
Vesterbro,2021-08-23 18:30:00,35.19,65.12
Oesterbro,2021-08-23 19:00:00,6.43,6.66
Vesterbro,2021-08-23 19:00:00,36.76,66.04
Oesterbro,2021-08-23 19:30:00,4.51,4.15
Vesterbro,2021-08-23 19:30:00,17.56,22.38
Vesterbro,2021-08-23 20:00:00,23.83,34.27
Oesterbro,2021-08-23 20:00:00,6.48,6.52
Oesterbro,2021-08-23 20:30:00,7.9,7.92
Vesterbro,2021-08-23 20:30:00,21.0,28.8
Vesterbro,2021-08-23 21:00:00,25.67,37.35
Oesterbro,2021-08-23 21:00:00,7.78,7.67
Oesterbro,2021-08-23 21:30:00,8.19,8.2
Vesterbro,2021-08-23 21:30:00,20.35,25.84
Vesterbro,2021-08-23 22:00:00,15.4,19.91
Oesterbro,2021-08-23 22:00:00,8.68,8.57
Oesterbro,2021-08-23 22:30:00,15.03,14.96
Vesterbro,2021-08-23 22:30:00,17.35,24.21
Vesterbro,2021-08-23 23:00:00,11.82,14.9
Oesterbro,2021-08-23 23:00:00,18.88,19.01
Vesterbro,2021-08-23 23:30:00,9.81,11.38
Oesterbro,2021-08-23 23:30:00,9.05,9.18
Oesterbro,2021-08-24 00:00:00,14.38,14.59
Vesterbro,2021-08-24 00:00:00,13.58,15.26
Oesterbro,2021-08-24 00:30:00,15.19,15.45
Vesterbro,2021-08-24 00:30:00,16.96,19.55
Oesterbro,2021-08-24 01:00:00,14.69,14.9
Vesterbro,2021-08-24 01:00:00,20.2,23.49
Oesterbro,2021-08-24 01:30:00,10.79,11.11
Vesterbro,2021-08-24 01:30:00,28.82,34.94
Vesterbro,2021-08-24 02:00:00,32.91,41.25
Oesterbro,2021-08-24 02:00:00,11.82,12.05
Vesterbro,2021-08-24 02:30:00,21.94,25.4
Oesterbro,2021-08-24 02:30:00,9.79,9.89
Vesterbro,2021-08-24 03:00:00,33.14,76.71
Oesterbro,2021-08-24 03:00:00,10.88,11.11
Oesterbro,2021-08-24 03:30:00,10.79,10.88
Vesterbro,2021-08-24 03:30:00,46.05,134.51
Vesterbro,2021-08-24 04:00:00,45.73,176.91
Oesterbro,2021-08-24 04:30:00,12.57,13.37
Vesterbro,2021-08-24 04:30:00,32.86,105.86
Vesterbro,2021-08-24 05:00:00,42.5,151.8
Oesterbro,2021-08-24 05:00:00,21.8,23.85
Oesterbro,2021-08-24 05:30:00,28.25,33.83
Vesterbro,2021-08-24 05:30:00,56.72,155.6
Oesterbro,2021-08-24 06:00:00,33.56,45.92
Oesterbro,2021-08-24 06:30:00,38.0,82.64
Vesterbro,2021-08-24 06:30:00,54.68,224.6
Vesterbro,2021-08-24 07:00:00,51.66,230.59
Oesterbro,2021-08-24 07:00:00,39.19,92.26
Vesterbro,2021-08-24 07:30:00,42.55,114.67
Oesterbro,2021-08-24 07:30:00,35.02,94.36
Oesterbro,2021-08-24 08:00:00,28.21,56.3
Vesterbro,2021-08-24 08:00:00,18.95,30.62
Oesterbro,2021-08-24 08:30:00,8.78,11.8
Vesterbro,2021-08-24 08:30:00,18.11,31.19
Oesterbro,2021-08-24 09:00:00,6.31,8.59
Vesterbro,2021-08-24 09:00:00,16.7,28.23
Vesterbro,2021-08-24 09:30:00,18.91,32.97
Oesterbro,2021-08-24 09:30:00,4.88,6.83
Oesterbro,2021-08-24 10:00:00,5.32,7.42
Vesterbro,2021-08-24 10:00:00,12.22,19.35
Oesterbro,2021-08-24 10:30:00,3.94,5.3
Vesterbro,2021-08-24 10:30:00,13.25,22.61
Oesterbro,2021-08-24 11:00:00,3.73,5.13
Vesterbro,2021-08-24 11:00:00,11.25,17.92
Oesterbro,2021-08-24 11:30:00,3.14,4.04
Vesterbro,2021-08-24 11:30:00,15.17,25.11
Vesterbro,2021-08-24 12:00:00,14.0,24.67
Oesterbro,2021-08-24 12:00:00,4.92,7.11
Oesterbro,2021-08-24 12:30:00,4.44,6.12
Vesterbro,2021-08-24 12:30:00,13.33,22.45
Vesterbro,2021-08-24 13:00:00,15.4,27.06
Oesterbro,2021-08-24 13:00:00,4.53,6.06
Vesterbro,2021-08-24 13:30:00,16.73,27.58
Oesterbro,2021-08-24 13:30:00,3.44,4.82
Vesterbro,2021-08-24 14:00:00,16.08,27.81
Oesterbro,2021-08-24 14:00:00,3.61,4.72
Vesterbro,2021-08-24 14:30:00,15.09,24.84
Oesterbro,2021-08-24 14:30:00,4.17,6.01
Vesterbro,2021-08-24 15:00:00,16.01,25.0
Oesterbro,2021-08-24 15:00:00,4.11,5.39
Oesterbro,2021-08-24 15:30:00,2.64,3.58
Vesterbro,2021-08-24 15:30:00,16.49,26.62
Oesterbro,2021-08-24 16:00:00,3.67,4.69
Vesterbro,2021-08-24 16:00:00,11.95,18.09
Oesterbro,2021-08-24 16:30:00,3.29,3.82
Vesterbro,2021-08-24 16:30:00,10.92,16.62
Oesterbro,2021-08-24 17:00:00,3.21,3.9
Vesterbro,2021-08-24 17:00:00,7.86,11.55
Vesterbro,2021-08-24 17:30:00,6.71,8.84
Oesterbro,2021-08-24 17:30:00,3.06,3.4
Oesterbro,2021-08-24 18:00:00,3.27,3.73
Vesterbro,2021-08-24 18:00:00,6.27,8.76
Oesterbro,2021-08-24 18:30:00,2.98,3.39
Vesterbro,2021-08-24 18:30:00,5.7,7.44
Vesterbro,2021-08-24 19:00:00,6.46,8.55
Oesterbro,2021-08-24 19:00:00,4.07,4.78
Oesterbro,2021-08-24 19:30:00,3.67,4.11
Vesterbro,2021-08-24 19:30:00,6.88,8.3
Vesterbro,2021-08-24 20:00:00,5.91,8.78
Oesterbro,2021-08-24 20:00:00,3.16,3.52
Vesterbro,2021-08-24 20:30:00,5.97,7.99
Oesterbro,2021-08-24 20:30:00,4.07,4.44
Vesterbro,2021-08-24 21:00:00,5.36,7.36
Oesterbro,2021-08-24 21:00:00,3.35,3.4
Oesterbro,2021-08-24 21:30:00,3.1,3.54
Vesterbro,2021-08-24 21:30:00,4.28,5.3
Vesterbro,2021-08-24 22:00:00,3.06,3.52
Oesterbro,2021-08-24 22:00:00,2.72,3.14
Oesterbro,2021-08-24 22:30:00,1.55,1.84
Vesterbro,2021-08-24 22:30:00,3.02,3.37
Oesterbro,2021-08-24 23:00:00,1.3,1.2
Vesterbro,2021-08-24 23:00:00,2.16,2.72
Oesterbro,2021-08-24 23:30:00,1.19,1.22
Vesterbro,2021-08-24 23:30:00,1.97,2.26
Vesterbro,2021-08-25 00:00:00,1.51,1.7
Oesterbro,2021-08-25 00:00:00,1.22,1.03
Oesterbro,2021-08-25 00:30:00,0.78,0.99
Vesterbro,2021-08-25 00:30:00,1.22,0.8
Vesterbro,2021-08-25 01:00:00,1.61,1.09
Oesterbro,2021-08-25 01:00:00,0.86,1.07
Oesterbro,2021-08-25 01:30:00,0.8,1.17
Vesterbro,2021-08-25 01:30:00,1.76,1.59
Oesterbro,2021-08-25 02:00:00,1.15,1.47
Vesterbro,2021-08-25 02:00:00,1.55,1.86
Oesterbro,2021-08-25 02:30:00,0.99,1.3
Vesterbro,2021-08-25 02:30:00,2.16,1.97
Vesterbro,2021-08-25 03:00:00,2.91,2.93
Oesterbro,2021-08-25 03:00:00,2.01,2.22
Vesterbro,2021-08-25 03:30:00,1.97,2.93
Oesterbro,2021-08-25 03:30:00,2.2,2.49
Oesterbro,2021-08-25 04:00:00,1.47,1.59
Vesterbro,2021-08-25 04:30:00,2.79,3.63
Oesterbro,2021-08-25 04:30:00,3.14,3.33
Vesterbro,2021-08-25 05:00:00,4.92,7.9
Vesterbro,2021-08-25 05:30:00,8.55,14.84
Oesterbro,2021-08-25 05:30:00,4.59,5.41
Oesterbro,2021-08-25 06:00:00,4.38,5.05
Vesterbro,2021-08-25 06:00:00,10.79,19.66
Vesterbro,2021-08-25 06:30:00,11.53,23.93
Oesterbro,2021-08-25 06:30:00,5.2,6.52
Vesterbro,2021-08-25 07:00:00,7.27,14.73
Oesterbro,2021-08-25 07:00:00,4.02,5.09
Vesterbro,2021-08-25 07:30:00,9.77,20.83
Oesterbro,2021-08-25 07:30:00,3.9,5.24
Vesterbro,2021-08-25 08:00:00,8.51,15.47
Oesterbro,2021-08-25 08:00:00,4.67,6.01
Vesterbro,2021-08-25 08:30:00,9.58,17.19
Oesterbro,2021-08-25 08:30:00,4.78,5.85
Oesterbro,2021-08-25 09:00:00,4.55,6.04
Vesterbro,2021-08-25 09:00:00,9.73,19.51
Vesterbro,2021-08-25 09:30:00,10.96,23.7
Oesterbro,2021-08-25 09:30:00,5.22,8.01
Oesterbro,2021-08-25 10:00:00,5.11,7.92
Vesterbro,2021-08-25 10:00:00,8.99,17.61
Vesterbro,2021-08-25 10:30:00,9.31,17.48
Oesterbro,2021-08-25 10:30:00,4.93,7.92
Oesterbro,2021-08-25 11:00:00,4.17,6.1
Vesterbro,2021-08-25 11:00:00,6.64,14.55
Vesterbro,2021-08-25 11:30:00,8.26,16.06
Oesterbro,2021-08-25 11:30:00,4.26,6.18
Oesterbro,2021-08-25 12:00:00,4.13,5.99
Vesterbro,2021-08-25 12:00:00,8.11,15.78
Oesterbro,2021-08-25 12:30:00,4.13,6.25
Vesterbro,2021-08-25 12:30:00,8.78,16.28
Vesterbro,2021-08-25 13:00:00,13.66,26.16
Oesterbro,2021-08-25 13:00:00,4.17,5.76
Oesterbro,2021-08-25 13:30:00,5.16,7.38
Vesterbro,2021-08-25 13:30:00,32.3,51.6
Oesterbro,2021-08-25 14:00:00,4.69,6.27
Vesterbro,2021-08-25 14:00:00,19.03,32.3
Oesterbro,2021-08-25 14:30:00,3.84,5.28
Vesterbro,2021-08-25 14:30:00,54.35,129.09
Oesterbro,2021-08-25 15:00:00,3.25,3.92
Vesterbro,2021-08-25 15:00:00,75.45,154.63
Oesterbro,2021-08-25 15:30:00,3.63,4.63
Vesterbro,2021-08-25 15:30:00,65.85,210.51
Oesterbro,2021-08-25 16:00:00,3.73,4.28
Vesterbro,2021-08-25 16:00:00,48.1,85.91
Vesterbro,2021-08-25 16:30:00,34.44,111.65
Oesterbro,2021-08-25 16:30:00,4.42,5.14
Oesterbro,2021-08-25 17:00:00,3.71,4.23
Vesterbro,2021-08-25 17:00:00,51.91,101.88
Oesterbro,2021-08-25 17:30:00,3.23,3.79
Vesterbro,2021-08-25 17:30:00,32.51,55.25
Oesterbro,2021-08-25 18:00:00,5.03,5.58
Vesterbro,2021-08-25 18:00:00,26.81,50.87
Vesterbro,2021-08-25 18:30:00,11.76,15.59
Oesterbro,2021-08-25 18:30:00,8.74,9.26
Oesterbro,2021-08-25 19:00:00,7.19,7.32
Vesterbro,2021-08-25 19:00:00,12.18,16.16
Vesterbro,2021-08-25 19:30:00,13.12,17.0
Oesterbro,2021-08-25 19:30:00,9.01,9.24
Oesterbro,2021-08-25 20:00:00,8.15,8.61
Vesterbro,2021-08-25 20:00:00,17.56,21.97
Vesterbro,2021-08-25 20:30:00,17.02,23.2
Oesterbro,2021-08-25 20:30:00,8.41,8.78
Vesterbro,2021-08-25 21:00:00,52.5,142.29
Oesterbro,2021-08-25 21:00:00,6.41,6.94
Vesterbro,2021-08-25 21:30:00,18.05,31.38
Oesterbro,2021-08-25 21:30:00,3.77,4.09
Oesterbro,2021-08-25 22:00:00,2.83,2.77
Vesterbro,2021-08-25 22:00:00,15.66,30.68
Oesterbro,2021-08-25 22:30:00,2.03,2.08
Vesterbro,2021-08-25 22:30:00,14.04,29.17
Vesterbro,2021-08-25 23:00:00,11.34,21.4
Oesterbro,2021-08-25 23:00:00,2.41,2.16
Oesterbro,2021-08-25 23:30:00,2.93,2.96
Vesterbro,2021-08-25 23:30:00,6.58,11.11
Vesterbro,2021-08-26 00:00:00,3.52,4.72
Oesterbro,2021-08-26 00:00:00,2.12,2.08
Vesterbro,2021-08-26 00:30:00,5.01,8.03
Oesterbro,2021-08-26 00:30:00,3.39,3.16
Vesterbro,2021-08-26 01:00:00,2.62,4.11
Oesterbro,2021-08-26 01:00:00,2.62,2.54
Vesterbro,2021-08-26 01:30:00,2.98,4.17
Oesterbro,2021-08-26 01:30:00,2.07,2.22
Vesterbro,2021-08-26 02:00:00,3.63,6.43
Oesterbro,2021-08-26 02:00:00,1.53,1.4
Oesterbro,2021-08-26 02:30:00,1.05,1.2
Vesterbro,2021-08-26 02:30:00,1.19,1.64
Vesterbro,2021-08-26 03:00:00,2.24,4.4
Oesterbro,2021-08-26 03:00:00,1.76,1.7
Vesterbro,2021-08-26 03:30:00,2.83,4.9
Oesterbro,2021-08-26 03:30:00,1.49,1.68
Vesterbro,2021-08-26 04:00:00,6.64,12.11
Oesterbro,2021-08-26 04:00:00,1.93,2.3
Oesterbro,2021-08-26 04:30:00,1.87,1.86
Vesterbro,2021-08-26 04:30:00,18.42,31.54
Oesterbro,2021-08-26 05:00:00,3.1,3.19
Vesterbro,2021-08-26 05:30:00,21.5,69.25
Oesterbro,2021-08-26 05:30:00,3.84,4.19
Vesterbro,2021-08-26 06:00:00,38.04,122.38
Vesterbro,2021-08-26 06:30:00,61.93,151.89
Oesterbro,2021-08-26 06:30:00,5.11,6.75
Oesterbro,2021-08-26 07:00:00,4.21,6.25
Vesterbro,2021-08-26 07:00:00,19.66,115.25
Vesterbro,2021-08-26 07:30:00,35.11,110.58
Oesterbro,2021-08-26 07:30:00,4.99,8.64
Vesterbro,2021-08-26 08:00:00,32.34,98.55
Oesterbro,2021-08-26 08:00:00,2.85,4.55
Vesterbro,2021-08-26 08:30:00,29.34,81.28
Oesterbro,2021-08-26 08:30:00,2.85,4.99
Oesterbro,2021-08-26 09:00:00,2.83,4.99
Vesterbro,2021-08-26 09:00:00,41.29,101.52
Oesterbro,2021-08-26 09:30:00,2.31,4.23
Vesterbro,2021-08-26 09:30:00,35.73,88.95
Vesterbro,2021-08-26 10:00:00,37.24,109.53
Oesterbro,2021-08-26 10:00:00,2.6,4.38
Vesterbro,2021-08-26 10:30:00,26.62,69.39
Oesterbro,2021-08-26 10:30:00,2.68,4.36
Oesterbro,2021-08-26 11:00:00,3.21,5.3
Vesterbro,2021-08-26 11:00:00,33.37,102.32
Oesterbro,2021-08-26 11:30:00,3.29,4.9
Vesterbro,2021-08-26 11:30:00,29.13,94.69
Vesterbro,2021-08-26 12:00:00,34.14,117.7
Oesterbro,2021-08-26 12:00:00,2.45,3.5
Vesterbro,2021-08-26 12:30:00,32.19,79.9
Oesterbro,2021-08-26 12:30:00,3.17,4.86
Oesterbro,2021-08-26 13:00:00,3.75,6.81
Vesterbro,2021-08-26 13:00:00,52.36,124.77
Vesterbro,2021-08-26 13:30:00,75.72,159.67
Oesterbro,2021-08-26 13:30:00,3.5,5.11
Oesterbro,2021-08-26 14:00:00,3.84,5.55
Vesterbro,2021-08-26 14:00:00,41.39,133.09
Vesterbro,2021-08-26 14:30:00,34.77,164.0
Oesterbro,2021-08-26 14:30:00,3.81,5.78
Vesterbro,2021-08-26 15:00:00,15.24,160.54
Oesterbro,2021-08-26 15:00:00,3.12,4.57
Vesterbro,2021-08-26 15:30:00,30.71,93.83
Oesterbro,2021-08-26 15:30:00,3.69,5.3
Vesterbro,2021-08-26 16:00:00,34.96,93.6
Oesterbro,2021-08-26 16:00:00,3.29,4.4
Vesterbro,2021-08-26 16:30:00,35.73,117.14
Oesterbro,2021-08-26 16:30:00,2.85,4.48
Vesterbro,2021-08-26 17:00:00,24.75,67.91
Oesterbro,2021-08-26 17:00:00,2.62,3.79
Oesterbro,2021-08-26 17:30:00,3.08,4.53
Vesterbro,2021-08-26 17:30:00,25.65,62.56
Vesterbro,2021-08-26 18:00:00,25.15,62.86
Oesterbro,2021-08-26 18:00:00,2.45,3.6
Vesterbro,2021-08-26 18:30:00,28.34,62.58
Oesterbro,2021-08-26 18:30:00,2.03,2.72
Vesterbro,2021-08-26 19:00:00,26.79,66.06
Oesterbro,2021-08-26 19:00:00,2.03,2.81
Oesterbro,2021-08-26 19:30:00,1.74,2.47
Vesterbro,2021-08-26 19:30:00,16.83,58.52
Oesterbro,2021-08-26 20:00:00,1.8,2.26
Vesterbro,2021-08-26 20:00:00,17.67,57.05
Oesterbro,2021-08-26 20:30:00,2.31,3.16
Vesterbro,2021-08-26 20:30:00,16.91,45.21
Oesterbro,2021-08-26 21:00:00,1.93,2.87
Vesterbro,2021-08-26 21:00:00,22.43,59.13
Oesterbro,2021-08-26 21:30:00,1.61,1.84
Vesterbro,2021-08-26 21:30:00,16.98,39.21
Oesterbro,2021-08-26 22:00:00,1.45,2.08
Vesterbro,2021-08-26 22:00:00,10.75,24.67
Oesterbro,2021-08-26 22:30:00,1.15,1.91
Vesterbro,2021-08-26 22:30:00,9.73,23.45
Vesterbro,2021-08-26 23:00:00,10.79,22.15
Oesterbro,2021-08-26 23:00:00,1.86,2.41
Oesterbro,2021-08-26 23:30:00,2.1,2.56
Vesterbro,2021-08-26 23:30:00,7.9,14.76
Oesterbro,2021-08-27 00:00:00,1.32,1.68
Vesterbro,2021-08-27 00:00:00,2.24,3.92
Oesterbro,2021-08-27 00:30:00,1.49,0.27
Vesterbro,2021-08-27 00:30:00,1.97,3.5
Oesterbro,2021-08-27 01:00:00,1.05,1.36
Vesterbro,2021-08-27 01:00:00,2.79,4.42
Oesterbro,2021-08-27 01:30:00,1.13,0.67
Vesterbro,2021-08-27 01:30:00,3.98,5.93
Oesterbro,2021-08-27 02:00:00,1.2,1.55
Vesterbro,2021-08-27 02:00:00,1.89,3.19
Oesterbro,2021-08-27 02:30:00,1.24,1.64
Vesterbro,2021-08-27 02:30:00,0.86,2.72
Oesterbro,2021-08-27 03:00:00,1.74,2.3
Oesterbro,2021-08-27 03:30:00,2.12,2.7
Vesterbro,2021-08-27 03:30:00,1.24,3.08
Vesterbro,2021-08-27 04:00:00,4.8,7.8
Oesterbro,2021-08-27 04:30:00,2.45,2.56
Vesterbro,2021-08-27 04:30:00,12.45,25.99
Oesterbro,2021-08-27 05:00:00,3.06,2.95
Vesterbro,2021-08-27 05:00:00,22.93,61.81
Vesterbro,2021-08-27 05:30:00,47.43,107.43
Oesterbro,2021-08-27 05:30:00,4.09,4.57
Oesterbro,2021-08-27 06:00:00,4.7,5.07
Vesterbro,2021-08-27 06:30:00,61.26,163.98
Oesterbro,2021-08-27 06:30:00,8.43,9.54
Vesterbro,2021-08-27 07:00:00,49.34,139.94
Oesterbro,2021-08-27 07:00:00,10.38,11.57
Vesterbro,2021-08-27 07:30:00,47.64,128.46
Oesterbro,2021-08-27 07:30:00,8.99,9.7
Vesterbro,2021-08-27 08:00:00,47.01,109.43
Oesterbro,2021-08-27 08:00:00,8.61,10.94
Oesterbro,2021-08-27 08:30:00,7.36,8.85
Vesterbro,2021-08-27 08:30:00,35.88,94.46
Vesterbro,2021-08-27 09:00:00,38.92,132.27
Oesterbro,2021-08-27 09:00:00,8.19,12.2
Oesterbro,2021-08-27 09:30:00,8.15,10.02
Vesterbro,2021-08-27 09:30:00,39.59,151.28
Vesterbro,2021-08-27 10:00:00,33.74,106.11
Oesterbro,2021-08-27 10:00:00,7.73,9.68
Vesterbro,2021-08-27 10:30:00,29.97,93.44
Oesterbro,2021-08-27 10:30:00,6.08,8.2
Vesterbro,2021-08-27 11:00:00,54.28,134.14
Oesterbro,2021-08-27 11:00:00,4.8,6.39
Vesterbro,2021-08-27 11:30:00,38.1,128.27
Oesterbro,2021-08-27 11:30:00,5.28,7.15
Vesterbro,2021-08-27 12:00:00,37.29,115.04
Oesterbro,2021-08-27 12:00:00,10.38,20.44
Vesterbro,2021-08-27 12:30:00,34.92,116.3
Oesterbro,2021-08-27 12:30:00,5.74,8.01
Vesterbro,2021-08-27 13:00:00,39.55,130.26
Oesterbro,2021-08-27 13:00:00,5.3,7.32
Vesterbro,2021-08-27 13:30:00,44.18,129.3
Oesterbro,2021-08-27 13:30:00,5.76,7.84
Vesterbro,2021-08-27 14:00:00,51.96,146.27
Oesterbro,2021-08-27 14:00:00,5.85,8.15
Vesterbro,2021-08-27 14:30:00,38.29,114.9
Oesterbro,2021-08-27 14:30:00,5.43,7.69
Vesterbro,2021-08-27 15:00:00,31.56,140.89
Oesterbro,2021-08-27 15:00:00,5.13,7.11
Vesterbro,2021-08-27 15:30:00,50.51,137.47
Oesterbro,2021-08-27 15:30:00,4.99,6.77
Vesterbro,2021-08-27 16:00:00,35.36,105.21
Oesterbro,2021-08-27 16:00:00,4.02,5.66
Vesterbro,2021-08-27 16:30:00,28.8,115.88
Oesterbro,2021-08-27 16:30:00,4.53,6.01
Vesterbro,2021-08-27 17:00:00,28.02,89.29
Oesterbro,2021-08-27 17:00:00,4.55,6.01
Vesterbro,2021-08-27 17:30:00,32.7,92.49
Oesterbro,2021-08-27 17:30:00,3.33,4.46
Vesterbro,2021-08-27 18:00:00,27.08,66.92
Oesterbro,2021-08-27 18:00:00,3.94,4.59
Vesterbro,2021-08-27 18:30:00,20.14,55.96
Oesterbro,2021-08-27 18:30:00,3.39,4.36
Vesterbro,2021-08-27 19:00:00,17.58,51.29
Oesterbro,2021-08-27 19:00:00,3.21,3.73
Vesterbro,2021-08-27 19:30:00,15.61,49.9
Oesterbro,2021-08-27 19:30:00,3.92,4.92
Vesterbro,2021-08-27 20:00:00,31.44,82.22
Oesterbro,2021-08-27 20:00:00,3.81,4.92
Vesterbro,2021-08-27 20:30:00,19.01,51.6
Oesterbro,2021-08-27 20:30:00,4.49,5.41
Vesterbro,2021-08-27 21:00:00,31.48,74.74
Oesterbro,2021-08-27 21:00:00,3.48,3.77
Vesterbro,2021-08-27 21:30:00,15.09,42.02
Oesterbro,2021-08-27 21:30:00,5.11,6.81
Vesterbro,2021-08-27 22:00:00,18.53,46.49
Oesterbro,2021-08-27 22:00:00,3.67,4.19
Vesterbro,2021-08-27 22:30:00,12.6,30.56
Oesterbro,2021-08-27 22:30:00,2.22,2.54
Vesterbro,2021-08-27 23:00:00,8.95,26.78
Oesterbro,2021-08-27 23:00:00,2.24,2.16
Vesterbro,2021-08-27 23:30:00,14.57,39.0
Oesterbro,2021-08-27 23:30:00,2.93,3.12
Vesterbro,2021-08-28 00:00:00,6.33,12.47
Oesterbro,2021-08-28 00:00:00,2.58,2.39
Vesterbro,2021-08-28 00:30:00,9.07,19.24
Oesterbro,2021-08-28 00:30:00,1.97,2.01
Vesterbro,2021-08-28 01:00:00,8.95,22.11
Oesterbro,2021-08-28 01:00:00,1.82,1.76
Vesterbro,2021-08-28 01:30:00,16.18,33.51
Oesterbro,2021-08-28 01:30:00,1.95,1.68
Vesterbro,2021-08-28 02:00:00,7.02,16.22
Oesterbro,2021-08-28 02:00:00,2.12,1.95
Vesterbro,2021-08-28 02:30:00,6.12,14.46
Oesterbro,2021-08-28 02:30:00,1.99,1.93
Vesterbro,2021-08-28 03:00:00,3.71,11.86
Oesterbro,2021-08-28 03:00:00,2.01,1.84
Vesterbro,2021-08-28 03:30:00,5.3,10.12
Oesterbro,2021-08-28 03:30:00,2.07,2.16
Oesterbro,2021-08-28 04:00:00,2.85,3.08
Vesterbro,2021-08-28 04:30:00,3.71,6.98
Oesterbro,2021-08-28 04:30:00,2.47,2.64
Vesterbro,2021-08-28 05:00:00,3.52,8.11
Vesterbro,2021-08-28 05:30:00,9.66,19.62
Oesterbro,2021-08-28 05:30:00,2.58,2.75
Vesterbro,2021-08-28 06:00:00,12.07,28.55
Oesterbro,2021-08-28 06:00:00,2.89,3.23
Vesterbro,2021-08-28 06:30:00,11.32,27.02
Oesterbro,2021-08-28 06:30:00,2.85,3.08
Vesterbro,2021-08-28 07:00:00,9.12,20.37
Oesterbro,2021-08-28 07:00:00,2.49,2.58
Vesterbro,2021-08-28 07:30:00,13.14,35.06
Oesterbro,2021-08-28 07:30:00,2.51,2.7
Vesterbro,2021-08-28 08:00:00,20.67,53.74
Oesterbro,2021-08-28 08:00:00,2.89,3.42
Vesterbro,2021-08-28 08:30:00,18.63,48.46
Oesterbro,2021-08-28 08:30:00,2.87,3.39
Vesterbro,2021-08-28 09:00:00,24.48,69.37
Oesterbro,2021-08-28 09:00:00,3.61,5.11
Vesterbro,2021-08-28 09:30:00,25.21,66.0
Oesterbro,2021-08-28 09:30:00,4.04,5.83
Vesterbro,2021-08-28 10:00:00,28.84,77.07
Oesterbro,2021-08-28 10:00:00,3.65,5.41
Vesterbro,2021-08-28 10:30:00,22.8,62.33
Oesterbro,2021-08-28 10:30:00,3.61,5.43
Vesterbro,2021-08-28 11:00:00,29.89,77.78
Oesterbro,2021-08-28 11:00:00,3.58,5.74
Oesterbro,2021-08-28 11:30:00,3.31,4.92
Vesterbro,2021-08-28 11:30:00,24.98,64.28
Vesterbro,2021-08-28 12:00:00,24.63,68.03
Oesterbro,2021-08-28 12:00:00,3.25,4.93
Vesterbro,2021-08-28 12:30:00,29.53,88.24
Oesterbro,2021-08-28 12:30:00,3.08,4.38
Vesterbro,2021-08-28 13:00:00,25.0,66.99
Oesterbro,2021-08-28 13:00:00,2.87,4.07
Oesterbro,2021-08-28 13:30:00,2.95,4.3
Vesterbro,2021-08-28 13:30:00,25.19,55.92
Vesterbro,2021-08-28 14:00:00,18.84,60.09
Oesterbro,2021-08-28 14:00:00,3.21,4.74
Vesterbro,2021-08-28 14:30:00,23.73,73.82
Oesterbro,2021-08-28 14:30:00,4.25,5.89
Vesterbro,2021-08-28 15:00:00,31.58,87.48
Oesterbro,2021-08-28 15:00:00,3.5,4.95
Vesterbro,2021-08-28 15:30:00,30.47,64.6
Oesterbro,2021-08-28 15:30:00,3.6,4.57
Vesterbro,2021-08-28 16:00:00,29.95,64.18
Oesterbro,2021-08-28 16:00:00,3.77,4.84
Vesterbro,2021-08-28 16:30:00,28.5,59.48
Oesterbro,2021-08-28 16:30:00,2.58,2.87
Vesterbro,2021-08-28 17:00:00,12.7,106.26
Oesterbro,2021-08-28 17:00:00,3.61,4.46
Vesterbro,2021-08-28 17:30:00,29.36,63.71
Oesterbro,2021-08-28 17:30:00,2.89,3.42
Vesterbro,2021-08-28 18:00:00,27.5,60.38
Oesterbro,2021-08-28 18:00:00,5.03,6.69
Vesterbro,2021-08-28 18:30:00,19.03,79.58
Oesterbro,2021-08-28 18:30:00,5.36,6.45
Vesterbro,2021-08-28 19:00:00,24.33,63.02
Oesterbro,2021-08-28 19:00:00,5.22,5.78
Vesterbro,2021-08-28 19:30:00,27.87,63.46
Oesterbro,2021-08-28 19:30:00,4.67,5.34
Vesterbro,2021-08-28 20:00:00,20.58,52.57
Oesterbro,2021-08-28 20:00:00,5.34,6.48
Vesterbro,2021-08-28 20:30:00,23.93,67.97
Oesterbro,2021-08-28 20:30:00,6.87,8.45
Vesterbro,2021-08-28 21:00:00,21.59,54.98
