Recorded,NO2,NOx,O3
2019-12-18 09:00:00,27.01,47.6,28.34
2019-12-18 09:30:00,18.93,22.64,47.8
2019-12-18 10:00:00,16.26,24.86,45.72
2019-12-18 10:30:00,16.74,23.07,43.61
2019-12-18 11:00:00,13.84,19.54,48.12
2019-12-18 11:30:00,13.78,19.48,46.98
2019-12-18 12:00:00,11.46,15.38,51.35
2019-12-18 12:30:00,8.97,11.89,54.18
2019-12-18 13:00:00,10.7,14.38,54.32
2019-12-18 13:30:00,9.91,13.25,56.9
2019-12-18 14:30:00,7.53,9.65,57.76
2019-12-18 15:00:00,8.26,10.28,60.83
2019-12-18 15:30:00,12.36,15.54,57.98
2019-12-18 16:00:00,14.25,16.46,52.67
2019-12-18 16:30:00,14.44,16.47,53.64
2019-12-18 17:00:00,13.36,15.96,52.73
2019-12-18 17:30:00,12.57,14.82,53.15
2019-12-18 18:00:00,15.38,16.69,47.14
2019-12-18 18:30:00,12.86,15.14,51.97
2019-12-18 19:00:00,8.87,10.52,56.0
2019-12-18 19:30:00,12.5,14.19,50.81
2019-12-18 20:00:00,12.02,14.75,40.57
2019-12-18 20:30:00,18.73,21.49,33.39
2019-12-18 21:00:00,11.88,14.09,33.91
2019-12-18 21:30:00,11.17,12.32,32.99
2019-12-18 22:00:00,11.15,12.2,34.01
2019-12-18 22:30:00,10.45,11.83,38.8
2019-12-18 23:00:00,10.25,11.54,42.89
2019-12-18 23:30:00,10.28,11.33,42.47
2019-12-19 00:00:00,9.34,9.84,42.61
2019-12-19 00:30:00,8.37,9.35,44.5
2019-12-19 01:00:00,7.31,7.77,46.02
2019-12-19 01:30:00,5.81,6.87,44.4
2019-12-19 02:00:00,5.63,6.61,
2019-12-19 02:30:00,5.97,7.18,42.43
2019-12-19 03:00:00,5.52,5.87,42.39
2019-12-19 03:30:00,6.81,7.74,42.31
2019-12-19 04:00:00,7.31,8.26,42.03
2019-12-19 04:30:00,7.75,8.81,41.11
2019-12-19 05:30:00,15.51,19.28,26.8
2019-12-19 06:00:00,17.11,20.73,25.8
2019-12-19 06:30:00,19.95,28.33,22.27
2019-12-19 07:00:00,19.1,25.94,25.8
2019-12-19 07:30:00,19.71,24.88,28.68
2019-12-19 08:00:00,17.86,23.09,31.49
2019-12-19 08:30:00,14.13,18.36,36.26
2019-12-19 09:00:00,13.27,17.23,38.9
2019-12-19 09:30:00,13.11,16.25,40.15
2019-12-19 10:00:00,12.56,16.2,40.71
2019-12-19 10:30:00,13.51,17.41,38.84
2019-12-19 11:00:00,13.39,19.07,38.06
2019-12-19 11:30:00,13.6,18.41,37.36
2019-12-19 12:00:00,14.91,20.55,34.49
2019-12-19 12:30:00,15.16,21.16,33.23
2019-12-19 13:00:00,15.77,22.01,35.02
2019-12-19 13:30:00,14.96,16.58,37.16
2019-12-19 14:00:00,13.38,17.73,34.71
2019-12-19 14:30:00,17.63,23.43,31.03
2019-12-19 15:00:00,14.38,23.17,30.37
2019-12-19 15:30:00,14.18,23.28,28.32
2019-12-19 16:00:00,18.21,23.03,26.3
2019-12-19 16:30:00,16.71,20.78,25.56
2019-12-19 17:00:00,16.25,19.7,23.79
2019-12-19 17:30:00,16.78,21.19,22.11
2019-12-19 18:00:00,15.38,21.84,21.53
2019-12-19 18:30:00,14.17,17.43,20.95
2019-12-19 19:00:00,13.09,20.62,19.22
2019-12-19 19:30:00,12.97,18.52,19.92
2019-12-19 20:00:00,16.99,18.89,20.08
2019-12-19 20:30:00,18.73,21.49,16.94
2019-12-19 21:00:00,11.88,14.09,17.44
2019-12-19 21:30:00,11.17,23.38,14.95
2019-12-19 22:00:00,20.29,24.42,14.55
2019-12-19 22:30:00,10.45,11.83,20.74
2019-12-19 23:00:00,10.25,11.54,22.67
2019-12-19 23:30:00,10.28,17.34,21.03
2019-12-20 00:00:00,15.1,16.53,19.58
2019-12-20 00:30:00,14.99,15.36,19.12
2019-12-20 01:00:00,7.71,7.77,20.06
2019-12-20 01:30:00,7.5,7.79,21.63
2019-12-20 02:00:00,7.83,8.16,23.01
2019-12-20 02:30:00,7.13,11.68,24.21
2019-12-20 03:00:00,7.16,7.54,
2019-12-20 03:30:00,8.46,8.54,24.43
2019-12-20 04:00:00,8.39,8.62,25.35
2019-12-20 04:30:00,9.29,10.36,26.02
2019-12-20 05:00:00,10.02,11.68,24.57
2019-12-20 05:30:00,11.32,13.05,23.39
2019-12-20 06:30:00,14.05,17.68,19.8
2019-12-20 07:00:00,16.41,22.5,17.74
2019-12-20 07:30:00,16.27,25.43,19.1
2019-12-20 08:00:00,16.72,23.87,18.2
2019-12-20 08:30:00,17.41,23.82,17.36
2019-12-20 09:00:00,16.12,21.82,18.86
2019-12-20 09:30:00,15.5,22.32,19.14
2019-12-20 10:00:00,14.75,21.21,20.04
2019-12-20 10:30:00,13.41,18.63,23.21
2019-12-20 11:00:00,13.84,19.54,23.41
2019-12-20 11:30:00,15.57,21.98,21.83
2019-12-20 12:00:00,14.91,20.59,24.93
2019-12-20 12:30:00,14.73,15.97,28.2
2019-12-20 13:00:00,15.77,22.01,21.59
2019-12-20 13:30:00,15.34,20.64,17.46
2019-12-20 14:00:00,17.04,23.08,17.06
2019-12-20 14:30:00,17.63,23.43,17.64
2019-12-20 15:00:00,18.46,24.04,16.3
2019-12-20 15:30:00,18.33,23.28,15.63
2019-12-20 16:00:00,18.65,23.03,13.83
2019-12-20 16:30:00,16.71,20.78,17.06
2019-12-20 17:00:00,16.25,19.7,17.42
2019-12-20 17:30:00,16.78,21.19,21.73
2019-12-20 18:00:00,15.38,21.84,20.99
2019-12-20 18:30:00,14.17,22.46,21.93
2019-12-20 19:00:00,13.09,17.58,25.64
2019-12-20 19:30:00,12.97,15.49,28.02
2019-12-20 20:00:00,12.02,14.75,29.18
2019-12-20 20:30:00,11.91,14.13,28.0
2019-12-20 21:00:00,11.88,14.09,25.47
2019-12-20 21:30:00,11.17,12.32,23.47
2019-12-20 22:00:00,11.15,12.2,22.79
2019-12-20 22:30:00,10.45,11.83,22.65
2019-12-20 23:00:00,10.25,11.54,22.97
2019-12-20 23:30:00,10.28,11.33,21.57
2019-12-21 00:00:00,15.1,16.53,20.2
2019-12-21 00:30:00,14.95,15.36,18.82
2019-12-21 01:30:00,13.9,15.37,17.18
2019-12-21 02:00:00,14.23,15.59,16.52
2019-12-21 02:30:00,11.6,12.41,16.34
2019-12-21 03:00:00,11.9,12.93,16.36
2019-12-21 03:30:00,11.74,12.89,17.86
2019-12-21 04:30:00,10.11,12.63,22.59
2019-12-21 05:00:00,10.79,11.85,23.97
2019-12-21 05:30:00,10.0,10.69,26.24
2019-12-21 06:00:00,9.39,10.11,31.57
2019-12-21 06:30:00,10.18,11.05,35.58
2019-12-21 07:00:00,9.42,10.24,42.25
2019-12-21 07:30:00,7.99,8.97,45.96
2019-12-21 08:00:00,9.63,11.32,45.52
2019-12-21 08:30:00,12.2,15.19,43.91
2019-12-21 09:00:00,11.11,15.27,45.08
2019-12-21 09:30:00,12.17,15.48,43.91
2019-12-21 10:00:00,13.73,16.61,42.23
2019-12-21 10:30:00,16.37,19.51,40.05
2019-12-21 11:00:00,13.84,18.61,41.93
2019-12-21 11:30:00,15.57,18.66,40.79
2019-12-21 12:00:00,12.78,15.31,43.89
2019-12-21 12:30:00,15.16,15.97,41.43
2019-12-21 13:00:00,15.77,22.01,38.08
2019-12-21 13:30:00,12.17,15.52,45.52
2019-12-21 14:00:00,12.91,15.65,45.06
2019-12-21 14:30:00,17.05,18.23,40.89
2019-12-21 15:00:00,14.33,17.05,44.18
2019-12-21 15:30:00,18.33,23.28,36.38
2019-12-21 16:00:00,18.65,23.03,35.72
2019-12-21 16:30:00,16.71,20.78,34.92
2019-12-21 17:00:00,16.25,19.7,31.39
2019-12-21 17:30:00,16.78,21.19,34.07
2019-12-21 18:00:00,15.38,16.69,39.91
2019-12-21 18:30:00,14.17,17.43,40.09
2019-12-21 19:00:00,19.14,20.62,36.42
2019-12-21 19:30:00,18.0,18.52,33.53
2019-12-21 20:00:00,12.02,14.75,36.74
2019-12-21 20:30:00,10.51,11.66,45.58
2019-12-21 21:00:00,10.33,11.66,47.92
2019-12-21 21:30:00,8.51,9.55,50.85
2019-12-21 22:00:00,9.27,10.82,48.42
2019-12-21 22:30:00,6.93,8.0,51.13
2019-12-21 23:00:00,7.01,7.52,50.35
2019-12-21 23:30:00,6.29,6.94,49.27
2019-12-22 00:00:00,5.37,6.57,51.19
2019-12-22 00:30:00,6.03,6.54,50.39
2019-12-22 01:00:00,6.08,6.97,49.23
2019-12-22 01:30:00,6.87,7.79,45.34
2019-12-22 02:00:00,7.83,8.16,
2019-12-22 02:30:00,7.13,7.54,37.72
2019-12-22 03:00:00,7.16,7.54,36.8
2019-12-22 03:30:00,8.03,8.54,35.96
2019-12-22 04:00:00,8.39,8.62,34.11
2019-12-22 04:30:00,10.11,10.69,30.87
2019-12-22 05:30:00,8.11,8.94,33.63
2019-12-22 06:00:00,7.11,8.2,35.06
2019-12-22 06:30:00,7.13,8.49,36.32
2019-12-22 07:00:00,7.24,8.1,36.32
2019-12-22 07:30:00,7.53,8.44,37.56
2019-12-22 08:00:00,7.76,8.94,37.8
2019-12-22 08:30:00,6.4,7.15,41.49
2019-12-22 09:00:00,6.55,7.86,43.75
2019-12-22 09:30:00,6.92,9.02,44.46
2019-12-22 10:00:00,8.16,9.97,43.53
2019-12-22 10:30:00,7.71,9.04,46.92
2019-12-22 11:00:00,9.05,11.63,46.42
2019-12-22 11:30:00,8.97,11.02,48.54
2019-12-22 12:00:00,7.92,9.76,49.75
2019-12-22 12:30:00,11.96,14.5,45.32
2019-12-22 13:00:00,12.1,15.53,43.77
2019-12-22 13:30:00,12.17,15.72,45.14
2019-12-22 14:00:00,13.38,17.73,41.55
2019-12-22 14:30:00,13.68,18.23,42.73
2019-12-22 15:00:00,14.38,17.05,43.41
2019-12-22 15:30:00,14.18,16.97,44.01
2019-12-22 16:00:00,14.25,16.46,42.11
2019-12-22 16:30:00,16.71,16.47,41.53
2019-12-22 17:00:00,14.52,17.55,43.67
2019-12-22 17:30:00,14.81,18.22,41.99
2019-12-22 18:00:00,15.38,16.69,40.13
2019-12-22 18:30:00,14.17,17.13,42.29
2019-12-22 19:00:00,17.94,20.62,37.94
2019-12-22 19:30:00,12.97,15.49,42.43
2019-12-22 20:00:00,8.83,10.74,50.67
2019-12-22 20:30:00,7.7,8.79,53.8
2019-12-22 21:00:00,6.38,7.6,54.12
2019-12-22 21:30:00,6.04,6.7,54.1
2019-12-22 22:00:00,5.22,6.33,54.14
2019-12-22 22:30:00,4.26,5.61,55.16
2019-12-22 23:00:00,3.79,4.32,56.1
2019-12-22 23:30:00,3.21,4.56,56.06
2019-12-23 00:00:00,3.4,3.71,54.78
2019-12-23 00:30:00,4.98,5.67,51.25
2019-12-23 01:00:00,4.03,4.26,52.33
2019-12-23 01:30:00,4.19,4.53,51.79
2019-12-23 02:00:00,3.68,4.58,53.09
2019-12-23 02:30:00,3.68,4.4,52.95
2019-12-23 03:00:00,3.9,4.4,
2019-12-23 03:30:00,3.5,4.05,52.51
2019-12-23 04:00:00,4.0,4.66,52.23
2019-12-23 04:30:00,3.57,4.63,52.33
2019-12-23 05:00:00,5.32,6.14,50.49
2019-12-23 05:30:00,5.61,6.48,50.61
2019-12-23 06:30:00,6.17,7.33,49.11
2019-12-23 07:00:00,9.28,10.65,45.64
2019-12-23 07:30:00,8.83,10.86,45.84
2019-12-23 08:00:00,8.96,10.39,42.55
2019-12-23 08:30:00,9.94,12.05,40.73
2019-12-23 09:00:00,9.33,11.5,40.55
2019-12-23 09:30:00,9.91,12.21,38.84
2019-12-23 10:00:00,11.31,14.32,37.6
2019-12-23 10:30:00,11.88,16.3,34.61
2019-12-23 11:00:00,13.02,17.76,30.93
2019-12-23 11:30:00,12.15,16.17,29.6
2019-12-23 12:00:00,12.93,18.17,26.86
2019-12-23 12:30:00,11.96,15.97,23.87
2019-12-23 13:00:00,12.1,15.53,22.41
2019-12-23 13:30:00,15.34,20.64,20.08
2019-12-23 14:00:00,17.04,23.08,16.38
2019-12-23 14:30:00,17.05,22.57,16.19
2019-12-23 15:00:00,18.46,24.04,12.81
2019-12-23 15:30:00,18.33,23.28,11.95
2019-12-23 16:00:00,18.65,23.03,7.38
2019-12-23 16:30:00,16.71,20.78,4.37
2019-12-23 17:00:00,16.25,19.7,2.81
2019-12-23 17:30:00,14.81,21.19,9.16
2019-12-23 18:00:00,12.75,16.69,10.7
2019-12-23 18:30:00,13.83,17.43,10.18
2019-12-23 19:00:00,13.09,20.62,8.98
2019-12-23 19:30:00,12.97,18.52,8.32
2019-12-23 20:00:00,12.02,18.89,9.82
2019-12-23 20:30:00,11.91,19.87,8.28
2019-12-23 21:00:00,11.88,14.09,11.73
2019-12-23 21:30:00,11.17,12.32,26.74
2019-12-23 22:00:00,7.61,9.03,41.51
2019-12-23 22:30:00,6.45,7.58,49.67
2019-12-23 23:00:00,6.11,7.39,55.38
2019-12-23 23:30:00,5.4,6.04,57.96
2019-12-24 00:00:00,4.58,5.49,54.4
2019-12-24 00:30:00,4.68,5.7,54.46
2019-12-24 01:00:00,3.5,4.23,
2019-12-24 01:30:00,3.9,4.17,53.4
2019-12-24 02:00:00,4.45,5.02,52.71
2019-12-24 02:30:00,4.32,5.41,52.07
2019-12-24 03:00:00,3.18,3.96,51.27
2019-12-24 03:30:00,3.05,4.04,52.41
2019-12-24 04:30:00,2.58,2.9,47.26
2019-12-24 05:00:00,2.79,3.22,47.42
2019-12-24 05:30:00,4.18,6.92,45.9
2019-12-24 06:00:00,3.05,3.72,46.96
2019-12-24 06:30:00,3.84,4.3,48.46
2019-12-24 07:00:00,4.03,4.65,48.77
2019-12-24 07:30:00,4.32,5.81,49.19
2019-12-24 08:00:00,7.15,8.35,46.44
2019-12-24 08:30:00,5.38,6.81,48.99
2019-12-24 09:00:00,5.08,6.2,49.93
2019-12-24 09:30:00,5.66,7.21,48.1
2019-12-24 10:00:00,6.96,8.77,47.6
2019-12-24 10:30:00,6.99,8.24,48.54
2019-12-24 11:00:00,7.78,9.54,50.11
2019-12-24 11:30:00,8.57,10.86,50.89
2019-12-24 12:00:00,9.0,10.96,50.71
2019-12-24 12:30:00,6.56,8.5,54.26
2019-12-24 13:00:00,6.46,7.6,54.66
2019-12-24 13:30:00,5.69,7.07,55.64
2019-12-24 14:00:00,6.96,7.87,56.12
2019-12-24 14:30:00,6.43,7.5,56.0
2019-12-24 15:00:00,8.23,9.22,53.44
2019-12-24 15:30:00,8.21,9.4,53.44
2019-12-24 16:00:00,8.82,9.85,52.03
2019-12-24 16:30:00,9.79,10.8,47.6
2019-12-24 17:00:00,13.42,14.72,42.59
2019-12-24 17:30:00,11.7,13.08,44.12
2019-12-24 18:00:00,10.72,11.62,42.73
2019-12-24 18:30:00,7.07,8.0,45.64
2019-12-24 19:00:00,4.74,5.72,49.41
2019-12-24 19:30:00,3.9,4.61,52.49
2019-12-24 20:00:00,3.71,3.97,53.66
2019-12-24 20:30:00,3.6,4.29,52.39
2019-12-24 21:00:00,4.19,4.66,48.85
2019-12-24 21:30:00,4.77,5.48,47.26
2019-12-24 22:00:00,4.93,5.38,47.64
2019-12-24 22:30:00,6.19,7.33,43.85
2019-12-24 23:00:00,7.15,8.36,43.75
2019-12-24 23:30:00,7.33,8.55,44.3
2019-12-25 00:00:00,6.53,8.31,47.38
2019-12-25 00:30:00,7.78,8.36,45.84
2019-12-25 01:00:00,5.54,6.17,49.65
2019-12-25 01:30:00,3.03,3.15,52.35
2019-12-25 02:00:00,2.89,3.26,
2019-12-25 02:30:00,3.16,3.02,48.18
2019-12-25 03:00:00,2.84,3.04,46.2
2019-12-25 03:30:00,3.84,3.91,44.3
2019-12-25 04:00:00,2.76,3.28,42.43
2019-12-25 04:30:00,2.92,3.52,39.61
2019-12-25 05:30:00,2.47,2.88,40.85
2019-12-25 06:00:00,2.52,2.7,40.59
2019-12-25 06:30:00,3.2,4.04,40.79
2019-12-25 07:00:00,2.46,3.04,44.34
2019-12-25 07:30:00,1.83,1.85,48.34
2019-12-25 08:00:00,2.25,2.7,48.93
2019-12-25 08:30:00,2.31,2.62,49.25
2019-12-25 09:00:00,3.72,4.53,46.56
2019-12-25 09:30:00,6.07,6.91,44.5
2019-12-25 10:00:00,6.55,7.23,44.62
2019-12-25 10:30:00,4.51,5.45,49.45
2019-12-25 11:00:00,5.96,7.23,48.04
2019-12-25 11:30:00,5.4,7.09,45.46
2019-12-25 12:00:00,4.43,5.56,47.72
2019-12-25 12:30:00,4.16,5.45,50.09
2019-12-25 13:00:00,3.79,4.87,51.29
2019-12-25 13:30:00,4.43,5.77,48.58
2019-12-25 14:00:00,5.41,6.67,45.32
2019-12-25 14:30:00,5.57,6.3,43.85
2019-12-25 15:00:00,6.07,7.41,43.01
2019-12-25 15:30:00,6.44,7.51,43.99
2019-12-25 16:00:00,6.07,6.85,47.76
2019-12-25 16:30:00,7.05,8.07,49.39
2019-12-25 17:00:00,6.63,6.96,52.51
2019-12-25 17:30:00,6.76,7.3,54.0
2019-12-25 18:00:00,5.54,6.16,56.06
2019-12-25 18:30:00,6.1,7.35,56.48
2019-12-25 19:00:00,4.75,5.58,58.35
2019-12-25 19:30:00,4.69,5.71,57.64
2019-12-25 20:00:00,5.83,6.93,55.12
2019-12-25 20:30:00,7.61,8.55,51.07
2019-12-25 21:00:00,8.3,9.18,47.84
2019-12-25 21:30:00,7.66,8.52,46.08
2019-12-25 22:00:00,10.58,10.95,41.45
2019-12-25 22:30:00,9.75,10.98,39.69
2019-12-25 23:00:00,9.22,10.24,38.62
2019-12-25 23:30:00,7.55,8.49,38.24
2019-12-26 00:00:00,9.34,9.84,31.19
2019-12-26 00:30:00,14.99,15.36,26.86
2019-12-26 01:00:00,7.71,7.77,28.66
2019-12-26 01:30:00,7.5,7.79,29.96
2019-12-26 02:00:00,14.23,15.59,23.51
2019-12-26 02:30:00,7.13,11.68,27.12
2019-12-26 03:00:00,11.9,12.93,
2019-12-26 03:30:00,11.74,12.89,15.89
2019-12-26 04:00:00,12.55,13.71,16.4
2019-12-26 04:30:00,11.77,12.63,17.18
2019-12-26 05:00:00,13.66,15.52,7.48
2019-12-26 05:30:00,18.54,22.32,7.84
2019-12-26 06:30:00,19.95,30.47,4.75
2019-12-26 07:00:00,19.58,28.37,1.9
2019-12-26 07:30:00,20.22,30.79,1.8
2019-12-26 08:00:00,19.73,30.73,0.04
2019-12-26 08:30:00,18.0,31.66,1.24
2019-12-26 09:00:00,16.21,23.41,3.85
2019-12-26 09:30:00,15.5,22.64,5.73
2019-12-26 10:00:00,16.26,24.86,6.83
2019-12-26 10:30:00,16.74,23.07,4.71
2019-12-26 11:00:00,16.35,22.94,5.09
2019-12-26 11:30:00,15.57,21.98,8.62
2019-12-26 12:00:00,14.91,20.59,20.46
2019-12-26 12:30:00,15.16,21.16,18.2
2019-12-26 13:00:00,15.77,22.01,14.75
2019-12-26 13:30:00,15.34,20.64,18.6
2019-12-26 14:00:00,17.04,23.08,16.9
2019-12-26 14:30:00,17.63,23.43,18.12
2019-12-26 15:00:00,18.46,24.04,14.97
2019-12-26 15:30:00,18.33,23.28,11.48
2019-12-26 16:00:00,18.65,23.03,10.82
2019-12-26 16:30:00,16.71,20.78,9.8
2019-12-26 17:00:00,16.25,19.7,14.13
2019-12-26 17:30:00,16.78,21.19,8.18
2019-12-26 18:00:00,15.38,21.84,7.38
2019-12-26 18:30:00,20.64,22.46,2.57
2019-12-26 19:00:00,19.14,20.62,2.04
2019-12-26 19:30:00,18.0,18.52,5.91
2019-12-26 20:00:00,18.2,18.89,9.38
2019-12-26 20:30:00,20.73,21.49,15.19
2019-12-26 21:00:00,11.88,14.09,39.24
2019-12-26 21:30:00,11.17,12.32,40.19
2019-12-26 22:00:00,20.29,22.34,40.27
2019-12-26 22:30:00,10.45,11.83,49.05
2019-12-26 23:00:00,8.09,9.54,52.75
2019-12-26 23:30:00,5.7,7.02,50.45
2019-12-27 00:00:00,9.34,9.84,41.43
2019-12-27 00:30:00,4.94,5.91,44.05
2019-12-27 01:00:00,7.59,7.77,
2019-12-27 01:30:00,6.04,7.45,44.32
2019-12-27 02:00:00,7.83,8.16,44.05
2019-12-27 02:30:00,11.6,12.41,43.05
2019-12-27 03:00:00,7.16,7.54,50.47
2019-12-27 03:30:00,11.74,12.89,41.71
2019-12-27 04:30:00,4.83,5.93,55.36
2019-12-27 05:00:00,9.23,10.18,48.0
2019-12-27 05:30:00,10.4,11.5,39.2
2019-12-27 06:00:00,11.0,12.46,37.34
2019-12-27 06:30:00,11.51,12.56,38.92
2019-12-27 07:00:00,19.58,24.29,29.84
2019-12-27 07:30:00,15.3,17.02,35.9
2019-12-27 08:00:00,7.29,9.33,42.77
2019-12-27 08:30:00,8.66,12.16,41.97
2019-12-27 09:00:00,9.84,11.31,38.16
2019-12-27 09:30:00,11.56,13.94,34.84
2019-12-27 10:00:00,14.72,21.63,30.85
2019-12-27 10:30:00,13.71,19.7,27.98
2019-12-27 11:00:00,12.5,18.32,31.17
2019-12-27 11:30:00,13.78,21.98,27.64
2019-12-27 12:00:00,14.91,20.59,26.86
2019-12-27 12:30:00,15.16,21.16,25.07
2019-12-27 13:00:00,12.1,15.53,25.58
2019-12-27 13:30:00,12.17,20.64,24.01
2019-12-27 14:00:00,17.04,23.08,20.14
2019-12-27 14:30:00,17.63,23.43,18.06
2019-12-27 15:00:00,14.38,17.05,19.0
2019-12-27 15:30:00,14.18,16.97,19.22
2019-12-27 16:00:00,18.65,23.03,20.18
2019-12-27 16:30:00,16.71,20.78,22.31
2019-12-27 17:00:00,8.91,10.22,33.03
2019-12-27 17:30:00,10.34,12.4,31.11
2019-12-27 18:00:00,12.29,16.16,29.22
2019-12-27 18:30:00,11.02,13.46,30.12
2019-12-27 19:00:00,11.16,13.8,30.55
2019-12-27 19:30:00,10.03,14.06,38.64
2019-12-27 20:00:00,18.2,18.89,31.13
2019-12-27 20:30:00,7.71,10.09,47.98
2019-12-27 21:00:00,4.74,6.56,53.58
2019-12-27 21:30:00,3.71,4.89,54.94
2019-12-27 22:00:00,5.46,7.19,52.77
2019-12-27 22:30:00,5.47,6.57,52.23
2019-12-27 23:00:00,4.38,5.13,52.63
2019-12-27 23:30:00,4.78,6.03,51.95
2019-12-28 00:00:00,4.97,6.09,50.89
2019-12-28 00:30:00,4.62,6.19,51.31
2019-12-28 01:00:00,3.85,4.65,51.37
2019-12-28 01:30:00,3.69,4.6,51.71
2019-12-28 02:30:00,4.99,6.19,49.07
2019-12-28 03:00:00,4.8,6.06,49.79
2019-12-28 03:30:00,3.72,4.54,51.13
2019-12-28 04:00:00,3.82,4.91,50.23
2019-12-28 04:30:00,3.32,3.96,51.15
2019-12-28 05:30:00,2.02,2.39,53.35
2019-12-28 06:00:00,3.16,3.9,50.67
2019-12-28 06:30:00,5.36,6.32,46.66
2019-12-28 07:00:00,6.74,8.1,44.9
2019-12-28 07:30:00,5.34,6.24,45.22
2019-12-28 08:00:00,3.56,3.88,46.02
2019-12-28 08:30:00,6.03,7.14,42.79
2019-12-28 09:00:00,6.43,7.73,41.75
2019-12-28 09:30:00,9.93,11.95,36.86
2019-12-28 10:00:00,12.74,14.74,32.41
2019-12-28 10:30:00,13.35,16.86,32.59
2019-12-28 11:00:00,13.84,17.29,32.59
2019-12-28 11:30:00,13.78,18.56,32.37
2019-12-28 12:00:00,12.04,15.99,35.5
2019-12-28 12:30:00,9.71,13.33,36.86
2019-12-28 13:00:00,9.95,12.56,36.34
2019-12-28 13:30:00,12.17,15.32,31.83
2019-12-28 14:00:00,11.09,13.67,34.09
2019-12-28 14:30:00,10.88,13.22,35.14
2019-12-28 15:00:00,13.43,15.66,31.73
2019-12-28 15:30:00,14.18,16.97,30.99
2019-12-28 16:00:00,10.3,12.87,36.18
2019-12-28 16:30:00,13.4,15.93,33.69
2019-12-28 17:00:00,12.95,14.86,35.22
2019-12-28 17:30:00,10.25,12.13,38.52
2019-12-28 18:00:00,10.94,13.03,38.04
2019-12-28 18:30:00,9.34,11.09,39.24
2019-12-28 19:00:00,8.79,10.14,39.22
2019-12-28 19:30:00,8.15,9.71,39.87
2019-12-28 20:00:00,8.36,9.53,39.2
2019-12-28 20:30:00,7.25,8.25,39.65
2019-12-28 21:00:00,7.03,8.06,39.3
2019-12-28 21:30:00,6.72,7.77,39.06
2019-12-28 22:00:00,8.58,9.42,35.78
2019-12-28 22:30:00,7.96,8.86,35.38
2019-12-28 23:00:00,7.7,8.89,34.45
2019-12-28 23:30:00,7.4,9.23,33.63
2019-12-29 00:00:00,7.25,7.85,32.89
2019-12-29 00:30:00,7.3,8.24,31.51
2019-12-29 01:00:00,7.35,7.77,30.02
2019-12-29 01:30:00,7.5,7.79,29.5
2019-12-29 02:00:00,7.83,8.16,29.44
2019-12-29 02:30:00,7.13,7.54,30.0
2019-12-29 03:00:00,7.16,7.54,
2019-12-29 03:30:00,8.46,8.54,26.52
2019-12-29 04:00:00,8.39,8.62,25.35
2019-12-29 04:30:00,9.98,10.69,25.45
2019-12-29 05:00:00,11.7,14.38,24.59
2019-12-29 05:30:00,11.6,13.26,25.17
2019-12-29 06:30:00,12.63,14.0,24.95
2019-12-29 07:00:00,14.11,15.96,23.81
2019-12-29 07:30:00,13.08,15.11,25.33
2019-12-29 08:00:00,11.72,12.93,28.64
2019-12-29 08:30:00,11.3,12.32,29.14
2019-12-29 09:00:00,11.59,13.17,29.88
2019-12-29 09:30:00,11.59,13.38,31.23
2019-12-29 10:00:00,12.07,14.48,32.95
2019-12-29 10:30:00,10.26,11.95,37.38
2019-12-29 11:00:00,8.45,10.3,45.52
2019-12-29 11:30:00,6.67,8.57,50.71
2019-12-29 12:00:00,7.04,8.43,49.91
2019-12-29 12:30:00,6.48,7.96,49.25
2019-12-29 13:00:00,7.44,8.83,46.84
2019-12-29 13:30:00,8.19,9.95,42.91
2019-12-29 14:00:00,10.66,12.45,37.76
2019-12-29 14:30:00,13.68,17.37,32.37
2019-12-29 15:00:00,14.38,17.05,28.78
2019-12-29 15:30:00,18.33,16.97,25.41
2019-12-29 16:00:00,18.65,16.46,24.19
2019-12-29 16:30:00,16.71,16.47,25.56
2019-12-29 17:00:00,16.25,17.55,27.18
2019-12-29 17:30:00,14.81,18.46,29.54
2019-12-29 18:00:00,14.63,16.69,30.91
2019-12-29 18:30:00,14.17,17.34,30.95
2019-12-29 19:00:00,13.09,16.83,30.17
2019-12-29 19:30:00,12.97,15.49,29.26
2019-12-29 20:00:00,12.02,14.75,28.28
2019-12-29 20:30:00,11.91,14.13,28.6
2019-12-29 21:00:00,11.88,14.09,29.14
2019-12-29 21:30:00,11.17,12.32,30.04
2019-12-29 22:00:00,11.15,12.2,29.68
2019-12-29 22:30:00,10.45,11.83,31.27
2019-12-29 23:00:00,10.25,11.54,32.25
2019-12-29 23:30:00,10.28,11.33,34.57
2019-12-30 00:00:00,9.34,9.84,36.78
2019-12-30 00:30:00,8.37,9.35,39.67
2019-12-30 01:00:00,7.49,7.77,
2019-12-30 01:30:00,7.17,7.68,41.67
2019-12-30 02:00:00,6.8,7.81,41.37
2019-12-30 02:30:00,5.87,6.85,41.67
2019-12-30 03:00:00,5.66,6.38,41.03
2019-12-30 03:30:00,6.19,7.33,39.04
2019-12-30 04:30:00,7.44,8.85,36.26
2019-12-30 05:00:00,8.98,11.29,34.21
2019-12-30 05:30:00,7.44,8.77,34.92
2019-12-30 06:00:00,8.5,10.23,33.97
2019-12-30 06:30:00,8.82,10.15,34.92
2019-12-30 07:00:00,8.79,11.24,34.47
2019-12-30 07:30:00,9.85,12.89,33.29
2019-12-30 08:00:00,9.61,11.61,35.08
