Recorded;NO2;NOx;O3
05-03-2022 06:30:00;8.78;8.82;53.5
05-03-2022 05:30:00;8.78;8.85;53.48
05-03-2022 05:00:00;7.8;7.99;55.14
05-03-2022 04:30:00;6.29;5.99;58.45
05-03-2022 04:00:00;6.5;6.52;59.25
05-03-2022 03:30:00;7.8;7.96;54.22
05-03-2022 03:00:00;7.9;7.99;
05-03-2022 02:30:00;9.64;9.52;51.61
05-03-2022 02:00:00;11.88;11.65;48.28
05-03-2022 01:30:00;11.95;11.88;50.19
05-03-2022 01:00:00;13.29;13.02;49.41
05-03-2022 00:30:00;13.81;14.11;50.45
05-03-2022 00:00:00;14.8;14.84;51.01
04-03-2022 23:30:00;15.93;15.85;50.95
04-03-2022 23:00:00;18.3;18.53;50.41
04-03-2022 22:30:00;19.12;19.74;51.21
04-03-2022 22:00:00;23.94;25.59;47.96
04-03-2022 21:30:00;17.77;18.17;53.56
04-03-2022 21:00:00;16.7;17.52;54.36
04-03-2022 20:30:00;14.71;15.22;60.43
04-03-2022 20:00:00;11.65;11.7;65.38
04-03-2022 19:30:00;12.7;13.08;66.48
04-03-2022 19:00:00;13.83;14.34;66.52
04-03-2022 18:30:00;15.95;16.64;65.48
04-03-2022 18:00:00;15.05;16.31;66.92
04-03-2022 17:30:00;12.51;13.44;69.31
04-03-2022 17:00:00;10.73;12.03;71.11
04-03-2022 16:30:00;10.12;11.63;72.38
04-03-2022 16:00:00;7.31;8.64;75.94
04-03-2022 15:30:00;10.69;13.06;73.48
04-03-2022 15:00:00;7.98;10.31;75.02
04-03-2022 14:30:00;7.29;9.6;73.96
04-03-2022 14:00:00;7.94;11.04;72.58
04-03-2022 13:30:00;9.51;13.75;70.65
04-03-2022 13:00:00;12.34;18.32;65.04
04-03-2022 12:30:00;13.16;19.35;65.1
04-03-2022 12:00:00;7.75;11.07;72.56
04-03-2022 11:30:00;5.85;7.84;73.64
04-03-2022 11:00:00;6.18;8.28;71.33
04-03-2022 10:30:00;10.12;13.6;65.14
04-03-2022 10:00:00;15.7;22.62;54.16
04-03-2022 09:30:00;17.69;24.25;49.95
04-03-2022 09:00:00;34.54;52.25;30.19
04-03-2022 08:30:00;35.63;52.17;27.24
04-03-2022 08:00:00;39.72;55.35;23.65
04-03-2022 07:30:00;50.18;74.64;12.15
04-03-2022 07:00:00;45.0;57.18;13.87
04-03-2022 06:30:00;28.82;33.53;29.54
04-03-2022 06:00:00;15.61;16.05;45.88
04-03-2022 05:30:00;18.53;19.55;39.77
04-03-2022 04:30:00;20.94;22.17;38.92
04-03-2022 04:00:00;8.68;8.63;51.61
04-03-2022 03:30:00;13.62;13.64;42.63
04-03-2022 03:00:00;26.2;32.55;30.12
04-03-2022 02:30:00;14.9;15.01;41.77
04-03-2022 01:30:00;30.71;37.94;28.04
04-03-2022 01:00:00;13.9;14.88;47.76
04-03-2022 00:30:00;26.62;28.17;32.89
04-03-2022 00:00:00;24.33;26.11;35.98
03-03-2022 23:30:00;18.25;19.07;43.13
03-03-2022 23:00:00;23.96;26.12;39.3
03-03-2022 22:30:00;28.02;30.93;36.9
03-03-2022 22:00:00;27.02;29.15;38.86
03-03-2022 21:30:00;42.55;47.79;25.54
03-03-2022 21:00:00;32.93;35.25;34.37
03-03-2022 20:30:00;24.44;26.43;43.37
03-03-2022 20:00:00;19.18;21.55;51.29
03-03-2022 19:30:00;24.35;25.8;45.86
03-03-2022 19:00:00;39.95;46.36;31.41
03-03-2022 18:30:00;40.66;47.68;34.09
03-03-2022 18:00:00;27.48;30.14;48.66
03-03-2022 17:30:00;16.22;18.61;60.47
03-03-2022 17:00:00;16.85;20.25;61.39
03-03-2022 16:30:00;15.63;19.3;63.68
03-03-2022 16:00:00;15.17;20.27;64.38
03-03-2022 15:30:00;13.5;18.46;65.06
03-03-2022 15:00:00;12.32;17.77;65.86
03-03-2022 14:30:00;4.99;7.38;78.13
03-03-2022 14:00:00;5.07;7.48;77.63
03-03-2022 13:30:00;11.46;17.61;69.87
03-03-2022 13:00:00;8.05;12.03;68.63
03-03-2022 12:30:00;9.7;14.73;64.06
03-03-2022 12:00:00;9.66;14.86;63.26
03-03-2022 11:30:00;10.77;16.7;60.51
03-03-2022 11:00:00;32.93;59.77;37.1
03-03-2022 10:30:00;21.27;33.85;45.1
03-03-2022 10:00:00;28.99;46.07;38.12
03-03-2022 09:30:00;30.35;50.39;30.43
03-03-2022 09:00:00;47.97;109.3;15.95
03-03-2022 08:30:00;61.2;201.12;4.99
03-03-2022 08:00:00;56.95;172.49;3.71
03-03-2022 07:30:00;53.63;112.88;3.43
03-03-2022 07:00:00;44.96;64.09;8.16
03-03-2022 06:30:00;37.85;53.38;18.14
03-03-2022 06:00:00;11.04;12.35;39.67
03-03-2022 05:30:00;9.49;10.35;40.13
03-03-2022 05:00:00;6.31;7.06;41.99
03-03-2022 04:30:00;9.72;10.37;37.46
03-03-2022 03:30:00;6.92;6.79;46.16
03-03-2022 03:00:00;10.0;9.83;46.92
03-03-2022 02:30:00;9.83;9.6;36.68
03-03-2022 02:00:00;9.41;9.01;38.72
03-03-2022 01:30:00;7.8;7.61;42.23
03-03-2022 01:00:00;8.55;8.49;
03-03-2022 00:30:00;10.75;10.61;44.34
03-03-2022 00:00:00;9.6;9.58;52.67
02-03-2022 23:30:00;10.52;10.54;53.35
02-03-2022 23:00:00;13.58;14.29;54.02
02-03-2022 22:30:00;9.72;9.72;56.04
02-03-2022 22:00:00;7.73;7.76;56.9
02-03-2022 21:30:00;8.4;8.05;59.83
02-03-2022 21:00:00;8.66;8.85;60.87
02-03-2022 20:30:00;6.45;6.48;65.66
02-03-2022 20:00:00;4.74;4.7;69.51
02-03-2022 19:30:00;6.52;6.2;67.39
02-03-2022 19:00:00;14.27;14.55;57.88
02-03-2022 18:30:00;23.87;25.9;50.89
02-03-2022 18:00:00;13.9;14.23;63.94
02-03-2022 17:30:00;8.38;8.47;72.88
02-03-2022 17:00:00;15.64;16.64;66.36
02-03-2022 16:30:00;9.26;9.68;81.09
02-03-2022 16:00:00;10.6;11.99;74.18
02-03-2022 15:30:00;8.3;9.72;75.72
02-03-2022 15:00:00;7.5;9.18;75.62
02-03-2022 14:30:00;5.34;6.71;78.17
02-03-2022 14:00:00;5.74;7.15;77.69
02-03-2022 13:30:00;4.26;5.28;79.11
02-03-2022 13:00:00;3.88;5.32;78.99
02-03-2022 12:30:00;5.16;6.98;77.19
02-03-2022 12:00:00;5.57;7.19;75.72
02-03-2022 11:30:00;6.41;8.59;71.77
02-03-2022 11:00:00;9.6;13.12;62.05
02-03-2022 10:30:00;12.57;17.77;56.22
02-03-2022 10:00:00;11.44;16.18;55.36
02-03-2022 09:30:00;12.18;16.7;52.99
02-03-2022 09:00:00;14.67;19.34;50.79
02-03-2022 08:30:00;22.3;28.53;43.87
02-03-2022 08:00:00;44.08;64.95;23.43
02-03-2022 07:30:00;60.0;101.09;5.77
02-03-2022 07:00:00;45.46;63.44;15.27
02-03-2022 06:30:00;32.21;34.73;26.96
02-03-2022 05:30:00;18.57;19.05;37.58
02-03-2022 05:00:00;12.45;12.6;42.31
02-03-2022 04:30:00;20.83;21.08;41.81
02-03-2022 04:00:00;10.88;11.15;50.59
02-03-2022 03:30:00;15.38;15.89;38.66
02-03-2022 03:00:00;17.21;17.44;
02-03-2022 02:30:00;9.56;9.62;43.23
02-03-2022 02:00:00;7.5;7.34;47.62
02-03-2022 01:30:00;8.05;8.09;50.33
02-03-2022 01:00:00;11.84;11.93;44.46
02-03-2022 00:30:00;12.37;12.43;43.41
02-03-2022 00:00:00;13.88;13.94;43.53
01-03-2022 23:30:00;18.09;18.25;40.45
01-03-2022 23:00:00;21.63;22.01;39.79
01-03-2022 22:30:00;25.46;26.14;38.22
01-03-2022 22:00:00;27.81;28.42;37.64
01-03-2022 21:30:00;22.57;22.95;47.24
01-03-2022 21:00:00;23.12;23.52;50.03
01-03-2022 20:30:00;9.72;9.56;71.31
01-03-2022 20:00:00;13.12;13.04;65.94
01-03-2022 19:30:00;14.36;14.34;66.66
01-03-2022 19:00:00;13.08;13.6;69.25
01-03-2022 18:30:00;12.43;12.68;71.19
01-03-2022 18:00:00;11.04;11.26;70.91
01-03-2022 17:30:00;10.21;10.77;70.21
01-03-2022 17:00:00;14.31;14.67;57.94
01-03-2022 16:30:00;12.18;13.02;56.64
01-03-2022 16:00:00;10.6;11.99;59.97
01-03-2022 15:30:00;9.45;11.84;54.64
01-03-2022 15:00:00;8.85;11.21;55.22
01-03-2022 14:30:00;8.53;11.49;54.78
01-03-2022 14:00:00;13.27;18.15;43.07
01-03-2022 13:30:00;12.22;17.79;41.95
01-03-2022 13:00:00;13.75;18.74;38.34
01-03-2022 12:30:00;15.38;21.21;35.84
01-03-2022 12:00:00;14.8;19.68;36.82
01-03-2022 11:30:00;17.4;21.78;35.24
01-03-2022 11:00:00;18.67;23.6;34.55
01-03-2022 10:30:00;20.12;25.26;33.61
01-03-2022 10:00:00;19.07;22.26;35.78
01-03-2022 09:30:00;20.39;24.17;34.61
01-03-2022 09:00:00;19.99;23.54;35.48
01-03-2022 08:30:00;20.73;24.77;35.36
01-03-2022 08:00:00;23.12;28.3;33.61
01-03-2022 07:30:00;26.78;33.85;31.33
01-03-2022 07:00:00;22.84;26.87;34.53
01-03-2022 06:30:00;18.13;20.22;40.31
01-03-2022 06:00:00;13.12;14.15;46.7
01-03-2022 05:30:00;8.53;8.82;51.95
01-03-2022 04:30:00;6.88;6.75;56.54
01-03-2022 04:00:00;6.01;6.01;56.9
01-03-2022 03:30:00;6.04;5.91;57.56
01-03-2022 03:00:00;5.78;6.01;56.32
01-03-2022 02:30:00;5.74;5.76;54.66
01-03-2022 02:00:00;6.08;5.76;
01-03-2022 01:30:00;6.46;6.16;54.98
01-03-2022 01:00:00;6.6;6.45;54.96
01-03-2022 00:30:00;7.27;7.34;56.0
01-03-2022 00:00:00;7.17;7.44;56.9
28-02-2022 23:30:00;7.5;7.82;58.71
28-02-2022 23:00:00;8.61;8.84;59.49
28-02-2022 22:30:00;9.03;9.2;62.03
28-02-2022 22:00:00;8.4;8.59;64.16
28-02-2022 21:30:00;9.1;9.64;64.6
28-02-2022 21:00:00;9.26;9.72;66.72
28-02-2022 20:30:00;8.87;9.35;69.33
28-02-2022 20:00:00;9.68;10.0;70.05
28-02-2022 19:30:00;10.14;10.73;69.45
28-02-2022 19:00:00;11.02;11.59;67.83
28-02-2022 18:30:00;11.88;12.66;66.14
28-02-2022 18:00:00;12.3;13.31;66.18
28-02-2022 17:30:00;12.7;14.8;68.87
28-02-2022 17:00:00;9.81;10.82;75.68
28-02-2022 16:30:00;12.2;13.54;72.92
28-02-2022 16:00:00;12.39;14.4;72.66
28-02-2022 15:30:00;11.74;14.27;73.0
28-02-2022 15:00:00;8.91;11.44;75.5
28-02-2022 14:30:00;7.59;9.66;75.62
28-02-2022 14:00:00;8.32;11.05;74.48
28-02-2022 13:30:00;7.63;10.16;73.64
28-02-2022 13:00:00;8.3;11.23;70.87
28-02-2022 12:30:00;8.87;12.45;68.09
28-02-2022 12:00:00;9.72;13.58;65.84
28-02-2022 11:30:00;10.33;14.25;63.54
28-02-2022 11:00:00;10.73;15.43;60.33
28-02-2022 10:30:00;11.59;16.85;56.26
28-02-2022 10:00:00;14.29;20.56;50.45
28-02-2022 09:30:00;13.31;18.59;47.84
28-02-2022 09:00:00;14.88;21.97;46.72
28-02-2022 08:30:00;18.4;23.96;41.95
28-02-2022 08:00:00;24.15;30.77;34.61
28-02-2022 07:30:00;31.52;38.92;24.91
28-02-2022 07:00:00;23.98;26.93;29.26
28-02-2022 06:30:00;15.72;16.77;37.92
28-02-2022 06:00:00;11.3;12.34;43.25
28-02-2022 05:30:00;9.35;10.16;45.8
28-02-2022 05:00:00;8.3;8.85;47.66
28-02-2022 04:30:00;6.92;7.02;50.63
28-02-2022 03:30:00;4.82;4.76;54.14
28-02-2022 03:00:00;4.97;5.01;55.3
28-02-2022 02:30:00;5.24;4.9;55.06
28-02-2022 02:00:00;6.67;6.37;54.5
28-02-2022 01:30:00;7.84;7.63;53.76
28-02-2022 01:00:00;7.27;6.96;
28-02-2022 00:30:00;7.11;6.88;57.56
28-02-2022 00:00:00;6.6;6.31;58.97
27-02-2022 23:30:00;7.11;6.83;59.09
27-02-2022 23:00:00;7.94;7.88;59.09
27-02-2022 22:30:00;9.03;9.01;56.42
27-02-2022 22:00:00;11.05;11.13;53.23
27-02-2022 21:30:00;11.82;12.03;53.54
27-02-2022 21:00:00;12.28;13.35;55.96
27-02-2022 20:30:00;10.54;10.84;58.61
27-02-2022 20:00:00;9.6;9.94;59.05
27-02-2022 19:30:00;10.5;10.86;58.19
27-02-2022 19:00:00;10.46;10.79;58.47
27-02-2022 18:30:00;10.21;10.96;57.74
27-02-2022 18:00:00;10.54;11.34;57.04
27-02-2022 17:30:00;9.94;10.25;60.25
27-02-2022 17:00:00;8.64;9.41;63.16
27-02-2022 16:30:00;8.07;9.22;64.48
27-02-2022 16:00:00;8.05;9.35;64.62
27-02-2022 15:30:00;7.36;8.84;64.54
27-02-2022 15:00:00;6.48;7.75;69.29
27-02-2022 14:30:00;5.68;7.04;72.78
27-02-2022 14:00:00;5.51;7.23;72.34
27-02-2022 13:30:00;6.01;7.98;69.11
27-02-2022 13:00:00;6.64;9.18;65.6
27-02-2022 12:30:00;8.36;11.61;61.27
27-02-2022 12:00:00;8.99;12.7;58.95
27-02-2022 11:30:00;8.11;11.4;58.41
27-02-2022 11:00:00;8.13;11.02;57.3
27-02-2022 10:30:00;7.61;10.54;55.98
27-02-2022 10:00:00;7.98;10.67;55.68
27-02-2022 09:30:00;8.8;11.09;54.64
27-02-2022 09:00:00;11.02;13.66;51.57
27-02-2022 08:30:00;12.18;14.55;49.83
27-02-2022 08:00:00;10.56;11.76;50.93
27-02-2022 07:30:00;8.99;9.2;51.49
27-02-2022 07:00:00;9.58;9.72;50.03
27-02-2022 06:30:00;8.59;8.26;48.06
27-02-2022 05:30:00;6.52;6.69;53.86
27-02-2022 05:00:00;6.62;6.79;54.28
27-02-2022 04:30:00;6.45;6.39;53.64
27-02-2022 04:00:00;6.64;6.79;53.35
27-02-2022 03:30:00;8.22;8.22;51.79
27-02-2022 03:00:00;10.4;10.75;
27-02-2022 02:30:00;12.13;12.34;43.29
27-02-2022 02:00:00;12.45;12.6;42.13
27-02-2022 01:30:00;10.38;10.58;46.62
27-02-2022 01:00:00;11.67;12.07;48.22
27-02-2022 00:30:00;15.32;15.76;43.77
27-02-2022 00:00:00;15.87;16.29;45.24
26-02-2022 23:30:00;15.87;16.1;46.5
26-02-2022 23:00:00;17.19;17.58;44.68
26-02-2022 22:30:00;17.31;18.4;46.02
26-02-2022 22:00:00;15.49;16.22;49.17
26-02-2022 21:30:00;18.17;18.53;46.56
26-02-2022 21:00:00;19.83;21.09;45.26
26-02-2022 20:30:00;23.22;24.0;41.15
26-02-2022 20:00:00;32.97;34.39;35.48
26-02-2022 19:30:00;35.95;37.26;35.82
26-02-2022 19:00:00;26.2;27.67;47.78
26-02-2022 18:30:00;38.96;40.22;37.9
26-02-2022 18:00:00;32.55;33.47;46.26
26-02-2022 17:30:00;17.08;17.88;62.88
26-02-2022 17:00:00;10.37;11.36;72.16
26-02-2022 16:30:00;6.39;7.13;77.13
26-02-2022 16:00:00;4.69;5.41;79.27
26-02-2022 15:30:00;4.93;5.79;78.75
26-02-2022 15:00:00;3.92;4.59;78.25
26-02-2022 14:30:00;3.35;4.53;77.43
26-02-2022 14:00:00;3.44;4.13;78.69
26-02-2022 13:30:00;3.21;4.59;79.17
26-02-2022 13:00:00;5.51;7.65;75.12
26-02-2022 12:30:00;3.9;4.93;78.51
26-02-2022 12:00:00;5.43;7.21;74.32
26-02-2022 11:30:00;6.08;7.99;73.72
26-02-2022 11:00:00;13.54;19.6;60.01
26-02-2022 10:30:00;14.0;20.43;54.06
26-02-2022 10:00:00;21.44;34.83;34.03
26-02-2022 09:30:00;22.91;37.05;30.53
26-02-2022 09:00:00;18.11;25.86;35.74
26-02-2022 08:30:00;22.17;31.86;27.04
26-02-2022 08:00:00;23.01;31.14;25.21
26-02-2022 07:30:00;22.62;25.63;22.37
26-02-2022 07:00:00;13.92;14.23;34.41
26-02-2022 06:30:00;10.38;10.71;39.53
26-02-2022 06:00:00;8.38;8.68;43.89
26-02-2022 05:30:00;9.45;9.75;41.71
26-02-2022 04:30:00;9.51;9.62;48.16
26-02-2022 04:00:00;10.6;10.92;48.52
26-02-2022 03:30:00;9.08;9.29;51.77
26-02-2022 03:00:00;9.22;9.77;53.15
26-02-2022 02:30:00;9.39;9.77;57.4
26-02-2022 02:00:00;8.78;8.82;
26-02-2022 01:30:00;8.74;9.18;60.47
26-02-2022 01:00:00;8.61;8.93;61.81
26-02-2022 00:30:00;11.48;11.67;61.01
26-02-2022 00:00:00;9.77;10.16;62.92
25-02-2022 23:30:00;14.88;15.51;56.8
25-02-2022 23:00:00;9.35;9.73;62.51
25-02-2022 22:30:00;18.03;19.07;55.34
25-02-2022 22:00:00;9.29;10.12;63.72
25-02-2022 21:30:00;9.58;10.0;64.74
25-02-2022 21:00:00;7.76;8.41;66.54
25-02-2022 20:30:00;8.89;10.29;66.2
25-02-2022 20:00:00;15.85;18.76;60.03
25-02-2022 19:30:00;8.76;9.56;67.39
25-02-2022 19:00:00;7.1;7.78;71.45
25-02-2022 18:30:00;28.9;41.86;54.8
25-02-2022 18:00:00;6.1;7.0;76.56
25-02-2022 17:30:00;11.4;13.31;72.26
25-02-2022 17:00:00;11.9;15.13;72.6
25-02-2022 16:30:00;5.83;7.11;80.05
25-02-2022 16:00:00;5.72;7.06;80.29
25-02-2022 15:30:00;5.43;6.9;81.48
25-02-2022 15:00:00;5.16;7.04;82.04
25-02-2022 14:30:00;3.81;5.09;84.62
25-02-2022 14:00:00;3.84;4.92;84.78
25-02-2022 13:30:00;3.94;5.28;87.09
25-02-2022 13:00:00;2.6;3.48;87.61
25-02-2022 12:30:00;3.08;4.17;83.6
25-02-2022 12:00:00;3.35;3.96;81.34
25-02-2022 11:30:00;3.77;5.18;81.32
25-02-2022 11:00:00;4.05;5.62;81.58
25-02-2022 10:30:00;4.38;5.76;82.42
25-02-2022 10:00:00;5.22;6.29;79.01
25-02-2022 09:30:00;6.14;7.48;76.0
25-02-2022 09:00:00;5.34;6.66;76.63
25-02-2022 08:30:00;8.68;10.27;70.93
25-02-2022 08:00:00;9.79;11.65;68.17
25-02-2022 07:30:00;10.1;11.69;67.08
25-02-2022 07:00:00;8.87;10.21;67.85
25-02-2022 06:30:00;7.55;8.7;68.69
25-02-2022 06:00:00;6.25;7.04;66.2
25-02-2022 05:30:00;4.84;5.45;69.21
25-02-2022 05:00:00;3.65;3.96;71.33
25-02-2022 04:30:00;3.58;4.11;72.72
25-02-2022 03:30:00;1.4;1.51;77.67
25-02-2022 03:00:00;1.42;1.43;76.83
25-02-2022 02:30:00;1.43;1.38;73.12
25-02-2022 02:00:00;1.45;1.74;72.52
25-02-2022 01:30:00;1.61;1.84;74.12
25-02-2022 00:30:00;1.74;1.63;70.23
25-02-2022 00:00:00;1.78;1.89;70.15
24-02-2022 23:30:00;2.85;2.79;66.42
24-02-2022 23:00:00;5.01;5.34;63.38
24-02-2022 22:30:00;4.28;4.05;66.68
24-02-2022 22:00:00;4.78;5.26;69.11
24-02-2022 21:30:00;5.93;6.14;69.21
24-02-2022 21:00:00;6.6;6.94;71.21
24-02-2022 20:30:00;5.41;5.55;73.32
24-02-2022 20:00:00;5.78;5.97;74.16
24-02-2022 19:30:00;5.62;5.58;74.96
24-02-2022 19:00:00;8.17;8.43;75.36
24-02-2022 18:30:00;6.46;6.64;79.59
24-02-2022 18:00:00;5.6;6.12;82.44
24-02-2022 17:30:00;4.82;4.84;81.3
24-02-2022 17:00:00;8.2;8.51;78.63
24-02-2022 16:30:00;11.48;12.89;76.67
24-02-2022 16:00:00;13.43;14.54;74.34
24-02-2022 15:30:00;15.7;17.67;70.71
24-02-2022 15:00:00;12.81;15.26;74.96
24-02-2022 14:30:00;8.8;9.79;79.37
24-02-2022 14:00:00;10.33;11.07;79.55
24-02-2022 13:30:00;4.19;4.86;86.77
24-02-2022 13:00:00;4.36;4.9;84.46
24-02-2022 12:30:00;4.32;4.82;81.7
24-02-2022 12:00:00;4.38;5.24;81.03
24-02-2022 11:30:00;4.55;5.14;80.27
24-02-2022 11:00:00;5.72;7.84;78.37
24-02-2022 10:30:00;6.25;8.13;75.86
24-02-2022 10:00:00;6.73;8.11;75.64
24-02-2022 09:30:00;10.16;12.51;73.32
24-02-2022 09:00:00;8.45;9.52;75.06
24-02-2022 08:30:00;12.22;13.96;72.32
24-02-2022 08:00:00;21.17;23.64;64.68
24-02-2022 07:30:00;17.82;19.58;67.16
24-02-2022 07:00:00;21.29;22.2;64.4
24-02-2022 06:30:00;12.7;12.99;73.72
24-02-2022 05:30:00;2.7;2.49;86.65
24-02-2022 05:00:00;3.92;4.23;80.47
24-02-2022 04:30:00;4.59;4.99;77.77
24-02-2022 04:00:00;3.56;3.79;79.49
24-02-2022 03:30:00;3.67;3.58;80.11
24-02-2022 03:00:00;3.29;3.27;
24-02-2022 02:30:00;3.19;3.06;81.17
24-02-2022 02:00:00;3.21;3.31;81.32
24-02-2022 01:30:00;3.6;3.82;80.77
24-02-2022 01:00:00;4.25;4.23;79.41
24-02-2022 00:30:00;4.93;5.26;76.67
24-02-2022 00:00:00;5.09;5.55;75.62
23-02-2022 23:30:00;4.88;5.16;75.84
23-02-2022 23:00:00;4.28;4.63;77.85
23-02-2022 22:30:00;3.79;3.96;78.53
23-02-2022 22:00:00;4.32;4.59;78.75
23-02-2022 21:30:00;3.79;4.05;79.17
23-02-2022 21:00:00;3.67;4.34;80.29
23-02-2022 20:30:00;3.56;3.98;80.89
23-02-2022 20:00:00;3.75;4.13;80.87
23-02-2022 19:30:00;3.79;4.25;79.69
23-02-2022 19:00:00;4.05;4.61;78.17
23-02-2022 18:30:00;4.38;4.93;77.93
23-02-2022 18:00:00;4.97;5.32;77.43
23-02-2022 17:30:00;5.45;6.5;77.37
23-02-2022 17:00:00;6.83;7.96;76.44
23-02-2022 16:30:00;6.79;7.9;76.91
23-02-2022 16:00:00;5.7;6.85;78.65
23-02-2022 15:30:00;5.57;7.88;78.55
23-02-2022 15:00:00;5.85;8.95;77.57
23-02-2022 14:30:00;5.34;7.42;77.39
23-02-2022 14:00:00;5.22;7.11;77.59
23-02-2022 13:30:00;4.51;5.95;77.65
23-02-2022 13:00:00;4.49;6.16;77.63
23-02-2022 12:30:00;3.61;4.8;78.81
23-02-2022 12:00:00;2.91;3.84;80.33
23-02-2022 11:30:00;2.91;3.96;81.09
23-02-2022 11:00:00;3.5;4.44;79.19
23-02-2022 10:30:00;4.15;5.13;78.13
23-02-2022 10:00:00;4.26;5.41;78.17
23-02-2022 09:30:00;5.79;7.73;74.92
23-02-2022 09:00:00;6.23;7.63;75.24
23-02-2022 08:30:00;7.61;8.91;74.42
23-02-2022 08:00:00;8.36;9.24;74.14
23-02-2022 07:30:00;6.71;7.31;77.55
23-02-2022 07:00:00;6.06;6.41;77.73
23-02-2022 06:30:00;6.83;7.42;76.71
23-02-2022 06:00:00;3.06;3.44;82.34
23-02-2022 05:30:00;2.91;3.04;83.32
23-02-2022 04:30:00;1.4;1.01;84.04
23-02-2022 04:00:00;0.88;0.63;84.26
23-02-2022 03:30:00;0.67;0.1;85.5
23-02-2022 03:00:00;0.77;0.77;86.69
23-02-2022 02:30:00;0.77;0.69;87.45
23-02-2022 02:00:00;0.77;0.59;
23-02-2022 01:30:00;0.73;0.46;90.88
23-02-2022 01:00:00;1.11;0.88;88.41
23-02-2022 00:30:00;1.61;1.2;85.76
23-02-2022 00:00:00;2.41;2.31;82.96
22-02-2022 23:30:00;1.57;1.38;84.76
22-02-2022 23:00:00;2.01;1.89;82.62
22-02-2022 22:30:00;1.43;1.24;84.78
22-02-2022 22:00:00;1.61;1.66;84.52
22-02-2022 21:30:00;1.97;1.74;81.13
22-02-2022 21:00:00;2.43;2.2;82.56
22-02-2022 20:30:00;4.67;4.53;72.08
22-02-2022 20:00:00;9.2;9.01;56.96
22-02-2022 19:30:00;10.96;11.53;58.19
22-02-2022 19:00:00;7.46;7.55;63.58
22-02-2022 18:30:00;5.97;6.2;67.41
22-02-2022 18:00:00;6.1;6.75;68.63
22-02-2022 17:30:00;5.72;6.25;70.91
22-02-2022 17:00:00;6.37;7.23;71.96
22-02-2022 16:30:00;9.29;10.65;70.29
22-02-2022 16:00:00;10.02;11.59;70.03
22-02-2022 15:30:00;7.38;8.17;70.27
22-02-2022 15:00:00;9.28;11.32;66.64
22-02-2022 14:30:00;10.17;11.8;62.57
22-02-2022 14:00:00;13.43;16.58;56.9
22-02-2022 13:30:00;14.25;18.07;54.82
22-02-2022 13:00:00;12.13;15.11;55.7
22-02-2022 12:30:00;11.21;14.17;57.66
22-02-2022 12:00:00;8.84;10.84;65.0
22-02-2022 11:30:00;8.82;10.82;67.79
22-02-2022 11:00:00;13.04;15.97;63.46
22-02-2022 10:30:00;15.57;18.86;60.59
22-02-2022 10:00:00;24.73;30.22;49.51
22-02-2022 09:30:00;44.6;68.28;30.0
22-02-2022 09:00:00;51.66;70.25;25.62
22-02-2022 08:30:00;70.0;128.21;10.04
22-02-2022 08:00:00;63.09;96.58;13.55
22-02-2022 07:30:00;30.62;37.33;47.22
22-02-2022 07:00:00;7.98;8.26;65.62
22-02-2022 06:30:00;8.7;9.08;63.42
22-02-2022 06:00:00;11.34;11.38;62.05
22-02-2022 05:30:00;8.89;8.8;63.72
22-02-2022 05:00:00;11.8;11.76;61.15
22-02-2022 04:30:00;4.07;3.65;69.17
22-02-2022 03:30:00;2.41;2.49;68.09
22-02-2022 03:00:00;2.7;2.7;67.3
22-02-2022 02:30:00;2.35;2.3;69.55
22-02-2022 02:00:00;2.75;2.68;68.67
22-02-2022 01:30:00;3.25;3.4;67.14
22-02-2022 01:00:00;3.81;4.07;
22-02-2022 00:30:00;3.61;3.58;68.85
22-02-2022 00:00:00;4.61;4.76;67.14
21-02-2022 23:30:00;5.53;5.57;66.16
21-02-2022 23:00:00;5.16;5.24;67.35
21-02-2022 22:30:00;6.64;7.17;66.18
21-02-2022 22:00:00;7.55;7.69;64.9
21-02-2022 21:30:00;7.63;7.78;63.24
21-02-2022 21:00:00;7.42;7.57;63.24
21-02-2022 20:30:00;7.32;7.73;63.42
21-02-2022 20:00:00;5.49;5.7;67.79
21-02-2022 19:30:00;5.03;5.89;69.35
21-02-2022 19:00:00;3.94;4.28;69.33
21-02-2022 18:30:00;3.71;4.09;70.19
21-02-2022 18:00:00;3.81;4.7;69.59
21-02-2022 17:30:00;4.21;4.67;70.79
21-02-2022 17:00:00;4.09;4.55;75.86
21-02-2022 16:30:00;4.63;5.28;81.48
21-02-2022 16:00:00;4.9;5.36;83.76
21-02-2022 15:30:00;5.13;6.29;84.76
21-02-2022 15:00:00;5.76;7.42;85.22
21-02-2022 14:30:00;5.18;6.85;86.23
21-02-2022 14:00:00;5.22;7.06;85.93
21-02-2022 13:30:00;4.65;6.04;86.53
21-02-2022 13:00:00;5.03;6.46;86.15
21-02-2022 12:30:00;3.96;5.36;86.29
21-02-2022 12:00:00;4.9;6.33;85.82
21-02-2022 11:30:00;3.65;4.72;86.23
21-02-2022 11:00:00;5.2;6.39;85.08
21-02-2022 10:30:00;4.32;4.97;86.69
21-02-2022 10:00:00;5.3;5.85;82.36
21-02-2022 09:30:00;4.44;4.99;77.95
21-02-2022 09:00:00;5.74;6.37;75.58
21-02-2022 08:30:00;7.31;7.96;70.09
21-02-2022 08:00:00;6.92;7.67;65.1
