Recorded,NO2,NOx,O3,heat_index,rh,pressure,wdir,wdir_cardinal,wspd
2019-12-12 10:00:00,16.26,24.86,24.59,3.0,93.0,995.65,170.0,S,13.0
2019-12-12 10:30:00,16.74,23.07,28.44,3.0,93.0,995.65,170.0,S,17.0
2019-12-12 11:00:00,16.35,22.94,24.45,3.0,93.0,995.65,170.0,S,15.0
2019-12-12 11:30:00,15.57,21.98,28.84,3.0,93.0,994.65,160.0,SSE,13.0
2019-12-12 12:00:00,14.91,20.59,34.69,3.0,93.0,994.65,160.0,SSE,13.0
2019-12-12 12:30:00,15.16,21.16,35.92,3.0,100.0,994.65,170.0,S,15.0
2019-12-12 13:00:00,15.77,22.01,30.83,4.0,93.0,993.65,160.0,SSE,13.0
2019-12-12 13:30:00,15.34,20.64,34.41,4.0,93.0,993.65,170.0,S,15.0
2019-12-12 14:00:00,17.04,23.08,33.13,4.0,93.0,992.65,170.0,S,19.0
2019-12-12 14:30:00,17.63,23.43,30.93,5.0,87.0,992.65,180.0,S,22.0
2019-12-12 15:00:00,18.46,24.04,23.97,5.0,87.0,992.65,170.0,S,20.0
2019-12-12 15:30:00,18.33,23.28,22.73,5.0,93.0,991.65,170.0,S,17.0
2019-12-12 16:00:00,18.65,23.03,22.81,5.0,93.0,991.65,180.0,S,17.0
2019-12-12 16:30:00,16.71,20.78,25.49,5.0,87.0,991.65,180.0,S,17.0
2019-12-12 17:00:00,16.25,19.7,26.88,5.0,93.0,991.65,190.0,S,15.0
2019-12-12 17:30:00,16.78,21.19,27.96,4.0,93.0,991.65,190.0,S,11.0
2019-12-12 18:00:00,15.38,21.84,22.93,3.0,93.0,991.65,180.0,S,13.0
2019-12-12 18:30:00,20.64,22.46,26.32,2.0,100.0,991.65,180.0,S,13.0
2019-12-12 19:00:00,19.14,20.62,32.23,2.0,100.0,991.65,180.0,S,13.0
2019-12-12 19:30:00,18.0,18.52,32.07,2.0,100.0,991.65,180.0,S,17.0
2019-12-12 20:00:00,12.02,14.75,37.86,2.0,100.0,991.65,180.0,S,17.0
2019-12-12 20:30:00,11.91,14.13,38.2,2.0,93.0,990.65,170.0,S,17.0
2019-12-12 21:00:00,11.88,14.09,38.22,2.0,93.0,990.65,170.0,S,15.0
2019-12-12 21:30:00,11.17,12.32,40.63,2.0,100.0,990.65,170.0,S,15.0
2019-12-12 22:00:00,11.15,12.2,41.47,2.0,100.0,990.65,170.0,S,19.0
2019-12-12 22:30:00,9.88,11.83,43.69,2.0,93.0,990.65,180.0,S,17.0
2019-12-12 23:00:00,8.57,10.77,45.3,2.0,93.0,990.65,170.0,S,15.0
2019-12-12 23:30:00,7.74,9.33,46.32,2.0,93.0,990.65,160.0,SSE,17.0
2019-12-13 00:00:00,6.78,7.79,46.96,2.0,93.0,990.65,160.0,SSE,20.0
2019-12-13 00:30:00,7.58,9.35,46.02,2.0,93.0,989.65,160.0,SSE,19.0
2019-12-13 01:00:00,7.71,7.77,40.13,1.0,100.0,989.65,160.0,SSE,15.0
2019-12-13 01:30:00,7.5,7.79,40.43,1.0,100.0,989.65,160.0,SSE,15.0
2019-12-13 02:00:00,7.45,8.16,41.4,1.0,93.0,988.65,150.0,SSE,15.0
2019-12-13 02:30:00,7.13,7.54,42.37,0.0,93.0,988.65,110.0,ESE,11.0
2019-12-13 03:00:00,6.83,7.54,44.48,0.0,100.0,988.65,100.0,E,15.0
2019-12-13 03:30:00,6.2,7.55,47.58,1.0,93.0,988.65,120.0,ESE,13.0
2019-12-13 04:00:00,6.51,7.76,48.91,1.0,93.0,987.65,130.0,SE,17.0
2019-12-13 04:30:00,6.59,7.89,48.97,1.0,93.0,987.65,120.0,ESE,15.0
2019-12-13 05:00:00,6.84,8.49,47.2,1.0,93.0,987.65,120.0,ESE,19.0
2019-12-13 05:30:00,7.08,9.09,45.44,2.0,87.0,986.65,120.0,ESE,20.0
2019-12-13 06:00:00,8.97,10.71,42.63,2.0,87.0,985.65,120.0,ESE,20.0
2019-12-13 06:30:00,9.25,12.28,44.92,2.0,87.0,985.65,120.0,ESE,22.0
2019-12-13 07:00:00,10.68,14.53,48.38,3.0,87.0,985.65,130.0,SE,24.0
2019-12-13 07:30:00,12.84,17.92,48.44,3.0,87.0,984.65,120.0,ESE,30.0
2019-12-13 08:00:00,11.92,18.76,46.58,4.0,81.0,984.65,130.0,SE,31.0
2019-12-13 08:30:00,14.31,23.1,45.04,4.0,81.0,984.65,130.0,SE,28.0
2019-12-13 09:00:00,10.8,15.44,47.38,4.0,81.0,984.65,130.0,SE,28.0
2019-12-13 09:30:00,14.61,22.64,42.63,4.0,81.0,984.65,140.0,SE,31.0
2019-12-13 10:00:00,13.86,22.14,43.49,4.0,81.0,984.65,130.0,SE,28.0
2019-12-13 10:30:00,10.65,15.02,44.78,4.0,81.0,984.65,130.0,SE,30.0
2019-12-13 11:00:00,11.35,16.51,42.67,4.0,81.0,984.65,130.0,SE,31.0
2019-12-13 11:30:00,11.58,17.71,42.07,4.0,81.0,984.65,130.0,SE,28.0
2019-12-13 12:00:00,11.89,18.17,40.81,4.0,81.0,984.65,130.0,SE,33.0
2019-12-13 12:30:00,11.09,15.97,43.77,4.0,81.0,984.65,130.0,SE,26.0
2019-12-13 13:00:00,11.25,15.53,45.56,4.0,81.0,984.65,130.0,SE,28.0
2019-12-13 13:30:00,12.17,16.53,44.9,5.0,76.0,983.65,130.0,SE,31.0
2019-12-13 14:00:00,13.38,17.73,47.34,5.0,81.0,983.65,130.0,SE,28.0
2019-12-13 14:30:00,12.43,16.43,49.79,5.0,81.0,983.65,130.0,SE,28.0
2019-12-13 15:00:00,14.38,17.05,46.4,5.0,81.0,983.65,130.0,SE,30.0
2019-12-13 15:30:00,14.18,16.97,48.64,5.0,76.0,983.65,120.0,ESE,33.0
2019-12-13 16:00:00,12.3,15.83,55.52,5.0,76.0,983.65,120.0,ESE,30.0
2019-12-13 16:30:00,13.81,16.47,51.45,5.0,76.0,983.65,120.0,ESE,31.0
2019-12-13 17:00:00,16.25,19.7,42.71,5.0,76.0,983.65,120.0,ESE,26.0
2019-12-13 17:30:00,16.34,18.46,43.91,5.0,70.0,983.65,130.0,SE,28.0
2019-12-13 18:00:00,15.2,16.69,47.16,5.0,76.0,983.65,120.0,ESE,24.0
2019-12-13 18:30:00,19.02,22.46,38.68,5.0,76.0,983.65,120.0,ESE,24.0
2019-12-13 19:00:00,11.91,15.56,43.17,5.0,81.0,983.65,120.0,ESE,28.0
2019-12-13 19:30:00,11.61,15.29,46.66,4.0,81.0,983.65,120.0,ESE,26.0
2019-12-13 20:00:00,10.89,13.33,47.42,4.0,87.0,983.65,110.0,ESE,22.0
2019-12-13 20:30:00,8.98,11.03,50.17,5.0,81.0,983.65,110.0,ESE,22.0
2019-12-13 21:00:00,9.16,11.58,47.96,4.0,81.0,983.65,120.0,ESE,20.0
2019-12-13 21:30:00,9.71,11.92,45.14,4.0,81.0,983.65,130.0,SE,17.0
2019-12-13 22:00:00,10.65,12.2,41.15,4.0,81.0,983.65,130.0,SE,11.0
2019-12-13 22:30:00,10.45,11.83,35.92,4.0,81.0,982.65,140.0,SE,19.0
2019-12-13 23:00:00,10.25,11.54,33.01,4.0,81.0,982.65,130.0,SE,19.0
2019-12-13 23:30:00,10.28,11.33,31.85,4.0,81.0,982.65,120.0,ESE,13.0
2019-12-14 00:00:00,9.34,9.84,35.44,4.0,87.0,981.65,120.0,ESE,9.0
2019-12-14 00:30:00,7.2,8.8,44.16,4.0,87.0,981.65,120.0,ESE,11.0
2019-12-14 01:00:00,7.44,7.77,44.52,4.0,87.0,981.65,140.0,SE,13.0
2019-12-14 01:30:00,6.57,7.79,44.76,4.0,87.0,981.65,140.0,SE,13.0
2019-12-14 02:00:00,6.65,8.16,43.33,4.0,81.0,981.65,140.0,SE,17.0
2019-12-14 02:30:00,6.6,7.54,41.41,3.0,87.0,980.65,140.0,SE,13.0
2019-12-14 03:00:00,6.65,8.04,39.46,3.0,87.0,980.65,140.0,SE,15.0
2019-12-14 03:30:00,6.7,8.54,37.5,3.0,81.0,980.65,130.0,SE,15.0
2019-12-14 04:00:00,6.75,8.62,38.6,2.0,87.0,979.65,130.0,SE,11.0
2019-12-14 04:30:00,6.39,8.41,38.22,1.0,93.0,979.65,100.0,E,13.0
2019-12-14 05:00:00,7.15,8.62,36.1,2.0,87.0,979.65,130.0,SE,13.0
2019-12-14 05:30:00,6.94,8.41,35.52,2.0,87.0,979.65,130.0,SE,19.0
2019-12-14 06:00:00,6.38,7.82,39.34,2.0,87.0,978.65,140.0,SE,17.0
2019-12-14 06:30:00,5.81,7.23,43.15,2.0,87.0,978.65,130.0,SE,15.0
2019-12-14 07:00:00,6.12,7.7,42.13,2.0,87.0,978.65,120.0,ESE,13.0
2019-12-14 07:30:00,5.97,6.89,41.43,2.0,87.0,978.65,130.0,SE,20.0
2019-12-14 08:00:00,6.73,7.67,39.75,2.0,87.0,978.65,130.0,SE,20.0
2019-12-14 08:30:00,8.43,10.26,36.08,2.0,93.0,978.65,130.0,SE,17.0
2019-12-14 09:00:00,9.03,11.52,34.98,3.0,87.0,977.65,120.0,ESE,17.0
2019-12-14 09:30:00,9.26,11.7,32.47,2.0,93.0,977.65,130.0,SE,20.0
2019-12-14 10:00:00,11.21,14.84,26.36,2.0,93.0,977.65,120.0,ESE,20.0
2019-12-14 10:30:00,11.89,15.91,21.97,3.0,93.0,977.65,120.0,ESE,20.0
2019-12-14 11:00:00,13.56,19.29,17.92,3.0,93.0,977.65,120.0,ESE,22.0
2019-12-14 11:30:00,13.78,20.3,15.39,3.0,93.0,977.65,130.0,SE,24.0
2019-12-14 12:00:00,14.91,20.59,13.43,3.0,93.0,977.65,130.0,SE,26.0
2019-12-14 12:30:00,15.16,21.16,9.22,3.0,93.0,977.65,130.0,SE,24.0
2019-12-14 13:00:00,15.77,22.01,10.58,3.0,100.0,977.65,130.0,SE,22.0
2019-12-14 13:30:00,15.34,20.64,10.7,4.0,93.0,976.65,130.0,SE,22.0
2019-12-14 14:00:00,17.04,23.08,11.69,4.0,93.0,976.65,130.0,SE,20.0
2019-12-14 14:30:00,17.63,23.43,13.39,4.0,93.0,976.65,130.0,SE,20.0
2019-12-14 15:00:00,18.46,24.04,14.69,4.0,100.0,976.65,130.0,SE,17.0
2019-12-14 15:30:00,18.33,23.28,16.62,4.0,100.0,976.65,140.0,SE,17.0
2019-12-14 16:00:00,18.65,23.03,20.04,4.0,100.0,977.65,140.0,SE,15.0
2019-12-14 16:30:00,16.71,20.78,23.67,4.0,100.0,977.65,130.0,SE,13.0
2019-12-14 17:00:00,16.25,19.7,24.01,4.0,100.0,977.65,120.0,ESE,15.0
2019-12-14 17:30:00,16.78,21.19,25.03,5.0,93.0,977.65,120.0,ESE,15.0
2019-12-14 18:00:00,14.38,16.69,36.62,5.0,93.0,977.65,130.0,SE,11.0
2019-12-14 18:30:00,14.17,17.43,39.77,5.0,93.0,977.65,140.0,SE,11.0
2019-12-14 19:00:00,13.09,15.59,40.27,5.0,93.0,977.65,150.0,SSE,11.0
2019-12-14 19:30:00,10.7,13.32,42.23,4.0,100.0,977.65,160.0,SSE,7.0
2019-12-14 20:00:00,12.02,14.49,38.58,4.0,100.0,977.65,170.0,S,9.0
2019-12-14 20:30:00,11.91,14.13,35.24,4.0,100.0,978.65,170.0,S,9.0
2019-12-14 21:00:00,11.88,14.09,35.5,4.0,100.0,978.65,160.0,SSE,9.0
2019-12-14 21:30:00,8.82,10.25,42.85,4.0,100.0,978.65,160.0,SSE,9.0
2019-12-14 22:00:00,6.73,8.21,50.53,4.0,100.0,978.65,180.0,S,11.0
2019-12-14 22:30:00,4.81,6.67,55.4,4.0,100.0,979.65,170.0,S,11.0
2019-12-14 23:00:00,4.92,6.56,60.97,5.0,93.0,979.65,200.0,SSW,13.0
2019-12-14 23:30:00,2.88,4.34,68.69,5.0,93.0,979.65,210.0,SSW,15.0
2019-12-15 00:00:00,2.2,3.16,72.83,5.0,93.0,980.65,200.0,SSW,19.0
2019-12-15 00:30:00,2.18,2.38,73.8,5.0,93.0,980.65,210.0,SSW,22.0
2019-12-15 01:00:00,2.26,2.98,74.02,5.0,93.0,980.65,230.0,SW,26.0
2019-12-15 01:30:00,1.58,2.45,74.23,5.0,93.0,981.65,230.0,SW,26.0
2019-12-15 02:00:00,1.19,2.04,74.27,5.0,93.0,981.65,240.0,WSW,28.0
2019-12-15 02:30:00,1.45,2.48,73.46,5.0,93.0,982.65,240.0,WSW,31.0
2019-12-15 03:00:00,1.19,1.83,71.49,5.0,93.0,982.65,230.0,SW,26.0
2019-12-15 03:30:00,1.63,2.19,72.26,5.0,93.0,983.65,230.0,SW,31.0
2019-12-15 04:00:00,1.96,2.65,70.74,5.0,87.0,983.65,230.0,SW,30.0
2019-12-15 04:30:00,2.29,3.11,69.21,5.0,87.0,984.65,240.0,WSW,37.0
2019-12-15 05:00:00,2.36,3.84,69.14,4.0,93.0,984.65,230.0,SW,24.0
2019-12-15 05:30:00,1.89,2.35,68.65,4.0,87.0,984.65,210.0,SSW,19.0
2019-12-15 06:00:00,1.42,2.17,67.21,4.0,87.0,984.65,200.0,SSW,22.0
2019-12-15 06:30:00,2.34,3.56,66.15,4.0,87.0,984.65,210.0,SSW,26.0
2019-12-15 07:00:00,3.2,3.68,64.96,4.0,87.0,984.65,200.0,SSW,22.0
2019-12-15 07:30:00,3.41,4.23,66.31,4.0,87.0,984.65,200.0,SSW,22.0
2019-12-15 08:00:00,3.7,4.63,67.22,3.0,87.0,984.65,190.0,S,20.0
2019-12-15 08:30:00,3.94,4.71,67.89,3.0,87.0,984.65,190.0,S,19.0
2019-12-15 09:00:00,5.69,7.19,65.6,2.0,93.0,984.65,170.0,S,11.0
2019-12-15 09:30:00,8.34,9.71,66.02,3.0,93.0,983.65,160.0,SSE,15.0
2019-12-15 10:00:00,7.61,8.24,67.51,3.0,93.0,983.65,160.0,SSE,17.0
2019-12-15 10:30:00,5.35,7.25,74.98,4.0,87.0,983.65,150.0,SSE,20.0
2019-12-15 11:00:00,6.68,8.5,75.86,4.0,87.0,983.65,150.0,SSE,17.0
2019-12-15 11:30:00,8.88,10.26,76.73,4.0,87.0,982.65,140.0,SE,20.0
2019-12-15 12:00:00,8.33,10.07,72.8,3.0,93.0,981.65,140.0,SE,24.0
2019-12-15 12:30:00,6.94,8.42,69.91,2.0,93.0,980.65,120.0,ESE,30.0
2019-12-15 13:00:00,6.84,8.11,73.44,2.0,100.0,979.65,100.0,E,31.0
2019-12-15 13:30:00,8.65,10.34,79.21,2.0,93.0,977.65,100.0,E,31.0
2019-12-15 14:00:00,8.78,10.1,79.65,3.0,100.0,976.65,110.0,ESE,22.0
2019-12-15 14:30:00,11.58,13.56,76.26,3.0,100.0,976.65,180.0,S,20.0
2019-12-15 15:00:00,12.43,15.65,61.25,3.0,100.0,976.65,210.0,SSW,26.0
2019-12-15 15:30:00,7.7,8.87,65.34,3.0,100.0,976.65,240.0,WSW,17.0
2019-12-15 16:00:00,6.97,8.37,68.97,2.0,100.0,977.65,280.0,W,13.0
2019-12-15 16:30:00,7.31,9.0,76.3,2.0,93.0,977.65,280.0,W,15.0
2019-12-15 17:00:00,6.68,8.92,78.95,2.0,100.0,978.65,270.0,W,22.0
2019-12-15 17:30:00,6.71,7.79,79.17,3.0,100.0,980.65,280.0,W,26.0
2019-12-15 18:00:00,5.37,6.45,80.21,4.0,93.0,982.65,310.0,NW,28.0
2019-12-15 18:30:00,4.33,5.22,79.23,4.0,93.0,984.65,300.0,WNW,30.0
2019-12-15 19:00:00,8.18,9.15,68.61,4.0,93.0,985.65,300.0,WNW,20.0
2019-12-15 19:30:00,4.35,5.27,73.04,5.0,87.0,986.65,290.0,WNW,24.0
2019-12-15 20:00:00,6.39,7.84,71.25,4.0,93.0,988.65,290.0,WNW,22.0
2019-12-15 20:30:00,7.97,9.23,68.63,4.0,93.0,989.65,280.0,W,19.0
2019-12-15 21:00:00,6.34,7.34,70.61,4.0,93.0,990.65,260.0,W,15.0
2019-12-15 21:30:00,5.3,6.06,70.53,3.0,100.0,990.65,240.0,WSW,17.0
2019-12-15 22:00:00,4.09,5.04,70.38,3.0,100.0,991.65,240.0,WSW,15.0
2019-12-15 22:30:00,4.51,5.61,68.67,4.0,93.0,992.65,230.0,SW,20.0
2019-12-15 23:00:00,2.81,3.18,71.5,4.0,93.0,992.65,220.0,SW,19.0
2019-12-15 23:30:00,2.52,3.28,72.08,4.0,93.0,993.65,220.0,SW,13.0
2019-12-16 00:00:00,1.71,2.44,73.59,4.0,93.0,993.65,220.0,SW,15.0
2019-12-16 00:30:00,2.54,3.38,68.43,5.0,87.0,994.65,240.0,WSW,28.0
2019-12-16 01:00:00,2.2,2.78,68.3,4.0,93.0,994.65,240.0,WSW,19.0
2019-12-16 01:30:00,2.26,2.83,66.89,4.0,93.0,995.65,240.0,WSW,19.0
2019-12-16 02:00:00,2.97,3.41,66.66,4.0,93.0,995.65,230.0,SW,20.0
2019-12-16 02:30:00,1.97,2.88,66.43,3.0,93.0,996.65,220.0,SW,19.0
2019-12-16 03:00:00,2.89,3.49,67.16,3.0,93.0,996.65,220.0,SW,20.0
2019-12-16 03:30:00,3.85,4.93,64.75,3.0,93.0,996.65,220.0,SW,24.0
2019-12-16 04:00:00,4.95,6.05,64.27,3.0,93.0,996.65,220.0,SW,24.0
2019-12-16 04:30:00,4.66,5.71,62.78,3.0,93.0,997.65,220.0,SW,22.0
2019-12-16 05:00:00,7.19,8.18,60.62,3.0,87.0,997.65,210.0,SSW,22.0
2019-12-16 05:30:00,9.72,10.64,58.47,3.0,87.0,997.65,210.0,SSW,19.0
2019-12-16 06:00:00,17.11,21.69,49.03,3.0,93.0,997.65,200.0,SSW,15.0
2019-12-16 06:30:00,25.22,34.32,39.1,3.0,93.0,997.65,190.0,S,17.0
2019-12-16 07:00:00,30.19,28.37,36.82,4.0,87.0,997.65,190.0,S,15.0
2019-12-16 07:30:00,20.22,33.53,38.82,4.0,87.0,997.65,190.0,S,15.0
2019-12-16 08:00:00,19.73,30.73,42.71,4.0,87.0,997.65,190.0,S,13.0
2019-12-16 08:30:00,18.0,31.66,46.82,4.0,93.0,997.65,190.0,S,13.0
2019-12-16 09:00:00,16.21,23.41,48.4,5.0,93.0,997.65,180.0,S,22.0
2019-12-16 09:30:00,18.93,22.64,48.4,5.0,93.0,997.65,190.0,S,24.0
2019-12-16 10:00:00,15.32,18.65,52.35,5.0,93.0,997.65,200.0,SSW,28.0
2019-12-16 10:30:00,12.4,15.63,61.83,5.0,93.0,997.65,200.0,SSW,28.0
2019-12-16 11:00:00,11.75,14.16,70.19,5.0,93.0,997.65,220.0,SW,28.0
2019-12-16 11:30:00,13.78,16.26,64.78,5.0,93.0,997.65,210.0,SSW,26.0
2019-12-16 12:00:00,13.09,16.68,63.46,5.0,93.0,997.65,210.0,SSW,31.0
2019-12-16 12:30:00,15.16,21.16,59.07,5.0,87.0,997.65,220.0,SW,33.0
2019-12-16 13:00:00,15.77,22.01,48.97,5.0,87.0,997.65,220.0,SW,33.0
2019-12-16 13:30:00,15.34,20.64,59.81,4.0,93.0,997.65,200.0,SSW,26.0
2019-12-16 14:00:00,17.04,23.08,55.98,4.0,93.0,997.65,200.0,SSW,26.0
2019-12-16 14:30:00,17.63,22.57,56.54,5.0,93.0,997.65,190.0,S,22.0
2019-12-16 15:00:00,18.46,24.04,49.33,5.0,93.0,997.65,210.0,SSW,24.0
2019-12-16 15:30:00,18.33,23.28,45.4,5.0,93.0,997.65,210.0,SSW,20.0
2019-12-16 16:00:00,18.65,23.03,49.93,5.0,93.0,997.65,210.0,SSW,19.0
2019-12-16 16:30:00,16.71,20.78,56.06,5.0,93.0,997.65,200.0,SSW,20.0
2019-12-16 17:00:00,16.25,19.7,41.61,5.0,93.0,997.65,200.0,SSW,17.0
2019-12-16 17:30:00,16.78,21.19,34.94,5.0,93.0,998.65,220.0,SW,15.0
2019-12-16 18:00:00,15.38,21.84,33.55,5.0,93.0,998.65,240.0,WSW,13.0
2019-12-16 18:30:00,20.64,22.46,41.41,5.0,93.0,998.65,210.0,SSW,13.0
2019-12-16 19:00:00,13.09,20.55,48.77,4.0,100.0,998.65,280.0,W,4.0
2019-12-16 19:30:00,10.62,12.35,59.87,4.0,100.0,998.65,190.0,S,13.0
2019-12-16 20:00:00,9.71,10.93,59.17,5.0,93.0,998.65,190.0,S,17.0
2019-12-16 20:30:00,7.06,7.99,61.35,5.0,93.0,998.65,200.0,SSW,15.0
2019-12-16 21:00:00,8.24,9.15,60.85,5.0,93.0,998.65,210.0,SSW,19.0
2019-12-16 21:30:00,7.55,8.67,61.93,5.0,93.0,999.64,250.0,WSW,17.0
2019-12-16 22:00:00,6.53,7.49,62.76,5.0,93.0,999.64,230.0,SW,15.0
2019-12-16 22:30:00,5.46,6.49,63.66,5.0,93.0,999.64,230.0,SW,19.0
2019-12-16 23:00:00,4.83,5.94,64.36,5.0,93.0,999.64,220.0,SW,20.0
2019-12-16 23:30:00,3.96,4.97,64.9,5.0,93.0,999.64,220.0,SW,22.0
2019-12-17 00:00:00,3.94,4.68,61.61,4.0,100.0,1000.64,220.0,SW,20.0
2019-12-17 00:30:00,4.77,5.73,59.89,4.0,93.0,1000.64,230.0,SW,17.0
2019-12-17 01:00:00,4.91,5.86,58.75,4.0,93.0,1000.64,220.0,SW,13.0
2019-12-17 01:30:00,4.75,5.63,57.48,4.0,93.0,1000.64,210.0,SSW,11.0
2019-12-17 02:00:00,4.77,5.49,54.5,4.0,93.0,1000.64,210.0,SSW,11.0
2019-12-17 02:30:00,4.62,5.39,52.45,3.0,93.0,1000.64,200.0,SSW,13.0
2019-12-17 03:00:00,3.94,4.6,50.81,3.0,93.0,1000.64,200.0,SSW,9.0
2019-12-17 03:30:00,5.33,5.76,49.17,2.0,100.0,1001.64,190.0,S,9.0
2019-12-17 04:00:00,4.65,5.05,48.24,2.0,100.0,1001.64,190.0,S,11.0
2019-12-17 04:30:00,5.75,6.75,45.0,3.0,100.0,1001.64,190.0,S,13.0
2019-12-17 05:00:00,5.67,6.23,44.14,3.0,100.0,1001.64,190.0,S,13.0
2019-12-17 05:30:00,7.42,8.35,42.77,3.0,100.0,1001.64,180.0,S,11.0
2019-12-17 06:00:00,12.24,14.5,38.84,3.0,100.0,1001.64,150.0,SSE,7.0
2019-12-17 06:30:00,17.06,20.65,34.9,3.0,100.0,1001.64,170.0,S,11.0
2019-12-17 07:00:00,19.58,28.37,28.8,4.0,100.0,1001.64,160.0,SSE,11.0
2019-12-17 07:30:00,34.13,33.53,18.0,4.0,100.0,1001.64,170.0,S,9.0
2019-12-17 08:00:00,37.51,61.98,9.54,4.0,100.0,1001.64,170.0,S,9.0
2019-12-17 08:30:00,29.04,31.66,17.14,4.0,100.0,1001.64,170.0,S,9.0
2019-12-17 09:00:00,27.01,47.6,17.22,5.0,100.0,1001.64,150.0,SSE,6.0
2019-12-17 09:30:00,18.93,29.94,16.28,4.0,100.0,1001.64,150.0,SSE,4.0
2019-12-17 10:00:00,16.26,24.86,13.41,5.0,100.0,1001.64,170.0,S,6.0
2019-12-17 10:30:00,16.74,23.07,10.76,5.0,100.0,1001.64,170.0,S,9.0
2019-12-17 11:00:00,16.35,22.94,9.72,5.0,100.0,1001.64,160.0,SSE,13.0
2019-12-17 11:30:00,15.57,21.98,6.23,5.0,100.0,1001.64,140.0,SE,7.0
2019-12-17 12:00:00,14.91,20.59,7.2,5.0,100.0,1001.64,120.0,ESE,6.0
2019-12-17 12:30:00,15.16,21.16,6.09,5.0,100.0,1001.64,70.0,ENE,6.0
2019-12-17 13:00:00,15.77,22.01,8.04,5.0,100.0,1000.64,80.0,E,7.0
2019-12-17 13:30:00,15.34,20.64,6.41,5.0,100.0,1000.64,60.0,ENE,7.0
2019-12-17 14:00:00,17.04,23.08,11.28,5.0,100.0,999.64,70.0,ENE,9.0
2019-12-17 14:30:00,17.63,23.43,13.43,5.0,100.0,999.64,80.0,E,9.0
2019-12-17 15:00:00,18.46,24.04,21.01,5.0,100.0,999.64,80.0,E,9.0
2019-12-17 15:30:00,18.33,23.28,45.58,5.0,100.0,999.64,70.0,ENE,9.0
2019-12-17 16:00:00,18.65,23.03,38.36,5.0,100.0,999.64,70.0,ENE,9.0
2019-12-17 16:30:00,16.71,20.78,37.82,5.0,100.0,998.65,50.0,NE,9.0
2019-12-17 17:00:00,16.25,19.7,39.69,5.0,100.0,998.65,50.0,NE,11.0
2019-12-17 17:30:00,16.78,21.19,29.3,5.0,100.0,998.65,40.0,NE,13.0
2019-12-17 18:00:00,15.38,21.84,25.03,5.0,100.0,998.65,50.0,NE,15.0
2019-12-17 18:30:00,20.64,22.46,27.68,5.0,100.0,997.65,40.0,NE,15.0
2019-12-17 19:00:00,19.14,20.62,47.02,5.0,100.0,996.65,40.0,NE,17.0
2019-12-17 19:30:00,12.97,15.49,54.84,5.0,100.0,996.65,50.0,NE,13.0
2019-12-17 20:00:00,12.02,14.21,56.36,5.0,100.0,996.65,50.0,NE,15.0
2019-12-17 20:30:00,10.45,12.32,60.21,5.0,100.0,996.65,50.0,NE,15.0
2019-12-17 21:00:00,11.29,13.32,57.34,5.0,100.0,996.65,50.0,NE,13.0
2019-12-17 21:30:00,9.32,11.27,56.88,5.0,100.0,995.65,40.0,NE,11.0
2019-12-17 22:00:00,11.15,12.2,51.85,5.0,100.0,995.65,30.0,NNE,13.0
2019-12-17 22:30:00,10.45,11.83,48.32,5.0,100.0,995.65,30.0,NNE,7.0
2019-12-17 23:00:00,9.53,10.53,51.83,5.0,100.0,995.65,20.0,NNE,13.0
2019-12-17 23:30:00,6.69,7.85,53.74,5.0,100.0,995.65,30.0,NNE,13.0
2019-12-18 00:00:00,5.91,6.83,54.74,5.0,100.0,995.65,30.0,NNE,11.0
2019-12-18 00:30:00,3.65,4.17,57.32,5.0,100.0,994.65,20.0,NNE,13.0
2019-12-18 01:00:00,3.65,4.85,56.54,5.0,100.0,994.65,10.0,N,6.0
2019-12-18 01:30:00,3.57,4.22,55.76,5.0,100.0,995.65,360.0,N,6.0
2019-12-18 02:00:00,3.26,3.91,58.37,5.0,100.0,994.65,340.0,NNW,7.0
2019-12-18 02:30:00,3.47,4.64,61.07,5.0,100.0,995.65,340.0,NNW,7.0
2019-12-18 03:00:00,2.49,2.93,62.84,4.0,100.0,995.65,330.0,NNW,11.0
2019-12-18 03:30:00,2.31,2.99,64.75,4.0,100.0,995.65,310.0,NW,7.0
2019-12-18 04:00:00,2.36,3.14,66.98,4.0,100.0,996.65,300.0,WNW,11.0
2019-12-18 04:30:00,2.41,3.3,69.21,5.0,100.0,997.65,280.0,W,13.0
2019-12-18 05:00:00,4.07,4.93,60.85,5.0,93.0,998.65,290.0,WNW,11.0
2019-12-18 05:30:00,5.86,6.35,60.8,5.0,93.0,998.65,290.0,WNW,11.0
2019-12-18 06:00:00,8.14,8.71,60.33,5.0,93.0,999.64,290.0,WNW,11.0
2019-12-18 06:30:00,16.9,19.32,53.54,5.0,93.0,1000.64,270.0,W,13.0
2019-12-18 07:00:00,19.58,22.0,54.08,5.0,93.0,1000.64,270.0,W,9.0
2019-12-18 07:30:00,39.11,57.44,26.92,4.0,100.0,1001.64,290.0,WNW,9.0
2019-12-18 08:00:00,37.51,61.98,18.94,4.0,100.0,1001.64,230.0,SW,9.0
2019-12-18 08:30:00,32.42,66.71,8.84,4.0,100.0,1002.64,230.0,SW,9.0
2019-12-18 09:00:00,27.01,47.6,28.34,3.0,100.0,1002.64,210.0,SSW,15.0
2019-12-18 09:30:00,18.93,22.64,47.8,4.0,100.0,1003.64,210.0,SSW,11.0
